gene,condition,k562_logfc_r,k562_donor_corr_mean,n_degs_mash
DNAJB9,Stim8hr,0.6750921529608727,0.5241254172660984,192.0
CETN2,Stim8hr,0.6710479749367418,,23.0
TMEM131L,Stim8hr,0.6686655208581913,0.5529864354826571,262.0
ARNT,Stim8hr,0.6674485974769144,0.7339685531481474,951.0
CREBBP,Stim8hr,0.6671398414639513,0.6167776522643735,996.0
RBM10,Stim8hr,0.6658786906254774,0.5472775464351768,306.0
INTS10,Stim8hr,0.6647916975637072,0.5210918463861258,728.0
EID2,Stim8hr,0.6638045221627766,0.1158179708772311,90.0
TXNRD2,Stim8hr,0.661284635454026,,7.0
APIP,Stim8hr,0.6598652949894197,,8.0
SUPT7L,Stim8hr,0.6583799926357349,0.4663698776831536,1926.0
NUDCD1,Stim8hr,0.6556829299870028,0.5571486580568564,549.0
SRSF10,Stim8hr,0.6513359144876056,0.516484306020239,432.0
STIP1,Stim8hr,0.65023961787855,0.578256428853391,429.0
CBX5,Stim8hr,0.6500059751142166,0.6184194821522412,286.0
SIN3B,Stim8hr,0.6484414953214319,0.6055824195156971,910.0
RPRD2,Stim8hr,0.6472405114524544,0.5969148553970319,963.0
LEO1,Stim8hr,0.6466128026017331,0.6252815380618597,1210.0
CELF2,Stim8hr,0.6459438819815442,,100.0
RFX1,Stim8hr,0.641213143108433,0.6987974303759472,182.0
TAF6L,Stim8hr,0.6407390451872164,0.6982227272869946,2040.0
YTHDF2,Stim8hr,0.6404070910280137,0.5889465420621139,780.0
WDR61,Stim8hr,0.6397375804103087,0.5477815310854574,599.0
AP1B1,Stim8hr,0.6373186173137362,,8.0
WIZ,Stim8hr,0.6368031516434809,0.7427270629806646,242.0
MTA2,Stim8hr,0.6354465875226712,0.5325590980925373,581.0
SEC63,Stim8hr,0.634922154719438,0.6644717908138164,252.0
INO80C,Stim8hr,0.6329299546344207,0.4395101095839631,316.0
HMGXB3,Stim8hr,0.6267777547800671,0.4694043649561141,44.0
PPP1R3D,Stim8hr,0.6244185234477437,,7.0
MCTS1,Stim8hr,0.6226630007728959,0.4939144663931858,761.0
THRAP3,Stim8hr,0.6222004643068683,0.5646643719462643,384.0
CAND1,Stim8hr,0.6172101645677847,0.5919966480190099,491.0
NCAPG2,Stim8hr,0.6134212358414386,0.2824693064662124,571.0
GABPB1,Stim8hr,0.6125155140342463,0.5887220969407712,514.0
PRRC2A,Stim8hr,0.6118259697332001,0.6668660669976377,98.0
INSIG1,Stim8hr,0.6116657021312917,0.2268122730744655,139.0
PGGT1B,Stim8hr,0.6062562681175304,0.5580550531793865,563.0
TSC2,Stim8hr,0.6057084806139093,0.275628081915395,343.0
MED12,Stim8hr,0.6052428711126807,0.7370848851627493,1587.0
MLX,Stim8hr,0.6034769886067265,0.4452096286321794,36.0
TDP2,Stim8hr,0.6030857306954863,,4.0
C7orf26,Stim8hr,0.6026156044176599,0.1782725598629934,130.0
LAMTOR2,Stim8hr,0.602544674438765,0.5364011955700031,340.0
TAF11,Stim8hr,0.6015254234661378,0.61067666131835,1116.0
SLC31A1,Stim8hr,0.599825305033757,0.3491487402337156,272.0
CDK2,Stim8hr,0.5989462304208606,0.6933823398927679,57.0
EIF3J,Stim8hr,0.5983964265104176,0.440859902574347,117.0
NUDCD2,Stim8hr,0.597836445606731,,22.0
RBM12,Stim8hr,0.5966578853477084,0.410338295075165,214.0
KEAP1,Stim8hr,0.596230875252905,0.6139205899113525,67.0
ZC3H4,Stim8hr,0.5949520746086034,0.5665678599148267,157.0
HCCS,Stim8hr,0.5948216682923742,0.3817258565381864,393.0
ZC3H3,Stim8hr,0.5934730961092247,0.1188002784693827,142.0
INO80B,Stim8hr,0.5929516856812479,0.6510391632596559,172.0
SP1,Stim8hr,0.5922300161559018,0.6216898916728125,218.0
MBIP,Stim8hr,0.591602751004563,0.4446953634150671,47.0
NELFCD,Stim8hr,0.5904401412208673,0.4584665951298476,311.0
RPTOR,Stim8hr,0.5900484620515223,0.4385855039643571,275.0
STYXL1,Stim8hr,0.5886388111626546,0.5191315075689354,272.0
PHKB,Stim8hr,0.5871477858319264,,5.0
CNOT11,Stim8hr,0.5860983892373864,0.3129406170031801,227.0
VPS26B,Stim8hr,0.5853214368306752,0.2740508040006723,57.0
DPH6,Stim8hr,0.5852282440792793,0.5224157404790387,112.0
ELAVL1,Stim8hr,0.5846190883576656,0.6897936066477829,1042.0
DDRGK1,Stim8hr,0.5831263097270276,0.5306283212839783,720.0
VAV1,Stim8hr,0.581340498069457,0.6880584530316985,1621.0
C12orf4,Stim8hr,0.5811810720212965,,12.0
RGS10,Stim8hr,0.5805710512612146,,5.0
ACTR8,Stim8hr,0.5803808430876601,0.5582282779490246,362.0
UFM1,Stim8hr,0.5800384200738979,0.6349458914334464,921.0
ZNF384,Stim8hr,0.5790631279055264,0.8100753645701907,70.0
FUBP1,Stim8hr,0.5788203153741226,0.4898715334622563,589.0
ELOF1,Stim8hr,0.5785456858796798,0.5128837465493701,2120.0
INTS14,Stim8hr,0.5778161507213098,0.3107446245029824,354.0
ACLY,Stim8hr,0.5773174950419113,0.5383187474103898,520.0
GPATCH8,Stim8hr,0.5761396787653008,0.5217670110521587,180.0
ABHD14B,Stim8hr,0.5749726630730256,,10.0
STRAP,Stim8hr,0.5746185472319826,0.4284401226889853,637.0
BRD8,Stim8hr,0.5738079877409981,0.5728318875925166,1117.0
FLCN,Stim8hr,0.5717832597315975,,45.0
WDR59,Stim8hr,0.5671324709398362,0.475005397193305,360.0
ZNF507,Stim8hr,0.5667066507583542,0.6314358202451037,40.0
GMEB1,Stim8hr,0.5664837697715274,0.7086960268682767,411.0
PDS5B,Stim8hr,0.5659353402371462,0.6332216640001356,73.0
SENP5,Stim8hr,0.5623314403012472,0.6487386775502312,2067.0
SLC3A2,Stim8hr,0.5621229101917533,0.6183246026635073,371.0
SLC25A1,Stim8hr,0.5615976634873983,0.422917170091931,86.0
MBTPS1,Stim8hr,0.5613261434570715,0.6060917501800974,105.0
DENR,Stim8hr,0.5600187050049861,0.4918727422626431,1398.0
KIFAP3,Stim8hr,0.5578264362423545,0.5439240052262941,664.0
MFSD4B,Stim8hr,0.5577086191902149,,53.0
NKAPD1,Stim8hr,0.5569369819782537,0.2836713905959185,290.0
UBR4,Stim8hr,0.5568043837872927,0.6272662744073733,293.0
RNF41,Stim8hr,0.5551395865387344,0.2454540010204228,115.0
C16orf72,Stim8hr,0.5542533610290177,0.6014013280591711,437.0
SCOC,Stim8hr,0.553392430548913,,15.0
RBPJ,Stim8hr,0.5532070824296682,0.6112410164872876,108.0
ATF7IP2,Stim8hr,0.55219519371146,0.3127628620089985,872.0
BTF3L4,Stim8hr,0.5516658297343351,,7.0
MAU2,Stim8hr,0.5512057538147457,0.4352100955323843,154.0
RFT1,Stim8hr,0.5510075439627297,0.5073909023992182,75.0
UBN1,Stim8hr,0.5491054357992377,,67.0
TMED10,Stim8hr,0.5488104723405874,0.6598903160154277,303.0
TSC1,Stim8hr,0.5480713740724465,0.6082143612114331,303.0
EMC2,Stim8hr,0.5478400565580887,0.3315046818607191,84.0
ANKZF1,Stim8hr,0.5473716414633856,0.4823064086841091,56.0
SLC39A6,Stim8hr,0.5449758975767823,0.7010694495315554,195.0
YY1AP1,Stim8hr,0.5448376078455865,,18.0
NDUFAF3,Stim8hr,0.5441422858962306,,67.0
COA3,Stim8hr,0.5437950918708103,0.177513210250323,135.0
NCOA4,Stim8hr,0.5428727902276367,,16.0
SP2,Stim8hr,0.5423690464010281,0.6842452418861225,585.0
RBM27,Stim8hr,0.5412106527416074,0.4093035626429977,236.0
KHDRBS1,Stim8hr,0.5406287605030697,0.0916678952327382,163.0
CCAR2,Stim8hr,0.5396802067557642,0.4733887887195455,34.0
NCAPD3,Stim8hr,0.5387011192151819,0.0711567452632749,28.0
TFAM,Stim8hr,0.5382398961077373,0.7299717098888966,426.0
DDX17,Stim8hr,0.537897212077691,0.4303276488010224,452.0
RTRAF,Stim8hr,0.5374548430458874,0.6584232269486933,657.0
ELP5,Stim8hr,0.5373601104997954,0.2964713120448851,237.0
HDAC1,Stim8hr,0.5367488760726583,0.5858618309845885,142.0
MOV10,Stim8hr,0.536456365119707,0.1590537876013645,391.0
LIN37,Stim8hr,0.5363133003902701,0.1737857192971339,155.0
CLUH,Stim8hr,0.5352575421314005,,85.0
LARP7,Stim8hr,0.5336605197250478,,30.0
ARFGAP1,Stim8hr,0.5334143811135,,11.0
UBA5,Stim8hr,0.5328246580112201,0.5695684080932882,290.0
RPE,Stim8hr,0.5318829336538267,0.3864359585534132,112.0
MMAB,Stim8hr,0.5314795337471511,0.2703681198338213,326.0
COQ4,Stim8hr,0.5309303216180692,0.6647359268266494,40.0
LAMTOR4,Stim8hr,0.5304190231636654,0.466211630457132,178.0
EIF3L,Stim8hr,0.5301196669295491,0.3680023109918284,95.0
TMX1,Stim8hr,0.5290522520407092,0.6525195134794975,550.0
MKS1,Stim8hr,0.528947431909986,,15.0
CDK13,Stim8hr,0.5267582279062952,0.7193679066070886,445.0
PDIA6,Stim8hr,0.5262867092202812,0.6729942100461664,163.0
NARS2,Stim8hr,0.5257122414765799,0.480788671686041,58.0
DHPS,Stim8hr,0.5253580684182594,0.2282218930960727,170.0
FBXO46,Stim8hr,0.5253086913384328,,76.0
TADA2B,Stim8hr,0.5244961702726572,0.7305321998148212,2889.0
TMEM214,Stim8hr,0.5235374388366614,0.5103670666878081,246.0
LRRC8D,Stim8hr,0.5230381813158048,,11.0
TMED2,Stim8hr,0.5224509405269726,0.5600228186305957,134.0
PTPA,Stim8hr,0.5221207042616013,0.6243654491205279,232.0
CREB1,Stim8hr,0.5217236420004945,0.5291442838149228,302.0
TTC4,Stim8hr,0.5217055943200373,0.3032847470391751,129.0
SARNP,Stim8hr,0.5215506634382214,0.469637336389778,95.0
THOC6,Stim8hr,0.5215137529517917,0.6898401782770414,196.0
SCAP,Stim8hr,0.5205326710994858,0.4562630042281685,35.0
SLC35B1,Stim8hr,0.5203117312399789,0.6239128865851443,387.0
SMAD3,Stim8hr,0.5201983121400651,-0.1667754305426757,246.0
USP22,Stim8hr,0.5197830619315987,0.6331400198250203,962.0
LCP2,Stim8hr,0.5188487719389263,0.7656418390628641,1355.0
MTHFD1,Stim8hr,0.5178348643268897,0.3271074445568125,59.0
MIPEP,Stim8hr,0.5168882922818689,0.6871047278093142,343.0
PCGF6,Stim8hr,0.5168253070023187,0.4303991000255504,33.0
DNAJC8,Stim8hr,0.5163046053392097,0.5786624878216259,489.0
GTF2A2,Stim8hr,0.5159988558954418,,21.0
CDC25B,Stim8hr,0.5157835112019193,0.3681068416914532,263.0
WDR89,Stim8hr,0.5155933610278232,,38.0
KYAT3,Stim8hr,0.5155888615302275,,14.0
MYO9A,Stim8hr,0.5155593158530748,0.6582268025688699,269.0
VARS2,Stim8hr,0.5149445335273505,0.5743344928117281,225.0
ARGLU1,Stim8hr,0.5148923535230637,0.0962825778907237,80.0
PPP1R11,Stim8hr,0.5147463441002971,0.5738880309226032,231.0
PGS1,Stim8hr,0.5145155210424969,0.5688391104265883,122.0
ATP5PO,Stim8hr,0.5133374225140063,0.5515613161608323,152.0
TFAP4,Stim8hr,0.5132928286678762,0.6195496357421192,138.0
EIF3K,Stim8hr,0.5131171345122549,0.5680082538280887,235.0
ZNF148,Stim8hr,0.5129692458775255,0.0850106702033372,583.0
ALG3,Stim8hr,0.5126277458754581,0.1742878082614656,52.0
WAC,Stim8hr,0.5121438082797938,0.6827108877017606,835.0
ZC3H14,Stim8hr,0.511973557510185,,49.0
SUPT20H,Stim8hr,0.5105094177983975,0.6104108113162073,1834.0
ADRM1,Stim8hr,0.510430556048266,0.1927944765264611,50.0
PHF12,Stim8hr,0.5096848141661643,0.5189527927400511,201.0
L3MBTL2,Stim8hr,0.5087662378551348,0.7640623059434679,286.0
ALG2,Stim8hr,0.5085173619903604,0.3824923501172803,87.0
PPCS,Stim8hr,0.5084534704357326,0.390663144805512,249.0
ALAS1,Stim8hr,0.5079849802608094,0.3652754467141736,8.0
ATF4,Stim8hr,0.507431449752979,0.4916918579168355,229.0
RANBP3,Stim8hr,0.5073283725828432,0.2655684438963355,74.0
THAP12,Stim8hr,0.5072499133295629,0.2944768565746483,375.0
POLG,Stim8hr,0.506721527157868,0.6535301434074493,208.0
PPRC1,Stim8hr,0.5060641056702853,0.524591931447938,64.0
P4HB,Stim8hr,0.5059208713778335,0.6012087739694711,155.0
GRSF1,Stim8hr,0.5058385455531511,,121.0
ATP23,Stim8hr,0.5045910283249533,0.5061860401004922,86.0
TBRG1,Stim8hr,0.5044846717875879,,83.0
EWSR1,Stim8hr,0.5038844826652427,0.5417182151529617,996.0
AVL9,Stim8hr,0.5033761909926168,,15.0
CSDE1,Stim8hr,0.5024299812572419,0.5727314916565088,574.0
CEP44,Stim8hr,0.501596453284157,,11.0
FNBP4,Stim8hr,0.5015748044423977,0.3207231181635384,231.0
CCDC93,Stim8hr,0.5015002161712464,0.5669815975603029,74.0
MIA2,Stim8hr,0.5014801891102165,,129.0
ZCCHC8,Stim8hr,0.5004715345558071,0.5732777152892868,78.0
UFC1,Stim8hr,0.4995130390976916,0.2137567398662263,68.0
SCAF4,Stim8hr,0.4985124729346892,0.6577516711735769,194.0
NUDT22,Stim8hr,0.4973040012043984,,25.0
POLG2,Stim8hr,0.4972920713963827,0.6294595124437911,47.0
MYSM1,Stim8hr,0.4958531246498054,0.845790025571208,35.0
YBX1,Stim8hr,0.4955461412350661,0.0218537644216692,25.0
MTRR,Stim8hr,0.4951743932545224,,41.0
SS18,Stim8hr,0.4948926367058183,,16.0
MORF4L1,Stim8hr,0.4948513317788294,0.7364733847739783,230.0
RHBDD1,Stim8hr,0.493116832974684,,12.0
RBM18,Stim8hr,0.4930381325464621,0.5861147624881188,71.0
NDUFA8,Stim8hr,0.4917694047496002,,88.0
PRICKLE3,Stim8hr,0.4908678948493769,,15.0
UNG,Stim8hr,0.4906881686458663,,7.0
ARF1,Stim8hr,0.4903172095554449,0.4958194495329733,236.0
STX16,Stim8hr,0.4898752287481351,0.0194364598022484,408.0
C14orf119,Stim8hr,0.489525185381682,,57.0
TTC5,Stim8hr,0.4889240552692973,0.5414019072992037,118.0
MED19,Stim8hr,0.4881139617633359,0.5406355656127327,1452.0
ODC1,Stim8hr,0.488062148991821,0.8359158880723365,47.0
CCDC69,Stim8hr,0.4880369797599944,,19.0
RIF1,Stim8hr,0.4880241649810984,,46.0
FBXW7,Stim8hr,0.4880128859980908,0.4782613222022983,144.0
UBE2E1,Stim8hr,0.4849444773989101,,86.0
BCLAF1,Stim8hr,0.4848740284175993,0.757134827498024,179.0
TANK,Stim8hr,0.4841478233946585,,31.0
UQCRB,Stim8hr,0.4841245871393819,0.5463576606178934,191.0
PHF20,Stim8hr,0.4841026852542412,,91.0
MANF,Stim8hr,0.4840113600288465,,87.0
LTB4R,Stim8hr,0.4835566791776123,0.0968342380956963,210.0
SS18L2,Stim8hr,0.4832925428148336,,25.0
ZNF586,Stim8hr,0.4819843824158933,,31.0
RAB2B,Stim8hr,0.4819563757707277,,75.0
ZNF142,Stim8hr,0.4817072039378935,0.5053564106485148,154.0
TRRAP,Stim8hr,0.4816152639119107,0.4173632279190107,340.0
PLEKHF2,Stim8hr,0.481185160587449,,22.0
PDCD10,Stim8hr,0.4798899256285123,0.4692833245028865,118.0
IBA57,Stim8hr,0.4797183663836863,0.5172111013264499,108.0
CCDC6,Stim8hr,0.4791840329645358,0.2587033414813515,95.0
OTUB1,Stim8hr,0.4784633304183014,0.5288892139383027,158.0
RAB4A,Stim8hr,0.4782646114044458,,17.0
NR2C2,Stim8hr,0.4780131283041055,0.4749556639306647,208.0
CMTR1,Stim8hr,0.4778657970247682,0.0680939791487916,117.0
NPC2,Stim8hr,0.4774558606516461,0.3767154261570062,288.0
CLCC1,Stim8hr,0.4769489156659702,0.3957450074684161,368.0
BLVRA,Stim8hr,0.4765035107131729,,8.0
SEL1L,Stim8hr,0.4758436210417637,0.5370224613534863,367.0
SMG9,Stim8hr,0.4757278529488778,0.5708434828189801,528.0
PLOD1,Stim8hr,0.4754614069097599,,18.0
BLZF1,Stim8hr,0.475225894575348,,64.0
ZNF490,Stim8hr,0.4752143811675923,,4.0
STAT3,Stim8hr,0.4750684901998195,0.6769306100051743,423.0
RHOC,Stim8hr,0.474406534185761,,60.0
LSM14A,Stim8hr,0.4743290561053411,,76.0
COX6C,Stim8hr,0.4742653721093353,0.3667798857785515,298.0
PUM1,Stim8hr,0.474252411876047,0.5531227659192524,185.0
PEX6,Stim8hr,0.4735640462067582,0.0340423386141523,195.0
MAX,Stim8hr,0.4731405788201709,0.5725178259619729,513.0
PRCC,Stim8hr,0.4725196436289371,0.0928952303235889,21.0
CHD4,Stim8hr,0.4723812405662601,0.5885438166591767,428.0
SRR,Stim8hr,0.4716626296435764,0.3297795692746953,332.0
TBC1D22A,Stim8hr,0.4713617128795921,,7.0
TMED9,Stim8hr,0.4706292226833021,0.6335831642618291,641.0
ZFP36L2,Stim8hr,0.4704965317058698,0.2472549039491559,22.0
HK2,Stim8hr,0.4702670138346365,,38.0
PRKCQ,Stim8hr,0.4699856734567467,,10.0
PKM,Stim8hr,0.469967569245724,0.586902367459518,385.0
ARID2,Stim8hr,0.4698775600837015,0.3690126135400463,216.0
ATXN7L3,Stim8hr,0.4698204278363382,0.5790386889733385,580.0
INPP5F,Stim8hr,0.4693445199871679,0.4144478633717434,135.0
SCARB1,Stim8hr,0.4692167593548824,,45.0
RBFA,Stim8hr,0.4687470841033602,-0.1505092747634134,129.0
PTGES2,Stim8hr,0.468165494384761,,11.0
INO80,Stim8hr,0.4680249173438777,0.1422884534092123,178.0
HIPK3,Stim8hr,0.4679953350165049,,12.0
ALG6,Stim8hr,0.4670119668620883,0.7163729004289237,175.0
GPAA1,Stim8hr,0.4665248559107643,0.2469064483865894,78.0
CAMSAP1,Stim8hr,0.4662973800753278,0.5370798781269718,185.0
PNPT1,Stim8hr,0.4661530617464269,0.4967010076805444,271.0
NDUFC1,Stim8hr,0.4660699998121683,,25.0
TM9SF2,Stim8hr,0.466024647877287,,42.0
CXXC1,Stim8hr,0.4650725467617174,0.3915756644856729,378.0
EIF1,Stim8hr,0.4649429748829765,0.6982314827097308,210.0
MDH2,Stim8hr,0.4642718778508373,,20.0
TBPL1,Stim8hr,0.4641258197586106,,73.0
ATP5ME,Stim8hr,0.4639592219379115,0.6309607931166555,99.0
SPTLC2,Stim8hr,0.4636581343700655,0.0830754264941709,62.0
CDK5RAP3,Stim8hr,0.4636360408374692,0.5467600271778191,150.0
RNF14,Stim8hr,0.4634215046774098,,28.0
PGK1,Stim8hr,0.4631409646144933,0.4647608591727468,86.0
EIF3H,Stim8hr,0.4628547741964972,0.5150745648820202,275.0
BRPF1,Stim8hr,0.4627930753467937,0.6330029571744068,557.0
KTN1,Stim8hr,0.4627614588774936,0.4278896915977643,37.0
KAT2B,Stim8hr,0.4624087263894434,,64.0
RICTOR,Stim8hr,0.4619272733850023,0.6072359892371816,99.0
TNRC6A,Stim8hr,0.4618639600495996,0.6996113614274421,153.0
MCM8,Stim8hr,0.4617252319163769,0.577772874225274,135.0
HEXIM1,Stim8hr,0.4616760057398028,0.5354783059415228,255.0
COX4I1,Stim8hr,0.460660781008801,0.2837815783702289,119.0
PRR12,Stim8hr,0.4606110858377125,,86.0
GLT8D1,Stim8hr,0.4605950233634427,,7.0
RPUSD3,Stim8hr,0.4603524550000455,,36.0
TGIF2,Stim8hr,0.4602902545448432,,32.0
CDK2AP2,Stim8hr,0.4601723755368231,0.6626174132438202,25.0
RNF181,Stim8hr,0.4600606808901513,0.461968545205085,90.0
TMEM131,Stim8hr,0.4597471215039707,,85.0
EEF1E1,Stim8hr,0.4595765407551328,0.80289995529242,44.0
TCEAL8,Stim8hr,0.4590864624643313,,6.0
SLC4A1AP,Stim8hr,0.4582181318795681,0.44456135693927,163.0
LRRC8B,Stim8hr,0.4577912237225193,,56.0
CNOT9,Stim8hr,0.456225935323992,0.3728111391864401,63.0
ZNF92,Stim8hr,0.4560474775051515,0.0055088427609728,153.0
UBAC1,Stim8hr,0.4554685757416454,-0.0176232389493953,59.0
SNRPB2,Stim8hr,0.4553689123673916,0.660060716266517,109.0
SIVA1,Stim8hr,0.4547425473219752,,12.0
BCS1L,Stim8hr,0.4544659773889157,0.531512238007868,334.0
SERPINB9,Stim8hr,0.4540186945293887,,18.0
USP3,Stim8hr,0.4534248327433656,,89.0
RNF19B,Stim8hr,0.4527841695244412,0.5514306605215077,108.0
DHX9,Stim8hr,0.4527763331437212,0.343262304958236,67.0
KDM5A,Stim8hr,0.4526357688096944,,26.0
ZNF408,Stim8hr,0.4523436311815347,,32.0
TMEM97,Stim8hr,0.4521807957063137,,25.0
EDC3,Stim8hr,0.4513449144926412,-0.2162503141673379,319.0
PPHLN1,Stim8hr,0.4504424781921647,0.5927681902271625,221.0
TENT2,Stim8hr,0.4502885147959357,-0.1166062103702845,319.0
DNTTIP1,Stim8hr,0.4499727392576782,0.6468283964592814,749.0
SSBP1,Stim8hr,0.449488713099028,0.6155968250484284,289.0
UGP2,Stim8hr,0.4494619830495751,,17.0
CHTF18,Stim8hr,0.4494536574981149,0.3257372645790578,92.0
ATF1,Stim8hr,0.4485925287187435,,6.0
TOE1,Stim8hr,0.4482348128113732,,46.0
RBM26,Stim8hr,0.448115221256925,,34.0
API5,Stim8hr,0.4479242260850999,,23.0
TARS2,Stim8hr,0.4476143286026228,0.4628441203298443,509.0
RCOR1,Stim8hr,0.4471085033128548,0.7116311925623382,222.0
CSNK2A2,Stim8hr,0.4470139303044045,,71.0
TRAF3,Stim8hr,0.446677291913347,0.6173788551843792,625.0
XRRA1,Stim8hr,0.4461318389841898,0.5267464397492293,436.0
GPI,Stim8hr,0.4459398831568892,0.5453326699345726,313.0
OSTC,Stim8hr,0.4457762477345437,,16.0
SMARCA5,Stim8hr,0.4449469815327591,0.5664928525193301,717.0
CNPY3,Stim8hr,0.4449006560197598,,12.0
DOT1L,Stim8hr,0.444683155952092,0.184479682598484,77.0
IWS1,Stim8hr,0.4445756603241577,0.6030104777322904,240.0
ACOT7,Stim8hr,0.4434555479363948,,103.0
METTL17,Stim8hr,0.4428353006858014,,26.0
COQ10B,Stim8hr,0.4426315650755791,,43.0
ZCCHC17,Stim8hr,0.4425429421876965,0.660302386289824,58.0
UBE2I,Stim8hr,0.4424391275158349,0.5096563750974273,237.0
MED13,Stim8hr,0.4421536350198493,0.8204515113832946,250.0
FAM122A,Stim8hr,0.4420889402219635,0.0673209126907056,40.0
SRRD,Stim8hr,0.4417878954294338,0.7660665077664742,158.0
NR2C2AP,Stim8hr,0.441735261420473,0.8444354679137712,142.0
DCAF11,Stim8hr,0.4417026915421535,-0.0860523256795628,48.0
ISCA2,Stim8hr,0.4413950935833642,0.5212414577125386,130.0
ORAI1,Stim8hr,0.4413560114012378,0.4454240165905007,139.0
LRP5,Stim8hr,0.4406349995524632,,49.0
THAP7,Stim8hr,0.4399023541707188,,28.0
EIF4G2,Stim8hr,0.4397490400853514,0.4976514968146144,878.0
SMARCD2,Stim8hr,0.4394146177564709,,43.0
ATP5MF,Stim8hr,0.4386485817891505,,40.0
TADA1,Stim8hr,0.4384160862653328,0.5805318701849504,1598.0
SLTM,Stim8hr,0.4370710510610085,0.4576430335488617,63.0
KRR1,Stim8hr,0.4366984164137545,-0.0058226550895223,40.0
ATP2A3,Stim8hr,0.436387128232919,0.6290729565529111,22.0
ELF4,Stim8hr,0.4360488760157789,0.4749460524419457,69.0
PGRMC2,Stim8hr,0.4359948327456504,,4.0
CTU2,Stim8hr,0.4357449993747375,0.4370486522051243,255.0
ATAD5,Stim8hr,0.4352192066896421,0.6466891892806967,1720.0
WBP4,Stim8hr,0.4349942197761048,0.1830524704616488,90.0
GPD2,Stim8hr,0.4344628503754801,,21.0
COMMD4,Stim8hr,0.4338968751173999,,29.0
UQCRQ,Stim8hr,0.4334703374561662,0.2339996909706304,75.0
TNPO1,Stim8hr,0.4331402585050582,0.7111590117023031,511.0
CTDSPL2,Stim8hr,0.4324977078394466,0.5091305716991306,299.0
JUNB,Stim8hr,0.4323668231658539,0.5920404684319979,60.0
NDUFS8,Stim8hr,0.4321538450743387,0.0115043111515888,70.0
PHF23,Stim8hr,0.431615118372606,0.4390370966069494,253.0
FAM76B,Stim8hr,0.4315409965231871,,8.0
AKR7A2,Stim8hr,0.4311370718397193,,32.0
LTBP4,Stim8hr,0.4310745138114233,,18.0
ITM2C,Stim8hr,0.4307588594146787,,4.0
DCP2,Stim8hr,0.4304347429796119,0.4568553639765221,352.0
PDCD2L,Stim8hr,0.4297997348563964,0.0501904846298857,273.0
TRAPPC12,Stim8hr,0.4293061644240368,,10.0
RAC1,Stim8hr,0.4288803062826092,,9.0
DNAJC30,Stim8hr,0.4288521123103683,,27.0
NUDT14,Stim8hr,0.4286928029222243,,20.0
PPP6C,Stim8hr,0.4285398627973729,0.3711165352363284,105.0
CERS2,Stim8hr,0.4283165127796338,,35.0
EHMT2,Stim8hr,0.4282088550965245,0.7810847889292148,457.0
PARN,Stim8hr,0.4279609688791681,,9.0
DR1,Stim8hr,0.4279573796937677,0.6509636453099444,183.0
ARL6IP1,Stim8hr,0.4277712957453735,,37.0
YARS2,Stim8hr,0.4277689047908202,,73.0
RBM6,Stim8hr,0.4275531145118585,,32.0
PSENEN,Stim8hr,0.4273777106998953,,19.0
ZFAT,Stim8hr,0.427077685474139,0.3462564332000631,76.0
TUBE1,Stim8hr,0.4270315254130553,,22.0
DIS3L2,Stim8hr,0.4268241873245105,0.026615344800382,190.0
NFRKB,Stim8hr,0.4266604385646725,0.6995925051121435,1583.0
RWDD4,Stim8hr,0.426478366701387,0.0747852434917218,10.0
COLGALT1,Stim8hr,0.4264070008913068,,46.0
PAN3,Stim8hr,0.4259248654738787,0.6464291602851979,199.0
TM2D1,Stim8hr,0.4246326620359203,0.0676651689555821,229.0
DNAJA1,Stim8hr,0.4241577304090244,,13.0
ZNF76,Stim8hr,0.4240689650490039,,63.0
GTF2H3,Stim8hr,0.4236896312683749,,3.0
MTCH2,Stim8hr,0.422691134522603,,32.0
HDAC3,Stim8hr,0.4223972822624551,0.1922010457438358,210.0
CNOT8,Stim8hr,0.4222783019917587,,12.0
SMIM15,Stim8hr,0.422220029337492,,35.0
ISOC2,Stim8hr,0.4220352328139736,,15.0
NSD1,Stim8hr,0.4219460123329318,0.4672197441995143,737.0
COQ9,Stim8hr,0.4217853770155806,,7.0
WHAMM,Stim8hr,0.4216687990289015,,6.0
GMPR2,Stim8hr,0.421606439218757,,40.0
ZRSR2,Stim8hr,0.4214900224501852,0.4806769110078041,126.0
CYC1,Stim8hr,0.4214184522696098,0.4199701258843798,86.0
TTC37,Stim8hr,0.420745075082404,0.3581107376968557,58.0
CARM1,Stim8hr,0.4206946305024648,0.7059404919591142,233.0
WDR82,Stim8hr,0.4204194288478933,0.6990068107655825,636.0
SMARCD1,Stim8hr,0.4203522843099204,0.3460933661075405,57.0
CCDC22,Stim8hr,0.4203407348786162,,62.0
DPY19L4,Stim8hr,0.4197959416322449,,36.0
FOXM1,Stim8hr,0.418718396589221,,43.0
GLYR1,Stim8hr,0.4186596588217258,,40.0
PIGF,Stim8hr,0.418384369525437,,27.0
AKIRIN2,Stim8hr,0.4183760767072367,0.1531093833207016,29.0
COQ6,Stim8hr,0.4183634053047948,0.6019934200846523,106.0
MBD3,Stim8hr,0.4180679106069864,0.772067399071533,198.0
EIF4H,Stim8hr,0.4180322822767434,0.0220968751740015,71.0
NDUFB7,Stim8hr,0.4174844285245764,,12.0
CABIN1,Stim8hr,0.4174607661204827,0.4653955286958964,115.0
