gene,condition,aging_coef_rank,is_known_aging_reg
FAM98A,Stim8hr,0.1602396106327218,False
FAM98B,Rest,0.4628663187474909,False
FAM98B,Stim48hr,0.1819626539531187,False
FAM98B,Stim8hr,0.1366529389741669,False
FAM98C,Rest,0.3857888398233641,False
FANCA,Rest,0.3075070252910478,False
FANCA,Stim48hr,0.4906634882796981,False
FANCA,Stim8hr,0.2995132909022838,False
FANCB,Rest,0.0911280610196708,False
FANCB,Stim48hr,0.0957489074294795,False
FANCB,Stim8hr,0.0325720703856233,False
FANCC,Stim48hr,0.6777910210568137,False
FANCD2,Rest,0.8438378161380972,False
FANCD2,Stim48hr,0.9535160905840286,False
FANCD2,Stim8hr,0.88131785847997,False
FANCE,Rest,0.4725010036130068,False
FANCE,Stim48hr,0.4688120778704807,False
FANCE,Stim8hr,0.5181579932609509,False
FANCF,Rest,0.0638297872340425,False
FANCF,Stim48hr,0.2228843861740166,False
FANCI,Rest,0.2850260939381774,False
FANCI,Stim8hr,0.5881692250093598,False
FANCL,Rest,0.0289040545965475,False
FANCL,Stim48hr,0.5701231624950338,False
FANCL,Stim8hr,0.5649569449644328,False
FANCM,Rest,0.2360497792051385,False
FANCM,Stim48hr,0.2391736193881605,False
FANCM,Stim8hr,0.3766379633096218,False
FARS2,Stim48hr,0.5200635677393722,False
FARSA,Rest,0.1537535126455239,False
FARSA,Stim8hr,0.0527892175215275,False
FASTKD5,Rest,0.7165796868727419,False
FASTKD5,Stim48hr,0.488279698053238,False
FASTKD5,Stim8hr,0.6570572819168851,False
FBF1,Rest,0.1694098755519871,False
FBLIM1,Rest,0.0281011641910879,False
FBLIM1,Stim8hr,0.804193186072632,False
FBP1,Stim8hr,0.4590041183077499,False
FBRS,Rest,0.1389000401445202,False
FBRS,Stim48hr,0.3329360349622566,False
FBRS,Stim8hr,0.3189816548109322,False
FBXL15,Rest,0.5359293456443196,False
FBXL15,Stim48hr,0.6138259833134684,False
FBXL15,Stim8hr,0.5784350430550356,False
FBXL16,Rest,0.916097952629466,False
FBXL17,Rest,0.5608189482135688,False
FBXL19,Rest,0.6888799678843838,False
FBXL19,Stim48hr,0.1382598331346841,False
FBXL20,Rest,0.7844239261340827,False
FBXL20,Stim8hr,0.9722950205915388,False
FBXL3,Rest,0.5379365716579687,False
FBXL3,Stim48hr,0.3543901470003973,False
FBXL3,Stim8hr,0.1991763384500187,False
FBXL6,Stim48hr,0.2296384584823202,False
FBXO11,Rest,0.1433159373745483,False
FBXO11,Stim48hr,0.1700437028208184,False
FBXO11,Stim8hr,0.0636465743167353,False
FBXO2,Rest,0.3026896828582898,False
FBXO21,Rest,0.2786029706945002,False
FBXO28,Rest,0.6382978723404256,False
FBXO28,Stim48hr,0.2634088200238379,False
FBXO28,Stim8hr,0.9573193560464246,False
FBXO3,Rest,0.1027699718988358,False
FBXO3,Stim8hr,0.275552227630101,False
FBXO32,Rest,0.939783219590526,False
FBXO32,Stim48hr,0.6841477949940405,False
FBXO32,Stim8hr,0.9206289779108948,False
FBXO38,Rest,0.8273785628261743,False
FBXO38,Stim8hr,0.6679146387120929,False
FBXO42,Rest,0.7362505018065034,False
FBXO42,Stim48hr,0.7322208978943187,False
FBXO42,Stim8hr,0.9415949082740548,False
FBXO46,Rest,0.4933761541549578,False
FBXO46,Stim48hr,0.8263806118394914,False
FBXO46,Stim8hr,0.7615125421190565,False
FBXO8,Stim48hr,0.822010329757648,False
FBXW2,Rest,0.1401043757527097,False
FBXW2,Stim8hr,0.3436915013103706,False
FBXW7,Rest,0.9317543155359294,False
FBXW7,Stim48hr,0.7115613825983313,False
FBXW7,Stim8hr,0.995132909022838,False
FCHO1,Stim48hr,0.4477552642034167,False
FCHO1,Stim8hr,0.7618869337326843,False
FCMR,Rest,0.8309915696507427,False
FCMR,Stim48hr,0.6694477552642034,False
FDFT1,Stim48hr,0.4402065951529598,False
FDX1,Rest,0.2163789642713769,False
FDX1,Stim48hr,0.6380611839491458,False
FDX1,Stim8hr,0.4537626357169599,False
FDX2,Rest,0.7992773986350863,False
FDX2,Stim8hr,0.3081242980157244,False
FEM1A,Rest,0.4985949417904456,False
FEM1A,Stim8hr,0.9116435791838264,False
FEN1,Rest,0.60457647531112,False
FEN1,Stim48hr,0.1354787445371474,False
FEN1,Stim8hr,0.7308124298015725,False
FERMT2,Rest,0.2621437173825773,False
FERMT3,Stim8hr,0.9988768251591164,False
FGD3,Stim48hr,0.4954310687326182,False
FGD3,Stim8hr,0.4103332085361288,False
FGFR1OP2,Rest,0.9056603773584906,False
FGFR1OP2,Stim48hr,0.919745729042511,False
FGFR1OP2,Stim8hr,0.742418569824036,False
FH,Rest,0.8044961862705741,False
FH,Stim8hr,0.9108947959565704,False
FHIT,Rest,0.5038137294259334,False
FHIT,Stim48hr,0.1895113230035756,False
FHIT,Stim8hr,0.0584050917259453,False
FHL1,Rest,0.6503412284223203,False
FHL1,Stim48hr,0.9404052443384984,False
FHL1,Stim8hr,0.9932609509546986,False
FIBP,Stim8hr,0.989891426432048,False
FIGNL1,Rest,0.2452830188679245,False
FIGNL1,Stim48hr,0.2554628526023043,False
FIGNL1,Stim8hr,0.2950205915387495,False
FITM1,Rest,0.3400240867121638,False
FITM1,Stim48hr,0.6376638855780691,False
FITM2,Rest,0.3191489361702128,False
FITM2,Stim48hr,0.0278108859753675,False
FITM2,Stim8hr,0.0288281542493448,False
FKBP2,Rest,0.3745483741469289,False
FKBP2,Stim48hr,0.6630909813269765,False
FKBP2,Stim8hr,0.8079371022089106,False
FKBP5,Stim8hr,0.2557094721078248,False
FKBP8,Rest,0.86029706945002,False
FKBP8,Stim48hr,0.3504171632896305,False
FKRP,Stim48hr,0.723083035359555,False
FKRP,Stim8hr,0.3088730812429801,False
FLAD1,Rest,0.5752709755118426,False
FLAD1,Stim48hr,0.3818037346046881,False
FLAD1,Stim8hr,0.5293897416697866,False
FLCN,Stim48hr,0.6686531585220501,False
FLI1,Rest,0.2501003613006824,False
FLI1,Stim48hr,0.8637266587206992,False
FLI1,Stim8hr,0.7776113815050543,False
FLT1,Rest,0.5820955439582497,False
FLVCR2,Stim8hr,0.0041183077499064,False
FMR1,Stim48hr,0.6023043305522447,False
FN1,Stim8hr,0.4024709846499438,False
FN3K,Rest,0.0401445202729827,False
FN3K,Stim48hr,0.1589193484306714,False
FN3K,Stim8hr,0.2373642830400599,False
FNBP4,Rest,0.111601766358892,False
FNBP4,Stim48hr,0.0961462058005562,False
FNBP4,Stim8hr,0.566828903032572,False
FOS,Rest,0.0232838217583299,False
FOS,Stim8hr,0.0393111194309247,False
FOSL2,Rest,0.5319148936170213,False
FOSL2,Stim48hr,0.1954707985697258,False
FOSL2,Stim8hr,0.1789591913141145,False
FOXD2,Stim48hr,0.066746126340882,False
FOXD4L1,Rest,0.8442392613408269,False
FOXK1,Rest,0.3496587715776796,False
FOXK1,Stim48hr,0.3965037743345252,False
FOXK1,Stim8hr,0.7476600524148259,False
FOXM1,Rest,0.6965074267362505,False
FOXM1,Stim48hr,0.2971791815653555,False
FOXM1,Stim8hr,0.5054286783976039,False
FOXN2,Rest,0.9594540345242876,False
FOXN2,Stim48hr,0.6603098927294399,False
FOXN2,Stim8hr,0.7405466117558966,False
FOXO1,Rest,0.2179847450822962,False
FOXO1,Stim48hr,0.7707588398887565,False
FOXO1,Stim8hr,0.6608011980531636,False
FOXO3,Stim48hr,0.2216924910607866,False
FOXO3,Stim8hr,0.1388992886559341,False
FOXO4,Rest,0.3018867924528302,False
FOXO4,Stim48hr,0.090186730234406,False
FOXO4,Stim8hr,0.1052040434294271,False
FOXQ1,Rest,0.1806503412284223,False
FOXR1,Rest,0.4154957848253713,False
FOXRED1,Stim48hr,0.211362733412793,False
FOXS1,Rest,0.1220393416298675,False
FPGS,Stim48hr,0.8073102900278109,False
FPGS,Stim8hr,0.3511793335829277,False
FPGT,Stim8hr,0.5147884687383003,False
FRA10AC1,Rest,0.4881573665194701,False
FRA10AC1,Stim48hr,0.5446960667461264,False
FRA10AC1,Stim8hr,0.3107450393111194,False
FRG1,Stim8hr,0.7154623736428304,False
FRMD4A,Stim8hr,0.7873455634593786,False
FRS3,Stim48hr,0.787445371473977,False
FRS3,Stim8hr,0.8045675776862599,False
FTO,Stim8hr,0.404717334331711,False
FUBP1,Rest,0.7555198715375351,False
FUBP1,Stim48hr,0.6070719110051649,False
FUBP1,Stim8hr,0.7701235492324972,False
FUNDC1,Stim48hr,0.857767183154549,False
FUNDC2,Rest,0.0545965475712565,False
FUNDC2,Stim48hr,0.690901867302344,False
FUNDC2,Stim8hr,0.0512916510670161,False
FUOM,Rest,0.3038940184664793,False
FUT4,Stim8hr,0.7955821789591914,False
FUT8,Rest,0.1995182657567242,False
FXN,Stim8hr,0.8865593410707601,False
FXR1,Rest,0.4443998394219189,False
FXR1,Stim8hr,0.3579183826282291,False
FZD6,Stim48hr,0.3071116408422725,False
FZD6,Stim8hr,0.1999251216772744,False
FZR1,Rest,0.0814933761541549,False
FZR1,Stim8hr,0.0239610632721827,False
G3BP1,Rest,0.7318346045764753,False
G3BP1,Stim48hr,0.8728645212554629,False
G3BP1,Stim8hr,0.6840134780980907,False
GAB2,Stim48hr,0.0548271752085816,False
GAB2,Stim8hr,0.0086110071134406,False
GABARAPL1,Rest,0.574468085106383,False
GABPA,Rest,0.1457246085909273,False
GABPA,Stim48hr,0.3837902264600715,False
GABPA,Stim8hr,0.2530887308124298,False
GABPB1,Rest,0.6330790847049378,False
GABPB1,Stim48hr,0.7624155740961462,False
GABPB1,Stim8hr,0.6342193934855859,False
GADD45G,Stim48hr,0.3516090584028605,False
GADD45G,Stim8hr,0.5529764133283415,False
GADD45GIP1,Rest,0.7735849056603774,False
GADD45GIP1,Stim48hr,0.7600317838696862,False
GADD45GIP1,Stim8hr,0.6967427929614377,False
GALK2,Stim8hr,0.4799700486709097,False
GALNT4,Rest,0.6130068245684465,False
GALNT6,Rest,0.3524688879967884,False
GALNT6,Stim48hr,0.4926499801350814,False
GALNT6,Stim8hr,0.1894421564956944,False
GALR2,Rest,0.6431152147731835,False
GANAB,Rest,0.8518667201926937,False
GANAB,Stim48hr,0.2606277314263011,False
GANAB,Stim8hr,0.1815799326095095,False
GAPDH,Stim8hr,0.7839760389367278,False
GAREM1,Rest,0.4411882778000803,False
GAREM1,Stim48hr,0.7469209376241558,False
GAREM1,Stim8hr,0.6181205540995882,False
GART,Stim48hr,0.2352006356773937,False
GAS2L1,Rest,0.7129666800481734,False
GAS2L1,Stim48hr,0.7858561779896702,False
GAS6,Rest,0.7153753512645524,False
GATA2,Stim48hr,0.6408422725466826,False
GATA3,Rest,0.9353673223604978,False
GATA3,Stim48hr,0.9189511323003576,False
GATA3,Stim8hr,0.2197678771995507,False
GATA4,Stim48hr,0.2069924513309495,False
GATAD1,Rest,0.1449217181854676,False
GATAD1,Stim48hr,0.2733412793007548,False
GATAD1,Stim8hr,0.4429052789217521,False
GATAD2B,Rest,0.4134885588117222,False
GATAD2B,Stim8hr,0.760389367278173,False
GATB,Rest,0.3099156965074267,False
GATB,Stim48hr,0.5121176003178387,False
GBA2,Rest,0.2509032517061421,False
GBA2,Stim48hr,0.7830750893921334,False
GBA2,Stim8hr,0.850617746162486,False
GBX2,Rest,0.1380971497390606,False
GBX2,Stim8hr,0.6390864844627481,False
GCC1,Stim48hr,0.5307906237584425,False
GCLC,Stim8hr,0.0599026581804567,False
GCN1,Rest,0.2765957446808511,False
GCN1,Stim48hr,0.2872467222884386,False
GCN1,Stim8hr,0.2822912766754025,False
GCSAM,Stim48hr,0.3841875248311482,False
GCSH,Rest,0.6904857486953031,False
GCSH,Stim48hr,0.8883591577274533,False
GCSH,Stim8hr,0.8715836765256458,False
GDAP1,Stim48hr,0.5526420341676599,False
GDAP1,Stim8hr,0.2841632347435417,False
GDAP2,Rest,0.2436772380570052,False
GDAP2,Stim48hr,0.1708382995629717,False
GDAP2,Stim8hr,0.3665293897416697,False
GDE1,Stim8hr,0.3234743541744665,False
GDF11,Stim48hr,0.5061581247516885,False
GDF9,Rest,0.6443195503813729,False
GDF9,Stim48hr,0.7862534763607469,False
GDF9,Stim8hr,0.8502433545488581,False
GDI1,Stim48hr,0.3090981326976559,False
GDI1,Stim8hr,0.7124672407338075,False
GDPD5,Stim8hr,0.6435791838262823,False
GEMIN6,Stim8hr,0.7225758143017597,False
GEMIN7,Stim8hr,0.6046424560089854,False
GEN1,Rest,0.3564833400240867,False
GEN1,Stim8hr,0.6016473230999626,False
GET4,Stim8hr,0.1542493448146761,False
GFER,Stim8hr,0.3848745788094346,False
GFI1,Rest,0.4419911682055399,False
GFM2,Stim48hr,0.0603893524036551,False
GFM2,Stim8hr,0.0321976787719955,False
GGA3,Rest,0.4130871136089923,False
GGA3,Stim48hr,0.2769169646404449,False
GGACT,Rest,0.6403050983540747,False
GGNBP2,Stim8hr,0.1606140022463496,False
GGPS1,Stim48hr,0.5351609058402861,False
GGT7,Stim8hr,0.734556345937851,False
GID8,Rest,0.8819751103974307,False
GID8,Stim48hr,0.6555423122765197,False
GID8,Stim8hr,0.3908648446274803,False
GIGYF2,Rest,0.7470895222802088,False
GIGYF2,Stim48hr,0.9781485895907828,False
GIGYF2,Stim8hr,0.9970048670909772,False
GINM1,Stim8hr,0.2149007862223886,False
GIPC1,Rest,0.2019269369731031,False
GIPC3,Stim48hr,0.2951926897099722,False
GIPC3,Stim8hr,0.3129913889928865,False
GIT2,Rest,0.4769169008430349,False
GIT2,Stim48hr,0.2451330949543106,False
GIT2,Stim8hr,0.22163983526769,False
GJC1,Rest,0.2898434363709353,False
GJC1,Stim48hr,0.3825983313468414,False
GJC1,Stim8hr,0.0232122800449269,False
GLI1,Stim8hr,0.0303257207038562,False
GLI2,Stim48hr,0.1648788239968216,False
GLI2,Stim8hr,0.2444777236989891,False
GLIPR2,Rest,0.6210357286230429,False
GLIPR2,Stim48hr,0.6189908621374652,False
GLIPR2,Stim8hr,0.830026207412954,False
GLRX3,Rest,0.2151746286631874,False
GLRX3,Stim48hr,0.1231624950337703,False
GLRX3,Stim8hr,0.4414077124672407,False
GLS,Rest,0.2669610598153352,False
GLS,Stim48hr,0.7854588796185935,False
GLS,Stim8hr,0.6488206664170723,False
GLS2,Rest,0.4496186270574067,False
GLS2,Stim8hr,0.1059528266566828,False
GLTP,Stim8hr,0.5806813927368027,False
GLUL,Stim48hr,0.6460071513706794,False
GLYR1,Rest,0.7137695704536331,False
GLYR1,Stim48hr,0.9030591974572904,False
GMEB1,Rest,0.3777599357687675,False
GMEB1,Stim48hr,0.2514898688915375,False
GMEB1,Stim8hr,0.1336578060651441,False
GMEB2,Rest,0.0939381774387796,False
GMEB2,Stim8hr,0.0509172594533882,False
GMPR2,Rest,0.9771176234443998,False
GMPR2,Stim48hr,0.4978148589590783,False
GMPR2,Stim8hr,0.9936353425683264,False
GNA13,Rest,0.7836210357286231,False
GNA13,Stim48hr,0.5645609852999602,False
GNA13,Stim8hr,0.667540247098465,False
GNAS,Rest,0.9433962264150944,False
GNAS,Stim48hr,0.2061978545887962,False
GNAS,Stim8hr,0.6720329464619993,False
GNAZ,Rest,0.9638699317543156,False
GNAZ,Stim48hr,0.7234803337306317,False
GNB1,Stim48hr,0.1096543504171632,False
GNB1,Stim8hr,0.134032197678772,False
GNB1L,Rest,0.5266961059815335,False
GNB1L,Stim48hr,0.6444179578863727,False
GNB1L,Stim8hr,0.8165481093223512,False
GNE,Stim48hr,0.3750496622963846,False
GNG11,Rest,0.1124046567643516,False
GNG11,Stim48hr,0.0464839094159713,False
GNG11,Stim8hr,0.6177461624859603,False
GNG2,Rest,0.2111601766358892,False
GNG5,Rest,0.4291449217181854,False
GNG5,Stim48hr,0.3444576877234803,False
GNG5,Stim8hr,0.417446649195058,False
GNLY,Rest,0.6126053793657166,False
GNLY,Stim8hr,0.3384500187195807,False
GNMT,Rest,0.0040144520272982,False
GNMT,Stim48hr,0.0552244735796583,False
GNMT,Stim8hr,0.0804941969299887,False
GNPAT,Rest,0.9028502609393818,False
GNPAT,Stim8hr,0.4316735305129165,False
GNPDA2,Rest,0.4327579285427539,False
GNPNAT1,Stim8hr,0.9576937476600524,False
GNS,Rest,0.5708550782818146,False
GNS,Stim48hr,0.0723083035359555,False
GNS,Stim8hr,0.1613627854736053,False
GOLGA3,Rest,0.3833801686069851,False
GOLGA5,Rest,0.6615816940987556,False
GOLGA5,Stim8hr,0.3208536128790715,False
GOLGA8A,Rest,0.050983540746688,False
GOLGA8A,Stim48hr,0.3746523639253079,False
GOLGA8A,Stim8hr,0.2815424934481467,False
GOLGA8N,Stim48hr,0.4739769566944775,False
GOLT1B,Stim48hr,0.5872069924513309,False
GOLT1B,Stim8hr,0.3987270685136653,False
GORASP2,Rest,0.5274989963869932,False
GORASP2,Stim48hr,0.6058800158919349,False
GORASP2,Stim8hr,0.2291276675402471,False
GP1BB,Stim48hr,0.6384584823202225,False
GP1BB,Stim8hr,0.4170722575814302,False
GP9,Rest,0.369731031714171,False
GP9,Stim8hr,0.3874953201048297,False
GPAA1,Rest,0.0172621437173825,False
GPAA1,Stim8hr,0.461250467989517,False
GPALPP1,Rest,0.5776796467282216,False
GPALPP1,Stim48hr,0.3901470003972984,False
GPALPP1,Stim8hr,0.0718831898165481,False
GPAT2,Stim48hr,0.411601112435439,False
GPAT2,Stim8hr,0.4541370273305878,False
GPATCH3,Rest,0.6166198313930149,False
GPATCH3,Stim8hr,0.8625982777985773,False
GPATCH8,Rest,0.6732236049779206,False
GPATCH8,Stim48hr,0.457290425109257,False
GPATCH8,Stim8hr,0.1115687008611007,False
GPCPD1,Rest,0.1051786431152147,False
GPD1L,Stim48hr,0.4119984108065156,False
GPD1L,Stim8hr,0.6379633096218644,False
GPI,Rest,0.3978321959052589,False
GPI,Stim48hr,0.5089392133492253,False
GPI,Stim8hr,0.7300636465743168,False
GPR107,Stim48hr,0.3452522844656337,False
GPR108,Stim8hr,0.4567577686259828,False
GPR137,Rest,0.7250100361300682,False
GPR137,Stim48hr,0.912197059992054,False
GPR137,Stim8hr,0.9891426432047922,False
GPR137B,Rest,0.560417503010839,False
GPR146,Stim48hr,0.8148589590782678,False
GPR146,Stim8hr,0.1808311493822538,False
GPR15,Rest,0.2256122039341629,False
GPR15,Stim48hr,0.0675407230830353,False
GPR15,Stim8hr,0.3481842006739049,False
GPR27,Stim48hr,0.0770758839888756,False
GPR27,Stim8hr,0.3212280044926993,False
GPR63,Rest,0.6659975913287837,False
GPR63,Stim48hr,0.389352403655145,False
GPR63,Stim8hr,0.1639835267690003,False
GPR82,Rest,0.7771979124849459,False
GPR82,Stim48hr,0.6158124751688518,False
GPR82,Stim8hr,0.9554473979782852,False
GPR89A,Rest,0.7334403853873946,False
GPRASP1,Stim8hr,0.1886933732684388,False
GPRASP2,Rest,0.8791649939783219,False
GPRASP2,Stim48hr,0.9694080254270956,False
GPRASP2,Stim8hr,0.8903032572070385,False
GPRC5A,Rest,0.7960658370132477,False
GPRC5A,Stim48hr,0.9205403257846644,False
GPRC5A,Stim8hr,0.8678397603893673,False
GPRIN3,Rest,0.7715776796467282,False
GPS1,Stim8hr,0.6888805690752527,False
GPS2,Rest,0.2083500602167804,False
GPS2,Stim48hr,0.1938816050854191,False
GPS2,Stim8hr,0.904530138524897,False
GPSM1,Rest,0.5961461260537937,False
GPSM2,Stim48hr,0.9523241954707986,False
GPSM2,Stim8hr,0.6619243728940472,False
GPSM3,Rest,0.9076676033721396,False
GPT2,Stim8hr,0.7622613253463122,False
GRAMD1A,Stim48hr,0.5899880810488677,False
GRAP,Rest,0.4307507025291048,False
GRAP2,Rest,0.0598153352067442,False
GRAP2,Stim48hr,0.0584028605482717,False
GRIN3A,Stim8hr,0.231748408835642,False
GRK2,Stim8hr,0.2972669412205166,False
GRK6,Stim48hr,0.8939213349225268,False
GRM2,Stim48hr,0.2721493841875248,False
GRPEL2,Stim48hr,0.4330552244735796,False
GRPEL2,Stim8hr,0.4908274054661176,False
GRSF1,Stim48hr,0.5963448549860946,False
GRSF1,Stim8hr,0.7098464994384126,False
GRWD1,Rest,0.320754716981132,False
GRWD1,Stim8hr,0.0924747285660801,False
GSC2,Stim48hr,0.2308303535955502,False
GSS,Rest,0.3773584905660377,False
GSS,Stim48hr,0.0671434247119586,False
GSS,Stim8hr,0.7506551853238488,False
GSTA4,Rest,0.6334805299076676,False
GSTA4,Stim8hr,0.6585548483713964,False
GSTCD,Rest,0.6587715776796468,False
GSTCD,Stim48hr,0.4012713547874453,False
GSTCD,Stim8hr,0.961437663796331,False
GSTO2,Stim48hr,0.7171235597934048,False
GSTP1,Rest,0.1593737454837414,False
GSTP1,Stim48hr,0.7127532777115614,False
GSTP1,Stim8hr,0.7083489329839011,False
GTDC1,Stim8hr,0.1692250093597903,False
GTF2A1,Stim48hr,0.1613031386571315,False
GTF2A1,Stim8hr,0.5323848745788095,False
GTF2A2,Stim48hr,0.5025824394119984,False
GTF2H2C,Stim8hr,0.2407338075627106,False
GTF2H3,Stim8hr,0.5870460501684762,False
GTF2H5,Rest,0.0124448012846246,False
GTF2H5,Stim48hr,0.410409217322209,False
GTF2H5,Stim8hr,0.3017596405840509,False
GTF2I,Rest,0.7904456041750301,False
GTF2I,Stim48hr,0.5057608263806118,False
GTF2I,Stim8hr,0.131411456383377,False
GTF2IRD1,Stim48hr,0.0882002383790226,False
GTF2IRD1,Stim8hr,0.1010857356795207,False
GTF3C3,Stim8hr,0.7682515911643579,False
GTF3C4,Stim48hr,0.0897894318633293,False
GTF3C4,Stim8hr,0.3201048296518158,False
GTF3C5,Stim48hr,0.1644815256257449,False
GTF3C5,Stim8hr,0.1617371770872332,False
GTF3C6,Rest,0.5560016057808109,False
GTF3C6,Stim8hr,0.1505054286783976,False
GTPBP10,Stim48hr,0.3686928883591577,False
GTPBP3,Stim48hr,0.0707191100516487,False
GTSE1,Stim48hr,0.169249106078665,False
GUCA1B,Rest,0.413890004014452,False
GUCA1B,Stim8hr,0.7836016473231,False
GUCA2A,Stim48hr,0.6003178386968614,False
GUCA2A,Stim8hr,0.265443654062149,False
GUCY1A1,Rest,0.4873544761140104,False
GYPC,Rest,0.0907266158169409,False
GYPC,Stim48hr,0.0441001191895113,False
GYPC,Stim8hr,0.2493448146761512,False
GYS1,Stim48hr,0.8549860945570124,False
GZF1,Rest,0.9128863910076276,False
GZMB,Rest,0.9702930549979928,False
GZMB,Stim8hr,0.9101460127293148,False
GZMK,Stim48hr,0.2415574096146205,False
HACD2,Stim48hr,0.5768772348033373,False
HACD2,Stim8hr,0.7102208910520404,False
HACD4,Stim8hr,0.0756271059528266,False
HARS2,Stim48hr,0.6122367898291617,False
HARS2,Stim8hr,0.2631973043803818,False
HASPIN,Stim8hr,0.4050917259453388,False
HAUS2,Stim48hr,0.5955502582439413,False
HAUS2,Stim8hr,0.5117933358292774,False
HAUS8,Rest,0.6764351665997591,False
HAX1,Stim48hr,0.3043305522447358,False
HBA2,Stim8hr,0.0685136652938974,False
HBS1L,Rest,0.1288639100762746,False
HCCS,Rest,0.7414692894419912,False
HCCS,Stim48hr,0.8021454112038141,False
HCCS,Stim8hr,0.3526769000374392,False
HCFC1,Stim48hr,0.7389749702026222,False
HCFC1,Stim8hr,0.9337326843878696,False
HCFC2,Rest,0.602167804094741,False
HCFC2,Stim48hr,0.9682161303138656,False
HCFC2,Stim8hr,0.5660801198053164,False
HCN2,Rest,0.0955439582496989,False
HCN2,Stim48hr,0.1283273738577671,False
HCN2,Stim8hr,0.1868214152002995,False
HDAC1,Rest,0.9911682055399438,False
HDAC1,Stim48hr,0.9984108065156932,False
HDAC1,Stim8hr,0.3605391239236241,False
HDAC2,Stim48hr,0.9630512514898688,False
HDAC3,Rest,0.0389401846647932,False
HDAC3,Stim48hr,0.0051648788239968,False
HDAC3,Stim8hr,0.0262074129539498,False
HDAC5,Rest,0.8470493777599357,False
HDAC7,Rest,0.9775190686471296,False
HDAC7,Stim48hr,0.7318235995232419,False
HDAC7,Stim8hr,0.7338075627105953,False
HDAC8,Rest,0.5146527498996387,False
HDAC8,Stim8hr,0.8154249344814676,False
HDGFL3,Rest,0.2958651144118828,False
HDGFL3,Stim48hr,0.5391338895510528,False
HDGFL3,Stim8hr,0.494945713216024,False
HDHD2,Rest,0.6118024889602569,False
HDHD3,Rest,0.5551987153753513,False
HDHD3,Stim48hr,0.2149384187524831,False
HDHD3,Stim8hr,0.4904530138524897,False
HEATR3,Rest,0.8691288639100763,False
HEATR3,Stim48hr,0.1744139849026619,False
HEATR3,Stim8hr,0.0531636091351553,False
HEATR5A,Rest,0.6258530710558009,False
HEATR5A,Stim8hr,0.8562336203669038,False
HEATR5B,Rest,0.0072260136491368,False
HEATR5B,Stim48hr,0.1525625744934445,False
HEATR5B,Stim8hr,0.3781355297641333,False
HECTD1,Rest,0.0602167804094741,False
HECTD1,Stim48hr,0.0655542312276519,False
HECTD3,Stim48hr,0.5518474374255066,False
HELLS,Stim48hr,0.5264203416765991,False
HELT,Rest,0.358089120835006,False
HELT,Stim48hr,0.2626142232816845,False
HELT,Stim8hr,0.8318981654810932,False
HELZ,Rest,0.8386190285026094,False
HERC2,Stim48hr,0.8506158124751688,False
