gene_id,condition,n_guides_tested,n_guides_signif_kd,best_kd_tstat,frac_guides_signif_kd
ENSG00000007866,Stim48hr,2,1,-7.894379589218505,0.5
ENSG00000007866,Stim8hr,2,2,-11.764098942541482,1.0
ENSG00000007923,Rest,1,0,2.436958126962552,0.0
ENSG00000007923,Stim48hr,2,1,-3.5285987698241525,0.5
ENSG00000007923,Stim8hr,2,1,-179.41221782754968,0.5
ENSG00000007944,Rest,2,2,-70.41025922258548,1.0
ENSG00000007944,Stim48hr,2,2,-137.8947802247059,1.0
ENSG00000007944,Stim8hr,2,2,-86.51510356231012,1.0
ENSG00000007968,Rest,1,1,-4.43293270504098,1.0
ENSG00000007968,Stim48hr,1,0,0.0635180905641731,0.0
ENSG00000007968,Stim8hr,1,0,-0.454312201736175,0.0
ENSG00000008018,Rest,2,1,-93.8072060086606,0.5
ENSG00000008018,Stim48hr,1,0,0.8286325319930169,0.0
ENSG00000008018,Stim8hr,1,0,1.4430292128291766,0.0
ENSG00000008083,Rest,2,0,1.1739527182945964,0.0
ENSG00000008083,Stim48hr,2,0,0.609606223383355,0.0
ENSG00000008083,Stim8hr,2,1,-7.681389833702025,0.5
ENSG00000008086,Rest,2,2,-21.751624764453734,1.0
ENSG00000008086,Stim48hr,2,2,-19.86139806575578,1.0
ENSG00000008086,Stim8hr,2,2,-15.451628644027336,1.0
ENSG00000008128,Rest,2,2,-10.430814097795016,1.0
ENSG00000008128,Stim48hr,2,2,-9.43859269396203,1.0
ENSG00000008128,Stim8hr,2,2,-9.6379326452805,1.0
ENSG00000008130,Rest,2,2,-16.916680793208272,1.0
ENSG00000008130,Stim48hr,2,1,-14.371847881770575,0.5
ENSG00000008130,Stim8hr,2,2,-11.541193891752288,1.0
ENSG00000008196,Rest,2,0,0.0,0.0
ENSG00000008196,Stim48hr,2,0,-0.0240888193761135,0.0
ENSG00000008196,Stim8hr,2,0,-0.0199620096935031,0.0
ENSG00000008197,Rest,2,1,-1.9595020099706897,0.5
ENSG00000008197,Stim48hr,2,0,-0.0466502984066172,0.0
ENSG00000008197,Stim8hr,2,0,-0.0374168403694449,0.0
ENSG00000008226,Rest,2,1,-8.090982147657584,0.5
ENSG00000008226,Stim48hr,2,0,-1.3712656842058284,0.0
ENSG00000008226,Stim8hr,2,0,-0.9648900579865116,0.0
ENSG00000008256,Rest,2,2,-3.7244190715072816,1.0
ENSG00000008256,Stim48hr,2,1,-5.44042803872912,0.5
ENSG00000008256,Stim8hr,2,2,-15.44544684465714,1.0
ENSG00000008277,Rest,2,2,-25.12629861959325,1.0
ENSG00000008277,Stim48hr,2,2,-31.701281046289232,1.0
ENSG00000008277,Stim8hr,2,2,-34.702203109196994,1.0
ENSG00000008282,Rest,2,2,-46.91592010520607,1.0
ENSG00000008282,Stim48hr,2,2,-36.30347322384272,1.0
ENSG00000008282,Stim8hr,2,2,-47.60137252277989,1.0
ENSG00000008283,Rest,2,2,-91.5933404589096,1.0
ENSG00000008283,Stim48hr,2,2,-18.632183866084155,1.0
ENSG00000008283,Stim8hr,2,2,-28.30691521246967,1.0
ENSG00000008294,Rest,2,2,-81.45506468883762,1.0
ENSG00000008294,Stim48hr,2,2,-70.87120335368499,1.0
ENSG00000008294,Stim8hr,2,2,-54.11438182946974,1.0
ENSG00000008300,Rest,2,1,-3.093227916330916,0.5
ENSG00000008300,Stim48hr,2,2,-4.159110481625722,1.0
ENSG00000008300,Stim8hr,2,2,-4.397780369915576,1.0
ENSG00000008311,Rest,2,2,-5.882981820792422,1.0
ENSG00000008311,Stim48hr,2,1,-11.024345130650094,0.5
ENSG00000008311,Stim8hr,2,2,-5.145314248682609,1.0
ENSG00000008324,Rest,2,2,-24.020515734181043,1.0
ENSG00000008324,Stim48hr,2,2,-30.37448110381572,1.0
ENSG00000008324,Stim8hr,2,2,-28.68418012730504,1.0
ENSG00000008382,Rest,2,2,-57.97200359219615,1.0
ENSG00000008382,Stim48hr,2,2,-39.50366043935821,1.0
ENSG00000008382,Stim8hr,2,2,-71.65209408037106,1.0
ENSG00000008394,Rest,2,2,-5.269611442231288,1.0
ENSG00000008394,Stim48hr,2,2,-32.62739442859706,1.0
ENSG00000008394,Stim8hr,2,2,-11.74015504378263,1.0
ENSG00000008405,Rest,2,2,-108.53959870786034,1.0
ENSG00000008405,Stim48hr,2,2,-83.65356066632904,1.0
ENSG00000008405,Stim8hr,2,2,-64.5985242991768,1.0
ENSG00000008438,Rest,2,0,-0.0068323410286087,0.0
ENSG00000008438,Stim48hr,2,0,-0.0155424332550035,0.0
ENSG00000008438,Stim8hr,2,0,0.0,0.0
ENSG00000008441,Rest,2,2,-3.7582565749513086,1.0
ENSG00000008441,Stim48hr,2,1,-5.104717319835116,0.5
ENSG00000008441,Stim8hr,2,2,-53.95413025088491,1.0
ENSG00000008513,Rest,2,1,-5.998081478796514,0.5
ENSG00000008513,Stim48hr,2,1,-4.374223945605232,0.5
ENSG00000008513,Stim8hr,2,1,-5.819177159846334,0.5
ENSG00000008516,Rest,1,1,-14.332469046032216,1.0
ENSG00000008516,Stim48hr,2,1,-4.781865004540263,0.5
ENSG00000008516,Stim8hr,2,0,-2.9697702870687905,0.0
ENSG00000008517,Rest,2,2,-68.169364376007,1.0
ENSG00000008517,Stim48hr,2,2,-49.39978473191549,1.0
ENSG00000008517,Stim8hr,2,2,-59.23579979817792,1.0
ENSG00000008710,Rest,2,2,-36.39869489253409,1.0
ENSG00000008710,Stim48hr,2,2,-29.49765411616038,1.0
ENSG00000008710,Stim8hr,2,2,-21.65692521821628,1.0
ENSG00000008838,Rest,2,2,-50.63144575671468,1.0
ENSG00000008838,Stim48hr,2,2,-65.53862109245243,1.0
ENSG00000008838,Stim8hr,2,2,-76.08226935864762,1.0
ENSG00000008853,Rest,1,1,-3.046014888078745,1.0
ENSG00000008853,Stim48hr,2,1,-8.059970111329587,0.5
ENSG00000008853,Stim8hr,2,2,-7.195856440943572,1.0
ENSG00000008869,Rest,2,2,-32.01424241231167,1.0
ENSG00000008869,Stim48hr,2,2,-53.1988997815689,1.0
ENSG00000008869,Stim8hr,2,2,-61.146579270062674,1.0
ENSG00000008952,Rest,2,2,-33.86684067819813,1.0
ENSG00000008952,Stim48hr,2,2,-21.978071960739992,1.0
ENSG00000008952,Stim8hr,2,2,-27.254266618271625,1.0
ENSG00000008988,Rest,1,0,0.0,0.0
ENSG00000008988,Stim48hr,1,0,0.0,0.0
ENSG00000009307,Rest,2,2,-31.203128348333475,1.0
ENSG00000009307,Stim48hr,2,2,-31.82538315876164,1.0
ENSG00000009307,Stim8hr,2,2,-32.28934529084483,1.0
ENSG00000009335,Rest,2,2,-43.92914109923502,1.0
ENSG00000009335,Stim48hr,2,2,-48.98348042753189,1.0
ENSG00000009335,Stim8hr,2,2,-50.14747001872299,1.0
ENSG00000009413,Rest,2,2,-3.8426938871216656,1.0
ENSG00000009413,Stim48hr,2,0,-1.749879838400336,0.0
ENSG00000009413,Stim8hr,2,1,-2.008252522081885,0.5
ENSG00000009709,Rest,2,0,-0.0111463679168294,0.0
ENSG00000009709,Stim48hr,2,0,-0.0143796823056898,0.0
ENSG00000009709,Stim8hr,2,0,-0.0161019075891631,0.0
ENSG00000009724,Rest,2,0,-0.2630077550751478,0.0
ENSG00000009724,Stim48hr,2,0,-1.3656859548807276,0.0
ENSG00000009724,Stim8hr,2,0,-1.1673132925784802,0.0
ENSG00000009780,Rest,2,2,-71.67050251068838,1.0
ENSG00000009780,Stim48hr,2,2,-61.89878412886435,1.0
ENSG00000009780,Stim8hr,2,2,-94.75474009851422,1.0
ENSG00000009790,Rest,1,1,-8.058364090563792,1.0
ENSG00000009790,Stim48hr,1,1,-14.22153388866518,1.0
ENSG00000009790,Stim8hr,1,1,-13.228322767513802,1.0
ENSG00000009830,Rest,2,2,-4.181966776402094,1.0
ENSG00000009830,Stim48hr,2,2,-5.745161601710783,1.0
ENSG00000009830,Stim8hr,2,2,-17.041294404067713,1.0
ENSG00000009844,Rest,2,2,-26.00382493129163,1.0
ENSG00000009844,Stim48hr,2,2,-19.19896392913188,1.0
ENSG00000009844,Stim8hr,2,2,-36.0559141274368,1.0
ENSG00000009950,Rest,2,0,-0.0072053050163663,0.0
ENSG00000009950,Stim48hr,2,0,-0.1939304175695479,0.0
ENSG00000009950,Stim8hr,2,0,-0.0521550899290004,0.0
ENSG00000009954,Rest,2,2,-27.434597971027973,1.0
ENSG00000009954,Stim48hr,2,2,-17.0142493233024,1.0
ENSG00000009954,Stim8hr,2,2,-27.42722802684796,1.0
ENSG00000010017,Rest,2,1,-33.01908558688634,0.5
ENSG00000010017,Stim48hr,2,1,-19.31992874050808,0.5
ENSG00000010017,Stim8hr,2,1,-28.443713367183182,0.5
ENSG00000010030,Rest,2,2,-17.969216927524645,1.0
ENSG00000010030,Stim48hr,2,2,-2.9081194467304967,1.0
ENSG00000010030,Stim8hr,2,2,-12.78032352727263,1.0
ENSG00000010072,Rest,2,1,-59.060803340716575,0.5
ENSG00000010072,Stim48hr,2,1,-5.053884488281538,0.5
ENSG00000010072,Stim8hr,2,2,-14.094308312684582,1.0
ENSG00000010165,Rest,2,2,-28.836589887616867,1.0
ENSG00000010165,Stim48hr,2,2,-23.89995446374096,1.0
ENSG00000010165,Stim8hr,2,2,-25.204923720214985,1.0
ENSG00000010244,Rest,2,0,-0.1656548975125334,0.0
ENSG00000010244,Stim48hr,1,0,-1.1490879936518812,0.0
ENSG00000010244,Stim8hr,2,0,-1.5320728673744275,0.0
ENSG00000010256,Rest,2,2,-45.8065138344691,1.0
ENSG00000010256,Stim48hr,2,2,-8.529179211469327,1.0
ENSG00000010256,Stim8hr,2,2,-16.26791933412751,1.0
ENSG00000010270,Rest,2,2,-95.68900461763978,1.0
ENSG00000010270,Stim48hr,2,2,-97.24219826093602,1.0
ENSG00000010270,Stim8hr,2,2,-93.99914762082037,1.0
ENSG00000010278,Rest,2,2,-29.25906139992314,1.0
ENSG00000010278,Stim48hr,2,2,-28.77593982326307,1.0
ENSG00000010278,Stim8hr,2,2,-41.97321518931637,1.0
ENSG00000010292,Rest,2,1,-3.515322266220395,0.5
ENSG00000010292,Stim48hr,2,1,-1.8430488999152737,0.5
ENSG00000010292,Stim8hr,2,0,-0.6454988987093478,0.0
ENSG00000010295,Rest,2,1,-26.57082787537016,0.5
ENSG00000010295,Stim48hr,2,1,-70.22719286737744,0.5
ENSG00000010295,Stim8hr,2,1,-26.70092759397096,0.5
ENSG00000010310,Rest,2,2,-6.058745703476781,1.0
ENSG00000010310,Stim48hr,2,2,-43.22485486392708,1.0
ENSG00000010310,Stim8hr,2,1,-3.3429521969198563,0.5
ENSG00000010318,Rest,2,0,0.0,0.0
ENSG00000010318,Stim48hr,2,0,0.0,0.0
ENSG00000010318,Stim8hr,2,0,0.0,0.0
ENSG00000010319,Rest,2,2,-14.625352130400522,1.0
ENSG00000010319,Stim48hr,2,0,-1.4672654356910426,0.0
ENSG00000010319,Stim8hr,2,1,-2.409948832184664,0.5
ENSG00000010322,Rest,2,2,-63.17936530040912,1.0
ENSG00000010322,Stim48hr,2,2,-56.50646560028196,1.0
ENSG00000010322,Stim8hr,2,2,-68.36295134740001,1.0
ENSG00000010327,Rest,2,0,-0.1963093821240757,0.0
ENSG00000010327,Stim48hr,2,0,-0.3372512507510724,0.0
ENSG00000010327,Stim8hr,2,0,-0.3792040026498924,0.0
ENSG00000010361,Rest,2,2,-27.29877575797633,1.0
ENSG00000010361,Stim48hr,2,2,-24.853139905384115,1.0
ENSG00000010361,Stim8hr,2,2,-14.609573294500644,1.0
ENSG00000010404,Rest,2,2,-82.01109308566755,1.0
ENSG00000010404,Stim48hr,2,2,-79.02802549688832,1.0
ENSG00000010404,Stim8hr,2,2,-55.04409701806901,1.0
ENSG00000010438,Rest,2,0,-0.1283677169475356,0.0
ENSG00000010438,Stim48hr,2,0,-0.0989270897101002,0.0
ENSG00000010438,Stim8hr,2,0,-0.0215296675248653,0.0
ENSG00000010539,Rest,2,2,-64.17481567798504,1.0
ENSG00000010539,Stim48hr,2,2,-58.23462683989549,1.0
ENSG00000010539,Stim8hr,2,2,-48.95393527276472,1.0
ENSG00000010610,Rest,2,2,-67.45989660166613,1.0
ENSG00000010610,Stim48hr,2,2,-71.09437952478213,1.0
ENSG00000010610,Stim8hr,2,2,-80.98637535053267,1.0
ENSG00000010626,Rest,2,1,-3.657025260385799,0.5
ENSG00000010626,Stim48hr,2,2,-11.844046243880562,1.0
ENSG00000010626,Stim8hr,2,2,-44.82707519485481,1.0
ENSG00000010671,Rest,2,0,-0.2818005916258158,0.0
ENSG00000010671,Stim48hr,2,0,-0.6054280919120137,0.0
ENSG00000010671,Stim8hr,2,0,-0.7231449037784761,0.0
ENSG00000010704,Rest,2,2,-7.586268293944153,1.0
ENSG00000010704,Stim48hr,2,2,-17.74653331004804,1.0
ENSG00000010704,Stim8hr,2,0,-1.3487998327461503,0.0
ENSG00000010803,Rest,2,1,-33.62628074882724,0.5
ENSG00000010803,Stim48hr,2,1,-29.96170590696079,0.5
ENSG00000010803,Stim8hr,2,1,-75.6145873627858,0.5
ENSG00000010810,Rest,2,2,-5.533580553168435,1.0
ENSG00000010810,Stim48hr,2,2,-3.6368651863401023,1.0
ENSG00000010810,Stim8hr,2,2,-7.7705818491586545,1.0
ENSG00000010818,Rest,2,2,-6.12413821123475,1.0
ENSG00000010818,Stim48hr,2,2,-6.236196220006649,1.0
ENSG00000010818,Stim8hr,2,2,-6.6775026045369685,1.0
ENSG00000011007,Rest,2,2,-22.020038513005925,1.0
ENSG00000011007,Stim48hr,2,2,-18.345595759225105,1.0
ENSG00000011007,Stim8hr,2,2,-28.22388397645135,1.0
ENSG00000011009,Rest,2,1,-1.9798838798281453,0.5
ENSG00000011009,Stim48hr,2,0,-1.118357956956184,0.0
ENSG00000011009,Stim8hr,2,0,-1.385624569954338,0.0
ENSG00000011021,Rest,2,1,-17.189066707239427,0.5
ENSG00000011021,Stim48hr,2,2,-52.23631214178634,1.0
ENSG00000011021,Stim8hr,2,1,-13.905369216598665,0.5
ENSG00000011028,Rest,2,2,-38.37410880887379,1.0
ENSG00000011028,Stim48hr,2,2,-18.854905198135928,1.0
ENSG00000011028,Stim8hr,2,2,-36.25383625024646,1.0
ENSG00000011105,Rest,2,0,-0.3180355083428453,0.0
ENSG00000011105,Stim48hr,2,1,-2.016205100247697,0.5
ENSG00000011105,Stim8hr,2,0,-0.5202021462845753,0.0
ENSG00000011114,Rest,2,2,-22.95663094653741,1.0
ENSG00000011114,Stim48hr,2,2,-15.420999601704269,1.0
ENSG00000011114,Stim8hr,2,1,-15.952794746720766,0.5
ENSG00000011132,Rest,2,0,0.0,0.0
ENSG00000011132,Stim48hr,2,0,0.0,0.0
ENSG00000011132,Stim8hr,2,0,0.0,0.0
ENSG00000011143,Rest,2,2,-21.126794195115203,1.0
ENSG00000011143,Stim48hr,2,2,-155.52000450787642,1.0
ENSG00000011143,Stim8hr,2,2,-56.60693637403904,1.0
ENSG00000011198,Rest,2,2,-10.825173090929011,1.0
ENSG00000011198,Stim48hr,2,2,-20.816394145464137,1.0
ENSG00000011198,Stim8hr,2,2,-36.72167653091244,1.0
ENSG00000011243,Rest,2,2,-34.24272324197772,1.0
ENSG00000011243,Stim48hr,2,2,-35.813002141329825,1.0
ENSG00000011243,Stim8hr,2,2,-29.284483527191178,1.0
ENSG00000011258,Rest,2,2,-5.713708595401308,1.0
ENSG00000011258,Stim48hr,2,2,-5.451205311719035,1.0
ENSG00000011258,Stim8hr,2,2,-7.12871850196806,1.0
ENSG00000011260,Rest,2,1,-43.56996045276337,0.5
ENSG00000011260,Stim48hr,2,0,-0.3200995162886582,0.0
ENSG00000011260,Stim8hr,2,1,-2.434285996388292,0.5
ENSG00000011275,Rest,2,2,-53.635874555517226,1.0
ENSG00000011275,Stim48hr,2,2,-25.674465009494167,1.0
ENSG00000011275,Stim8hr,2,2,-91.5595011937017,1.0
ENSG00000011295,Rest,2,2,-40.102199030341815,1.0
ENSG00000011295,Stim48hr,2,2,-34.27169333019185,1.0
ENSG00000011295,Stim8hr,2,2,-43.94357468464302,1.0
ENSG00000011304,Rest,2,2,-19.9487680155603,1.0
ENSG00000011304,Stim48hr,2,2,-7.276136155221363,1.0
ENSG00000011304,Stim8hr,2,2,-21.906419592865333,1.0
ENSG00000011332,Rest,2,0,-0.7670909616531566,0.0
ENSG00000011332,Stim48hr,2,2,-4.919822740604483,1.0
ENSG00000011332,Stim8hr,2,2,-2.3389090711915683,1.0
ENSG00000011376,Rest,2,2,-27.441420822906554,1.0
ENSG00000011376,Stim48hr,2,1,-14.000717742361372,0.5
ENSG00000011376,Stim8hr,2,2,-36.02154897384224,1.0
ENSG00000011405,Rest,2,1,-10.733705328413082,0.5
ENSG00000011405,Stim48hr,2,1,-9.593746579059834,0.5
ENSG00000011405,Stim8hr,2,1,-21.854249046483623,0.5
ENSG00000011422,Rest,2,2,-22.514557952110728,1.0
ENSG00000011422,Stim48hr,2,2,-62.82537244267446,1.0
ENSG00000011422,Stim8hr,2,2,-43.67345448118249,1.0
ENSG00000011426,Rest,1,1,-85.92647909185548,1.0
ENSG00000011426,Stim48hr,2,1,-82.60213577234462,0.5
ENSG00000011426,Stim8hr,2,0,-1.0650264277166035,0.0
ENSG00000011451,Rest,2,2,-18.407188445646767,1.0
ENSG00000011451,Stim48hr,2,2,-12.18359972378129,1.0
ENSG00000011451,Stim8hr,2,2,-24.99331414918976,1.0
ENSG00000011454,Rest,2,2,-59.50014244159809,1.0
ENSG00000011454,Stim48hr,2,2,-50.54679061033707,1.0
ENSG00000011454,Stim8hr,2,2,-60.58560439259516,1.0
ENSG00000011465,Rest,2,0,-0.0415361494865454,0.0
ENSG00000011465,Stim48hr,2,0,-0.068802430826306,0.0
ENSG00000011465,Stim8hr,2,0,-0.0320319133454872,0.0
ENSG00000011478,Rest,2,2,-6.060780047706619,1.0
ENSG00000011478,Stim48hr,2,1,-7.129723383799195,0.5
ENSG00000011478,Stim8hr,2,1,-9.969424457983871,0.5
ENSG00000011485,Rest,2,2,-12.747370243249298,1.0
ENSG00000011485,Stim48hr,2,2,-14.95621054671274,1.0
ENSG00000011485,Stim8hr,2,2,-21.19010475128341,1.0
ENSG00000011523,Rest,2,2,-42.46293253899084,1.0
ENSG00000011523,Stim48hr,2,2,-32.98015106665681,1.0
ENSG00000011523,Stim8hr,2,2,-27.399192944341685,1.0
ENSG00000011566,Rest,2,2,-46.24093064256552,1.0
ENSG00000011566,Stim48hr,2,2,-17.326943191579822,1.0
ENSG00000011566,Stim8hr,2,2,-32.22060065173635,1.0
ENSG00000011590,Rest,2,2,-24.444081212763628,1.0
ENSG00000011590,Stim48hr,2,2,-53.2044185759315,1.0
ENSG00000011590,Stim8hr,2,2,-66.89049064591443,1.0
ENSG00000011600,Rest,2,0,-0.2427818554833611,0.0
ENSG00000011600,Stim48hr,2,0,-0.2511457300618079,0.0
ENSG00000011600,Stim8hr,2,0,-0.2837692247499999,0.0
ENSG00000011638,Rest,2,1,-59.61200631067576,0.5
ENSG00000011638,Stim48hr,2,1,-14.246270482261838,0.5
ENSG00000011638,Stim8hr,2,2,-22.58771942147488,1.0
ENSG00000012048,Rest,2,0,-0.6905764287961109,0.0
ENSG00000012048,Stim48hr,2,1,-4.239680270422434,0.5
ENSG00000012048,Stim8hr,2,1,-2.515535227731813,0.5
ENSG00000012061,Rest,2,2,-39.26485644745774,1.0
ENSG00000012061,Stim48hr,2,2,-37.80659204231493,1.0
ENSG00000012061,Stim8hr,2,2,-56.98579502772645,1.0
ENSG00000012124,Rest,2,0,-0.1819055520189863,0.0
ENSG00000012124,Stim48hr,2,2,-34.11191331228076,1.0
ENSG00000012124,Stim8hr,2,0,-0.4128516365364726,0.0
ENSG00000012174,Rest,2,2,-26.8867941273826,1.0
ENSG00000012174,Stim48hr,2,1,-40.245441061390125,0.5
ENSG00000012174,Stim8hr,2,2,-122.5220583887911,1.0
ENSG00000012211,Rest,2,2,-7.112416570859691,1.0
ENSG00000012211,Stim48hr,2,2,-144.46698278606655,1.0
ENSG00000012211,Stim8hr,2,2,-21.71529025549244,1.0
ENSG00000012223,Rest,2,0,-0.3517555778519459,0.0
ENSG00000012223,Stim48hr,2,0,-0.6598326358666503,0.0
ENSG00000012223,Stim8hr,2,0,-0.2938779131748862,0.0
ENSG00000012232,Rest,2,2,-72.85614948295255,1.0
ENSG00000012232,Stim48hr,2,2,-10.973982304289764,1.0
ENSG00000012232,Stim8hr,2,2,-85.91464032084902,1.0
ENSG00000012504,Rest,2,0,-0.0158314807310166,0.0
ENSG00000012504,Stim48hr,2,0,-0.1939241050878729,0.0
ENSG00000012504,Stim8hr,2,0,-0.0352912501119862,0.0
ENSG00000012660,Rest,2,2,-49.82671742064826,1.0
ENSG00000012660,Stim48hr,2,2,-49.197000634793234,1.0
ENSG00000012660,Stim8hr,2,2,-49.58244409228031,1.0
ENSG00000012779,Rest,2,2,-17.15179013483333,1.0
ENSG00000012779,Stim48hr,2,2,-15.396607115417744,1.0
ENSG00000012779,Stim8hr,2,2,-13.11525581988552,1.0
ENSG00000012817,Rest,2,2,-107.4135842402786,1.0
ENSG00000012817,Stim48hr,2,2,-28.24489602447264,1.0
ENSG00000012817,Stim8hr,2,1,-38.62317344852657,0.5
ENSG00000012822,Rest,2,2,-94.82533777505957,1.0
ENSG00000012822,Stim48hr,2,2,-65.71204542309806,1.0
ENSG00000012822,Stim8hr,2,2,-56.952227159593,1.0
ENSG00000012963,Rest,2,2,-47.23553859963571,1.0
ENSG00000012963,Stim48hr,2,2,-45.44598634592396,1.0
ENSG00000012963,Stim8hr,2,2,-47.72661123535067,1.0
ENSG00000012983,Rest,2,2,-37.79014557979588,1.0
ENSG00000012983,Stim48hr,2,2,-45.2737276889278,1.0
ENSG00000012983,Stim8hr,2,2,-84.99777422424944,1.0
ENSG00000013016,Rest,2,2,-44.46188512599596,1.0
ENSG00000013016,Stim48hr,2,2,-36.86457805409186,1.0
ENSG00000013016,Stim8hr,2,2,-69.66858898021917,1.0
ENSG00000013275,Rest,1,0,-0.0059839795962515,0.0
ENSG00000013275,Stim48hr,2,0,0.0068641488916425,0.0
ENSG00000013275,Stim8hr,2,0,-0.0113059328669528,0.0
ENSG00000013288,Rest,2,2,-45.05413548711865,1.0
ENSG00000013288,Stim48hr,2,2,-27.16455624014094,1.0
ENSG00000013288,Stim8hr,2,2,-39.34867025380563,1.0
ENSG00000013306,Rest,2,2,-75.82211831298966,1.0
ENSG00000013306,Stim48hr,2,2,-63.92238807125067,1.0
ENSG00000013306,Stim8hr,2,2,-71.30423450413535,1.0
ENSG00000013364,Rest,2,2,-82.04686694831351,1.0
ENSG00000013364,Stim48hr,2,2,-39.55663313518142,1.0
ENSG00000013364,Stim8hr,2,2,-56.90100833971019,1.0
ENSG00000013374,Rest,2,2,-33.126918047150426,1.0
ENSG00000013374,Stim48hr,2,2,-20.061694854457883,1.0
ENSG00000013374,Stim8hr,2,2,-29.61998949652516,1.0
ENSG00000013375,Rest,2,1,-29.33827082047357,0.5
ENSG00000013375,Stim48hr,2,1,-29.935881901190804,0.5
ENSG00000013375,Stim8hr,1,1,-33.25078353520866,1.0
ENSG00000013392,Rest,2,1,-8.12639632225696,0.5
ENSG00000013392,Stim48hr,2,2,-28.38124789630336,1.0
ENSG00000013392,Stim8hr,2,2,-12.55034290563994,1.0
ENSG00000013441,Rest,2,1,-8.901618378442098,0.5
ENSG00000013441,Stim48hr,2,2,-5.013836162377,1.0
ENSG00000013441,Stim8hr,2,1,-8.453277770885428,0.5
ENSG00000013503,Rest,2,0,-0.9804905918322476,0.0
ENSG00000013503,Stim48hr,2,0,-1.7568194968861233,0.0
ENSG00000013503,Stim8hr,2,0,-0.9709916074752172,0.0
ENSG00000013523,Rest,2,2,-54.3712774685712,1.0
ENSG00000013523,Stim48hr,2,2,-50.50800520421837,1.0
ENSG00000013523,Stim8hr,2,2,-74.27501113979154,1.0
ENSG00000013561,Rest,2,2,-67.95004731088603,1.0
ENSG00000013561,Stim48hr,2,2,-45.450280350696175,1.0
ENSG00000013561,Stim8hr,2,2,-68.47160700049207,1.0
ENSG00000013563,Rest,2,2,-5.4293504014933776,1.0
ENSG00000013563,Stim48hr,2,2,-10.300341994273296,1.0
ENSG00000013563,Stim8hr,2,2,-5.346122264235325,1.0
ENSG00000013573,Rest,2,0,-1.054981350864561,0.0
ENSG00000013573,Stim48hr,2,0,-1.682205888063327,0.0
ENSG00000013573,Stim8hr,2,0,0.4843934493247083,0.0
ENSG00000013583,Rest,2,2,-29.5206535528998,1.0
ENSG00000013583,Stim48hr,2,2,-38.962608455649736,1.0
ENSG00000013583,Stim8hr,2,2,-29.404586286444022,1.0
ENSG00000013588,Rest,2,2,-6.126853998155232,1.0
ENSG00000013588,Stim48hr,2,1,-3.515725932538904,0.5
ENSG00000013588,Stim8hr,2,0,-0.4619122842042472,0.0
ENSG00000013619,Rest,2,2,-21.56386228289149,1.0
ENSG00000013619,Stim48hr,2,2,-69.9154200857558,1.0
ENSG00000013619,Stim8hr,2,2,-69.78114749904843,1.0
ENSG00000013725,Rest,2,2,-63.96678473184073,1.0
ENSG00000013725,Stim48hr,2,2,-83.70069774193796,1.0
ENSG00000013725,Stim8hr,2,2,-79.18249245279586,1.0
ENSG00000013810,Rest,1,1,-165.13055626533622,1.0
ENSG00000013810,Stim48hr,1,0,0.0089537957834781,0.0
ENSG00000013810,Stim8hr,2,1,-164.42849025787876,0.5
ENSG00000014123,Rest,1,1,-24.09263824053509,1.0
ENSG00000014123,Stim48hr,1,1,-31.252944183697565,1.0
ENSG00000014123,Stim8hr,1,1,-27.036940459020293,1.0
ENSG00000014138,Rest,1,0,0.8034029863289456,0.0
ENSG00000014138,Stim48hr,1,0,0.5129200262383551,0.0
ENSG00000014138,Stim8hr,1,0,-0.6262405607589344,0.0
ENSG00000014164,Rest,2,2,-14.448804145540064,1.0
ENSG00000014164,Stim48hr,2,2,-11.617404375116593,1.0
ENSG00000014164,Stim8hr,2,2,-11.421534120895169,1.0
ENSG00000014216,Rest,2,2,-77.33051496654667,1.0
ENSG00000014216,Stim48hr,2,2,-70.3944227948475,1.0
ENSG00000014216,Stim8hr,2,2,-51.92811127728565,1.0
ENSG00000014641,Rest,2,2,-62.42175528951929,1.0
ENSG00000014641,Stim48hr,2,2,-66.004600561171,1.0
ENSG00000014641,Stim8hr,2,2,-66.28583281899343,1.0
ENSG00000014824,Rest,2,2,-27.57265705186421,1.0
ENSG00000014824,Stim48hr,2,2,-44.90564568858723,1.0
ENSG00000014824,Stim8hr,2,2,-58.81240841235836,1.0
ENSG00000014919,Rest,2,2,-22.28245563378128,1.0
ENSG00000014919,Stim48hr,2,2,-26.89029997200201,1.0
ENSG00000014919,Stim8hr,2,2,-42.240806545750026,1.0
ENSG00000015133,Rest,2,2,-20.05445443088986,1.0
ENSG00000015133,Stim48hr,2,2,-13.454236143824554,1.0
ENSG00000015133,Stim8hr,2,2,-15.630924837042166,1.0
ENSG00000015153,Rest,2,2,-49.84014171748768,1.0
ENSG00000015153,Stim48hr,2,2,-64.94433056232738,1.0
ENSG00000015153,Stim8hr,2,2,-36.876743827667184,1.0
ENSG00000015171,Rest,2,2,-42.436930906453625,1.0
ENSG00000015171,Stim48hr,2,2,-27.60215473709165,1.0
ENSG00000015171,Stim8hr,2,2,-40.80766883811814,1.0
ENSG00000015285,Rest,2,2,-55.882338507431065,1.0
ENSG00000015285,Stim48hr,2,2,-63.91984359227412,1.0
ENSG00000015285,Stim8hr,2,2,-65.35641470170664,1.0
ENSG00000015475,Rest,2,2,-26.079518153467085,1.0
ENSG00000015475,Stim48hr,2,2,-18.2215306021375,1.0
