gene,condition,guide_correlation,correlation_ceiling,n_signif_union
DGKH,Stim48hr,0.318408443950584,0.8094730079760933,125
DHPS,Stim48hr,0.4073958410043113,0.772758620586883,280
DHX9,Stim48hr,0.1489398775338206,0.5137227875606661,141
DHX30,Stim48hr,0.1799245762283901,,15
DHX36,Stim48hr,0.565086265909605,0.5162250995180144,1839
DLAT,Stim48hr,0.5630832381396321,0.884907542450473,197
DMRTA2,Stim48hr,-0.2339193562661213,0.9136146665841014,26
DNAAF2,Stim48hr,0.5921491103460373,0.8994528463018331,34
DNAAF5,Stim48hr,0.8883657446542457,0.8237784629710134,7
DNAJB9,Stim48hr,0.9158767948939032,0.9153286774186647,95
DNAJB11,Stim48hr,0.4585772018399203,0.9627637251022156,23
DNAJC3,Stim48hr,0.3406222317645779,0.9454348683369924,24
DNAJC8,Stim48hr,0.7697982209921175,0.7944361291143508,1271
DNAJC24,Stim48hr,0.4993461440441379,0.9036585872269434,62
DNTTIP1,Stim48hr,0.6757754179771343,0.871936998551517,355
DOCK2,Stim48hr,0.471782237431488,,219
DOLPP1,Stim48hr,0.9153408321461606,0.7373196761046871,320
DPH2,Stim48hr,0.041605965997836,0.1429629755366965,53
DPH5,Stim48hr,0.7028537883921686,0.8649053873205326,490
DPH6,Stim48hr,0.589264748282656,0.8866118748202327,132
DR1,Stim48hr,0.6356959303692529,0.8874523380334057,104
DRAP1,Stim48hr,0.3546227571986394,0.8690735043640406,66
DSEL,Stim48hr,-0.7256518523206658,0.757487534299828,5
E2F1,Stim48hr,0.5068008725533221,0.8461394256004748,59
E2F4,Stim48hr,0.2028478845208043,0.8506353690276878,85
EARS2,Stim48hr,0.5736383653465612,0.6774745444406312,115
EBF3,Stim48hr,-0.3955160763189985,,210
ECHS1,Stim48hr,0.2648337620638312,0.6992120953448338,59
ECSIT,Stim48hr,0.5499583195062895,0.882655038465999,185
EDC3,Stim48hr,0.3730807001230867,0.7783555435445078,33
EDF1,Stim48hr,0.9910455694018658,0.9863708713469862,13
EEF1B2,Stim48hr,0.9890053046726364,0.9560218491583148,4
EHMT1,Stim48hr,0.4988091344557252,0.4362161225069399,159
EHMT2,Stim48hr,0.8432623074289062,0.9103086683856786,256
EID2,Stim48hr,0.1342465831611505,0.3490892096016749,41
EIF1,Stim48hr,0.5215301945735629,0.8855460712239036,29
EIF2AK1,Stim48hr,0.9180986616271496,0.9805675303969706,7
EIF2AK4,Stim48hr,0.5796426677589593,0.931522894042908,9
EIF3K,Stim48hr,0.8704570204184534,0.8558278731123382,29
EIF3L,Stim48hr,0.3464618441909635,0.7906742530207362,48
EIF4B,Stim48hr,0.112694328570448,,44
EIF4E2,Stim48hr,0.2174362841110303,0.8541778792030849,21
EIF4G2,Stim48hr,0.5563218233522444,0.8270185390456252,960
EIPR1,Stim48hr,0.4439185619373318,0.8978042582222884,16
ELAVL1,Stim48hr,0.7152653877333305,0.8754795052475906,371
ELOB,Stim48hr,0.4000534001670109,0.3604093559675985,1052
ELOF1,Stim48hr,0.6461050789519283,0.7912848669210106,2316
ELP2,Stim48hr,0.7748405904382397,0.931967947953231,74
ELP3,Stim48hr,0.7779717466566424,0.8873950839773992,36
ELP5,Stim48hr,0.9033277441992126,0.9579656110727306,14
ELP6,Stim48hr,0.5316620709447161,0.9458690063271455,9
EMB,Stim48hr,-0.0708495055743822,0.453657777349051,139
EML2,Stim48hr,0.3529735899328529,0.721147276902875,89
ENTPD1,Stim48hr,0.0200368818448226,,9
ENTR1,Stim48hr,0.9421976217232572,0.9657053175603632,5
EP300,Stim48hr,0.7404734224479758,0.6454456703178775,17
EPC1,Stim48hr,0.7316014911563199,0.7002822664292064,5
EPG5,Stim48hr,0.7865346980853934,0.8972599591120746,18
ERCC1,Stim48hr,0.4752159140944126,0.7406528765908802,149
ERCC4,Stim48hr,0.3955025760761078,0.8156158362764454,641
ERGIC3,Stim48hr,0.4237588416176906,0.7190641386750476,13
ERN1,Stim48hr,0.8449891680608641,0.7385619636535471,82
EWSR1,Stim48hr,0.3519310083368869,0.861149720138371,346
EXOC1,Stim48hr,0.2174539436663284,0.8614226416207558,136
FABP6,Stim48hr,-0.4338836096548283,,24
FAM98B,Stim48hr,0.7716735836508123,0.8943313725431838,313
FAM118B,Stim48hr,0.8069218432380113,0.9171352980621308,7
FAM122A,Stim48hr,0.1262483449387208,,4
FAM131A,Stim48hr,0.0083286967802547,0.8934294897956754,28
FAM136A,Stim48hr,-0.2127733735729027,0.8730578142317388,33
FAM173A,Stim48hr,0.1868121055137767,0.7020904634625954,36
FAM208A,Stim48hr,0.6969652137265197,0.922659989461778,69
FANCA,Stim48hr,0.8088146765995422,0.9020082951373402,44
FANCB,Stim48hr,0.2581957787835058,0.9334594489216116,20
FARS2,Stim48hr,0.0032169020140993,,49
FASTKD5,Stim48hr,0.2800607368800339,0.9073200627345082,41
FBRS,Stim48hr,0.070912530353606,0.7208125499205842,15
FBXL3,Stim48hr,0.6789282558164581,0.9363805840922512,18
FBXL15,Stim48hr,0.3203051376725676,,35
FBXO11,Stim48hr,0.9576384397535128,0.7875431079250104,6
FBXO42,Stim48hr,0.4428818752427938,0.7082623831056827,124
FBXO46,Stim48hr,-0.3702563142017929,0.5968354636019135,13
FBXW7,Stim48hr,0.2600333697232474,0.7416655533874262,74
FGFR1OP,Stim48hr,0.713287793745162,0.8194132579033914,181
FGFR1OP2,Stim48hr,0.646063212659029,0.8723051481491972,47
FHL1,Stim48hr,-0.32070258291743,,33
FIGNL1,Stim48hr,0.480586366543428,0.923374042206279,38
FITM2,Stim48hr,-0.3166641142895219,0.4277620089176809,2083
FKBP2,Stim48hr,0.5516015292138364,0.5594346419300414,97
FLAD1,Stim48hr,0.580857153662932,0.870166308928663,93
FLCN,Stim48hr,0.8064533224665328,0.8347734972727636,58
FMR1,Stim48hr,0.4905528836765581,0.7648952663408592,18
FNBP4,Stim48hr,0.2013092277337043,0.7610233531336035,153
FOSL2,Stim48hr,0.7259087878156134,0.9063236041164122,6
FOXM1,Stim48hr,0.9012512783964656,0.9366991389978548,34
FOXN2,Stim48hr,0.734627668235621,0.8660359009178326,88
FOXO3,Stim48hr,-0.23876384535855,0.2645953581025319,29
FOXRED1,Stim48hr,0.8273535384911301,0.8915701123661746,7
FRA10AC1,Stim48hr,0.4736718475168783,0.9432243480003812,6
FUBP1,Stim48hr,0.6244036555007773,0.7818745140071401,276
G3BP1,Stim48hr,0.449440987492918,0.7444599778013313,14
GABPB1,Stim48hr,0.7077024080308855,0.8935944981830864,186
GADD45GIP1,Stim48hr,0.6108019434747652,0.9050462988166336,60
GALNT6,Stim48hr,0.4185942964854964,0.2359844664929054,495
GATA3,Stim48hr,0.8843615508648568,0.9077321177219266,256
GDAP1,Stim48hr,-0.01635114389937,0.7500654792727739,23
GDF9,Stim48hr,0.1500757704856357,0.8301517639840678,63
GIPC3,Stim48hr,-0.4926897731026008,,10
GLIPR2,Stim48hr,-0.0197553818813961,0.63778098807882,60
GMEB1,Stim48hr,0.4790883244239479,0.8501658383752952,74
GNA13,Stim48hr,-0.3792639127410043,0.8182166227019246,36
GNAZ,Stim48hr,0.0311272395639211,0.66001474765066,260
GNE,Stim48hr,0.8961344495098752,0.9587146043697596,13
GNS,Stim48hr,-0.1372527814356851,0.4591149732558224,64
GP1BB,Stim48hr,-0.2165521268822029,0.8312425861002984,23
GPATCH8,Stim48hr,0.6639420893100639,0.9329941702537758,33
GPD1L,Stim48hr,0.988536580426659,0.9413756104029224,5
GPI,Stim48hr,0.7871146775059651,0.8778377487801374,520
GPR137,Stim48hr,0.1795806412818749,,23
GPR146,Stim48hr,-0.5597262956682065,0.6831321018266514,24
GPS2,Stim48hr,0.1528989007154623,0.879218236013246,11
GRSF1,Stim48hr,0.7079267565205514,0.8299376020462138,349
GSS,Stim48hr,0.3506382076667841,0.8228500657552734,248
GSTCD,Stim48hr,0.91236202943584,0.8440024970133955,19
GTF2A1,Stim48hr,-0.5105449503542776,0.7534302239575539,7
GTPBP10,Stim48hr,0.9260102522386592,0.9573415201102256,11
GYPC,Stim48hr,-0.0434112775774499,,296
H2AFJ,Stim48hr,0.1751542318854259,0.7711118994544623,19
H2AFZ,Stim48hr,0.2838953262549902,0.8337822336598721,219
HACD2,Stim48hr,0.777268513120861,0.817940657157612,126
HDAC1,Stim48hr,0.8570302969627851,0.9750693275448036,9
HDGFL3,Stim48hr,0.7661248154420149,0.8907650327912868,16
HDHD3,Stim48hr,0.3619382894846327,,22
HECTD1,Stim48hr,-0.0809414437727269,0.9117404305761851,13
HECTD3,Stim48hr,0.9399712610595172,0.9576174879709224,5
HELT,Stim48hr,0.3315293376163553,0.5403261922606881,2209
HEXIM1,Stim48hr,0.6193888555965695,0.6887819184790275,1040
HIPK1,Stim48hr,-0.2190848235238529,0.8726450922526795,24
HIRIP3,Stim48hr,0.126104393263829,0.46815046878396,123
HIST1H1E,Stim48hr,0.9079377746956688,0.967166753938978,7
HIST1H2BI,Stim48hr,-0.2398485028243646,0.6620826133556783,127
HIST1H3I,Stim48hr,0.6649241756879999,,7
HK2,Stim48hr,0.8880231908766291,0.9890834465859064,8
HMBS,Stim48hr,0.2608312135091995,0.8286783639644726,480
HMGB3,Stim48hr,0.1068053901040523,,22
HMGXB3,Stim48hr,0.4384582054366975,0.8987824006518715,61
HNRNPA1,Stim48hr,0.7907839059784839,0.8558658349392768,168
HNRNPA2B1,Stim48hr,0.7341977872104353,0.9080392497650238,47
HNRNPD,Stim48hr,0.684568768195118,0.927073018361278,19
HNRNPH1,Stim48hr,0.5603522889276821,0.8614351769417704,12
HOMER1,Stim48hr,0.190019452766341,0.2722038828082633,27
HOXB2,Stim48hr,-0.0479527133459266,,200
HOXB4,Stim48hr,0.921122177878236,0.9600926948029096,5
HOXC5,Stim48hr,0.026057717588611,0.9114124425489504,42
HOXC10,Stim48hr,0.0788971259290107,0.8690971328040769,9
HSD17B10,Stim48hr,0.7611529867255254,0.8835042431752326,49
HSD17B13,Stim48hr,-0.2893665928941109,0.8184052157216007,16
HSDL2,Stim48hr,-0.025650257883093,,56
HTT,Stim48hr,0.6377893492465917,0.9798046274008748,4
IFFO2,Stim48hr,0.1405608888138984,,6
IFNAR1,Stim48hr,0.9426143651262738,0.9117491206332764,7
IFT172,Stim48hr,0.516463295473188,0.8960812927487875,7
IGHMBP2,Stim48hr,0.1908357668239242,,58
IKBKB,Stim48hr,-0.5235933902971527,,4
IKZF1,Stim48hr,0.0929866418524715,,23
IL4I1,Stim48hr,0.3730240062687572,0.8237288763459802,10
IL4R,Stim48hr,0.4075880162258871,0.625967550446927,221
IL12RB2,Stim48hr,0.1262387180279801,,80
ING3,Stim48hr,0.0555726473455391,0.8862460901838812,47
INO80,Stim48hr,0.6246130208903324,0.8961898713148934,52
INO80B,Stim48hr,0.2511800099194179,0.8225152315902808,47
INO80C,Stim48hr,0.6770531064939396,0.9131014559618184,70
INPP5D,Stim48hr,0.6733103802694766,0.9307647054961278,46
INPP5F,Stim48hr,0.5100789392934698,0.9547440753709706,15
INSR,Stim48hr,-0.0788907359382161,0.6617006422616931,123
INTS6,Stim48hr,0.800253361201912,0.9039971406267016,11
INTS10,Stim48hr,0.6555854973766062,0.8395055653395819,725
INTS12,Stim48hr,0.6952595869647875,0.9181749918602558,88
INTS14,Stim48hr,0.2985167078075481,0.53910916416707,486
IQCG,Stim48hr,-0.2862032845731477,0.1322869712884425,260
IREB2,Stim48hr,-0.1376696993165033,,23
IRF2BP1,Stim48hr,0.479066863887651,0.8507627621781726,118
IRF9,Stim48hr,0.8960090121572858,0.846171277580885,16
ISCA2,Stim48hr,0.6541306613199762,0.8527510782413853,1026
ITGB2,Stim48hr,0.9458159269032286,0.9868440407270684,4
ITK,Stim48hr,0.7053227267087128,0.801603850580687,1690
ITPA,Stim48hr,0.6064602850196,0.8515016721665579,6
ITPKC,Stim48hr,0.5765728109448638,0.8553162351882457,156
ITSN1,Stim48hr,0.2054925500834658,0.9018984039837744,25
JOSD2,Stim48hr,0.2212919040187609,0.8101187094526571,54
JUNB,Stim48hr,0.9225646499407932,0.925404313205082,11
KAT2B,Stim48hr,0.5745351372473472,0.9210077904755756,5
KAT6A,Stim48hr,0.6550448736890517,0.8262627163105445,34
KDM1A,Stim48hr,0.8125411123807269,0.8510127203011131,1537
KDM2A,Stim48hr,0.7388088239333075,0.8556280946266671,45
KDM6A,Stim48hr,0.1690780433660552,0.3406160775228249,7
KDM8,Stim48hr,0.7866767840824508,0.494476442573716,15
KIAA0391,Stim48hr,0.1541759549606702,,388
KIAA0556,Stim48hr,0.3612717694237987,,59
KIF14,Stim48hr,0.8421926512653501,0.8723684679898076,4
KIFAP3,Stim48hr,0.2056257996546193,0.6037918627959141,1000
KLF2,Stim48hr,0.6666688161443027,0.9125542948327852,9
KLHDC10,Stim48hr,-0.0406736445680941,0.8067782404154834,24
KMT2C,Stim48hr,0.4686274535459093,0.6698593943462847,82
KMT2E,Stim48hr,0.6997569035463381,0.8700212761221346,14
KMT5B,Stim48hr,0.71875888700972,0.7506362026987256,284
KNOP1,Stim48hr,0.6332091173982564,0.9108267398518656,11
KPNA1,Stim48hr,-0.0207218139196963,0.1595444611389343,228
KRT72,Stim48hr,-0.1873360544330669,0.457227756344967,617
KTI12,Stim48hr,0.7517007359818292,0.9157638582458084,67
L2HGDH,Stim48hr,0.3847174242628816,0.7191685272851477,415
L3MBTL2,Stim48hr,0.8542680141331053,0.85553008302733,103
L3MBTL3,Stim48hr,0.6601135175242645,0.4661634978385144,12
LAIR2,Stim48hr,0.1304600607561031,0.1328034348971027,200
LAMP1,Stim48hr,0.6778829132648801,0.9044429504802354,14
LAMTOR2,Stim48hr,0.6400518871426017,0.7953286800209445,1054
LAMTOR3,Stim48hr,-0.2280536784234014,0.8194511161660207,165
LAMTOR4,Stim48hr,0.9233047758515232,0.906718330454099,67
LARS2,Stim48hr,0.0941412815382787,0.3959997688209283,770
LAT2,Stim48hr,0.4252700691813647,,52
LEO1,Stim48hr,0.6312018039400796,0.7829113598630402,952
LIG3,Stim48hr,0.6699397721050439,0.871489451373994,210
LMAN1,Stim48hr,0.6021992431031771,0.755031838234623,31
LMLN,Stim48hr,0.8219027457180326,,5
LOXL4,Stim48hr,-0.1026351959174051,,38
LRBA,Stim48hr,-0.1190748292200974,,2044
LRP2BP,Stim48hr,0.2643845106897883,,25
LRP5,Stim48hr,0.6076862875152029,0.8099888978539155,80
LRP6,Stim48hr,0.0083407652345814,,43
LRPPRC,Stim48hr,0.7676988828701862,0.8548930958648736,1224
LRRC8A,Stim48hr,0.0349454713479662,,53
LRRC8B,Stim48hr,0.149411206699435,0.4456905985546046,6
LSM12,Stim48hr,0.8523575334611024,0.9177141385860044,8
LSM14A,Stim48hr,0.3170121086009212,0.9700382136659236,5
LSS,Stim48hr,-0.6196286532617425,0.6991390308725034,6
LTB4R,Stim48hr,0.1162857728170705,0.4549649560735213,84
MAF,Stim48hr,0.2164911885086805,,7
MALT1,Stim48hr,0.6025026541827538,0.8317607275203238,394
MAP6D1,Stim48hr,0.5526785627228346,0.8594630806963821,12
MAPK12,Stim48hr,0.4275776751518835,0.8025948769482605,6
MATR3,Stim48hr,0.347108695470346,0.8825188585314194,34
MAX,Stim48hr,0.2618564997936718,0.3485739077301664,27
MBD3,Stim48hr,0.6840229491954543,0.9481190515889468,20
MBIP,Stim48hr,0.7346130901165367,0.8504903569776152,49
MCAT,Stim48hr,0.8144859578244059,0.9206201173976836,6
MCM8,Stim48hr,0.9079696266680076,0.8408342425533497,15
MCTS1,Stim48hr,0.7751359252451592,0.8641404119720283,218
MDH2,Stim48hr,0.8211547086036489,0.9043679813274528,15
MED13,Stim48hr,0.8775446827402303,0.9783331303192156,10
MED15,Stim48hr,0.7130785661573716,0.8869478454512805,191
MED19,Stim48hr,0.6114426020078028,0.7372588426022715,458
MED23,Stim48hr,0.906387529972482,0.970736903784993,6
MED24,Stim48hr,0.8424869694026764,0.9048268339444576,429
MEN1,Stim48hr,0.650023178314303,0.8226700018942743,770
METTL1,Stim48hr,0.6057850263430709,0.8517789436810782,597
METTL17,Stim48hr,0.7958611232821651,0.9273281801600288,14
METTL23,Stim48hr,0.9342010411867532,0.9722861258727384,19
MFHAS1,Stim48hr,0.1071706760792419,,23
MFSD4B,Stim48hr,-0.1551404103495024,0.9386945452575644,32
MGA,Stim48hr,0.9615820591657124,0.8353311989859484,38
MIA2,Stim48hr,0.7233572588066495,0.900967976153725,363
MIGA2,Stim48hr,0.9991176606767924,0.9671988839191842,3
MIPEP,Stim48hr,0.8258929559568762,0.8695129994407842,407
MITD1,Stim48hr,0.5120500373576934,0.9535888671699492,4
MKRN2,Stim48hr,0.8519133962748625,0.8580918483121401,20
MLKL,Stim48hr,0.2462175887274196,0.4220773278479198,25
MLST8,Stim48hr,0.7410608965774769,0.8885621949645808,108
MMAB,Stim48hr,0.1454124983694573,0.7729878196446204,320
MMGT1,Stim48hr,0.6598124138161257,0.8797061825590946,90
MOSPD2,Stim48hr,0.2817273557344972,,244
MOV10,Stim48hr,0.286061714576986,,297
MPI,Stim48hr,0.2043697826863303,0.5832964713293639,51
MPP2,Stim48hr,-0.0126193608302791,0.6971173014658402,47
MPP5,Stim48hr,0.5314102041664353,0.956320387444335,16
MRC2,Stim48hr,0.1507693930349165,,2546
MRM2,Stim48hr,0.9914067148914246,0.985735036587142,3
MRPL2,Stim48hr,0.5873805318898992,0.4188204355372548,695
MRPL3,Stim48hr,0.5623725832727268,0.6814146059909064,135
MRPL11,Stim48hr,0.8008008906165481,0.8890587635326243,260
MRPL18,Stim48hr,0.7225214594755662,0.7426322704167938,459
MRPL33,Stim48hr,0.5413992723538485,0.3501656803305965,668
MRPL39,Stim48hr,0.7087643360855674,0.6277030650798374,199
MRPL43,Stim48hr,0.2383517050939551,0.5221261770350247,197
MRPL45,Stim48hr,0.5487366585458886,0.8575028924000011,281
MRPL49,Stim48hr,0.2467461059847787,0.912420399991961,18
MRPL50,Stim48hr,0.3104843175315842,,527
MRPL53,Stim48hr,0.1426977306125269,0.6826831976445586,7
MRPL54,Stim48hr,0.6254607460437137,0.8054564212415991,13
MRPL55,Stim48hr,0.087953540316373,0.5670855115465252,76
MRPL58,Stim48hr,0.9011265478826804,0.7867056597267694,5
MRPS5,Stim48hr,0.5239953448709564,0.8803487977437578,35
MRPS11,Stim48hr,0.5901941941932848,0.7514282628012946,745
MRPS15,Stim48hr,0.7394914274156841,0.8672027751493391,150
MRPS16,Stim48hr,0.5069313239024084,0.6792994619834217,267
MRPS17,Stim48hr,0.641327451060175,0.8117038954557548,474
MRPS18C,Stim48hr,0.5423167555312749,0.6365474928420328,9
MRPS21,Stim48hr,0.351235249922718,0.6732795059425475,696
MRPS22,Stim48hr,0.8640198662651709,0.835127496281712,7
MRPS23,Stim48hr,0.6167196529621496,0.738787199756077,396
MRPS25,Stim48hr,0.6846806386567013,0.6864734979605989,727
MRPS26,Stim48hr,-0.0098536062202761,,932
MRPS27,Stim48hr,0.2032371397573634,0.5207298453389411,50
MRPS31,Stim48hr,-0.1924221537060813,0.6229383904549709,253
MRPS35,Stim48hr,0.7015197168199063,0.8249256485954399,202
MRRF,Stim48hr,0.8583267365483244,0.9407178062539592,18
MSL2,Stim48hr,0.1295970928592923,0.9385786473981448,13
MTA2,Stim48hr,0.6159301212056385,0.7992922948568749,515
MTA3,Stim48hr,0.0909917603476017,0.7299542167400453,113
MTCH2,Stim48hr,0.5607216384978825,0.8649385676984742,260
MTG1,Stim48hr,0.7699492777511008,0.8272388728194389,493
MTHFD1L,Stim48hr,0.5208228361807847,0.8163886091422103,122
MTMR10,Stim48hr,0.1983717786422157,0.4929979096805658,474
MTX1,Stim48hr,0.0169190569753962,0.2340970259188602,51
MTX2,Stim48hr,0.5689123753858023,0.8730943791754482,116
MVB12B,Stim48hr,-0.1826016441628994,,219
MYB,Stim48hr,0.4155886932946679,0.7911531577332712,208
MYL5,Stim48hr,-0.0995168505028018,0.8701885222759075,20
MYO9A,Stim48hr,0.2657960872607579,0.2981314410618119,926
N6AMT1,Stim48hr,0.6416484952853065,0.8329005722986657,140
NAA40,Stim48hr,0.2093776425934442,0.90866196411468,50
NADK2,Stim48hr,0.0471011516757195,0.7344132386566496,69
NATD1,Stim48hr,0.0490155052653563,,22
NCBP3,Stim48hr,0.6783844456940916,0.8952239302986377,16
NCKAP1L,Stim48hr,0.918341781600971,0.9689353820137544,25
NCOR1,Stim48hr,0.6788238093180148,0.7073280214918195,678
NDFIP2,Stim48hr,0.6325859703762309,0.7083614801841578,101
NDUFA3,Stim48hr,0.7170545085052089,0.8235728505984652,7
NDUFA8,Stim48hr,0.6455320736481183,0.769986035805955,488
NDUFA9,Stim48hr,0.2483367077874163,0.8205375712733995,53
NDUFAF3,Stim48hr,0.7184265788233096,0.7379991061054687,513
NDUFB4,Stim48hr,-0.0795247185462231,0.8776661971364863,5
NDUFB6,Stim48hr,0.6225128270868096,0.502161878967545,239
NDUFB9,Stim48hr,0.9766370019065792,0.9841640216402996,6
NDUFB11,Stim48hr,0.3987138374918382,0.930983131169991,23
NDUFC1,Stim48hr,0.794251969948965,0.9436987881657308,3
NDUFS2,Stim48hr,0.9833457717651044,0.985796915213658,3
NDUFS5,Stim48hr,0.9905050197380232,0.9840110269162926,3
NDUFS7,Stim48hr,0.3292225416400173,0.798136212287843,5
NDUFS8,Stim48hr,0.5544423199609555,0.8864060905103044,178
NEB,Stim48hr,-0.1656924052497973,,46
NEIL1,Stim48hr,0.4454897322795115,0.7090970402825182,12
NEK3,Stim48hr,0.375203850556027,0.916189946161986,5
NFKB1,Stim48hr,0.0117170223776836,0.936730564351777,32
NFKB2,Stim48hr,0.6171908705454225,0.759267784051872,189
NFKBIL1,Stim48hr,0.0453883784947801,,17
NFRKB,Stim48hr,0.7755376072577786,0.7948649730021703,800
NFU1,Stim48hr,0.5866311063674337,0.9541820098601694,12
NIPBL,Stim48hr,0.3733324602508566,0.7587914726523293,47
NKX2-2,Stim48hr,-2.548932197041493e-05,0.592182306628027,110
NKX2-3,Stim48hr,-0.4625404451169309,,5
NLGN2,Stim48hr,0.2066683026991676,0.7412098254629221,23
NOA1,Stim48hr,0.9676842748771046,0.9789698904494708,4
NPAS2,Stim48hr,-0.4097429671328683,,54
NPC2,Stim48hr,0.7134490866116856,0.820523782807657,1850
NR2C2,Stim48hr,0.353551350026686,0.8923936326174596,64
NRAS,Stim48hr,0.0826437535897451,0.5046635962238926,90
NSD1,Stim48hr,0.71345501820791,0.7423386808336081,948
NSUN4,Stim48hr,0.650101736457318,0.8822210980456608,214
NSUN6,Stim48hr,0.7185138349368453,0.9587382515701038,6
NUDCD1,Stim48hr,0.7419948640992833,0.7788200105399717,788
NUDT19,Stim48hr,0.3345192747214497,0.9545206027020234,12
NUDT22,Stim48hr,0.3088950881242083,0.849144996117401,94
NUP37,Stim48hr,0.8355221656663726,0.965676667103831,12
NUP188,Stim48hr,0.5016619243703512,0.8343602659926855,197
NUPL2,Stim48hr,0.7863500744791305,0.8852048207881889,31
NUSAP1,Stim48hr,0.2509843950748249,0.5531186557163568,7
NXT1,Stim48hr,0.6234634056414756,0.7807436241565204,70
ORAI1,Stim48hr,-0.0246104113835593,0.7748514686838042,171
OST4,Stim48hr,0.5244895527528349,0.953601710010929,11
OTUB1,Stim48hr,0.8902289112165154,0.8332937932679301,17
OXA1L,Stim48hr,0.7546123270352859,0.8325130831270844,701
P4HB,Stim48hr,-0.5872402300194849,0.8874542939768353,24
PACS2,Stim48hr,-0.0041969362958564,0.5350219316290922,118
PAGR1,Stim48hr,0.4119699014136037,0.758226389908166,45
PAICS,Stim48hr,-0.0080733364927379,0.8708329311072425,4
PAIP1,Stim48hr,-0.1309799908804659,0.8375113914081448,11
PAK2,Stim48hr,0.970506100439304,0.990486945040889,4
PAN3,Stim48hr,0.7504780687158171,0.9488996790730906,8
PAPOLA,Stim48hr,0.1470106189763539,0.8591188739250176,14
PARK7,Stim48hr,0.1248847625896684,0.9597627651060504,9
PARL,Stim48hr,0.976325213884546,0.9856022927193852,3
PARP2,Stim48hr,0.3003138717174935,0.5520767625533076,10
PARP14,Stim48hr,0.7784261083676837,0.8668045345387694,7
PARS2,Stim48hr,0.4873943794907542,0.736024630061985,353
PAX7,Stim48hr,-0.0517895895145354,0.7221351406077359,24
PAXIP1,Stim48hr,0.7824890923877127,0.90496801353198,172
PCBP1,Stim48hr,0.4752250594732096,0.8567086231136636,60
PCBP2,Stim48hr,-0.1674876821135801,,46
PCGF1,Stim48hr,0.853253768303072,0.8788828686934065,154
PCGF6,Stim48hr,0.967526614882554,0.9398993102222628,8
PCNX3,Stim48hr,0.4973529090012706,,23
PCYT2,Stim48hr,0.4581155223519778,0.8266561882997745,155
PDCD2L,Stim48hr,0.947844183935268,0.9712408034792522,5
PDCD10,Stim48hr,0.3850609816700661,0.8460329364914163,39
PDCL,Stim48hr,0.8118111290162305,0.8919858957404397,146
PDE6D,Stim48hr,-0.4672481456211133,,4
PDHA1,Stim48hr,0.3849027219861373,0.8485231636729659,351
PDIA6,Stim48hr,0.921216814669007,0.9629733536351532,22
PDLIM2,Stim48hr,-0.0439882875412385,,559
PDS5B,Stim48hr,0.2735879296054171,0.8840018247259412,14
PDSS1,Stim48hr,0.722361694050704,0.912409040586512,28
PEX5,Stim48hr,0.6031046188390555,0.944463625041615,7
PEX6,Stim48hr,0.2450855885296372,0.6047664108079283,52
PGAM1,Stim48hr,0.6724183118272673,0.9143206741376396,10
PGAP2,Stim48hr,0.2082813205323533,0.7285346791168749,35
PGP,Stim48hr,0.7394898049058729,0.963316022451764,12
PGS1,Stim48hr,0.2751554054932864,0.8359639482403552,194
PHF3,Stim48hr,0.6902564805087382,0.933853565449116,23
PHF8,Stim48hr,0.3555379983764808,0.8035110565138139,145
PHF20,Stim48hr,0.6772812569053761,0.9399402733091664,22
PHF23,Stim48hr,0.8104304197399058,0.8888280629210307,54
PHIP,Stim48hr,0.9003861159849086,0.9792533642758025,6
PIGB,Stim48hr,0.4226429791307422,0.3326645228015493,51
PITRM1,Stim48hr,0.3834522701460319,0.6643738756316931,975
PKNOX1,Stim48hr,0.7432521206120188,0.922942355709126,66
PLA2G12A,Stim48hr,0.1826461616472041,0.947966529787708,52
PLCG1,Stim48hr,0.7576981721677929,0.8402413255970063,1420
PLEC,Stim48hr,0.7654028354255246,,4
PLEK2,Stim48hr,-0.4249594145153553,,268
PLEKHA5,Stim48hr,-0.3599411187582905,,32
POLDIP2,Stim48hr,0.9975251115662552,0.9506635789323082,4
POLE3,Stim48hr,0.7783064703872541,0.9284287721270772,4
POLG,Stim48hr,0.627955084406288,0.733466055329398,741
POLR2M,Stim48hr,0.7284523845820715,0.8788857205942329,148
POLRMT,Stim48hr,0.2746752093354649,0.6390839484003104,53
PPCDC,Stim48hr,-0.2663853683258134,0.5361513115949527,86
PPDPF,Stim48hr,-0.0638472645144408,,43
PPHLN1,Stim48hr,0.6765568982101862,0.8077371697769404,140
PPIH,Stim48hr,0.7003542615095681,0.8797101232900671,47
PPP1R2,Stim48hr,0.3880845705851428,0.5991712617980424,745
PPP1R7,Stim48hr,0.3104638655785267,0.4224727267331171,812
PPP1R13L,Stim48hr,0.6872840649193281,0.1302676646241534,17
PPP1R15B,Stim48hr,0.6976830797213419,0.9206737552051486,27
PPP2R2A,Stim48hr,0.7285274564798195,0.8889813261176448,9
PPP3R1,Stim48hr,-0.2435436976993377,,557
PPP6C,Stim48hr,0.2751588354119459,,932
PRDM15,Stim48hr,0.8130769117521505,0.8704975775753733,21
PRIMPOL,Stim48hr,-0.208587821702339,0.7153134687439902,10
PRKCQ,Stim48hr,0.1490341962801137,0.7275547859725003,30
