gene,condition,activation_coef_rank,polarization_coef_rank,is_known_polarization_reg
TCEAL2,Rest,0.4433150899139953,0.8318999218139171,False
TCEAL2,Stim48hr,0.6793193717277487,0.3112565445026178,False
TCEAL2,Stim8hr,0.3188996434029547,0.6332144676515538,False
TCEAL3,Rest,0.5564242898097472,0.932238728173052,False
TCEAL3,Stim48hr,0.8047120418848167,0.5803664921465969,False
TCEAL3,Stim8hr,0.1502801833927661,0.4933774834437086,False
TCEAL8,Rest,0.2580140734949179,0.8425853531404743,False
TCEAL8,Stim48hr,0.0861256544502617,0.6340314136125654,False
TCEAL8,Stim8hr,0.3352012226184411,0.7789098318899643,False
TCF21,Rest,0.1925983841542872,0.2056293979671618,False
TCF21,Stim48hr,0.5908376963350785,0.3269633507853403,False
TCF21,Stim8hr,0.5596026490066225,0.1464595007641365,False
TCFL5,Rest,0.1037268699504821,0.5804013552254366,False
TCFL5,Stim48hr,0.4523560209424084,0.0706806282722513,False
TCFL5,Stim8hr,0.0053489556800815,0.3897096281202241,False
TCTEX1D2,Rest,0.1016419077404222,0.8019285900443055,False
TCTEX1D2,Stim48hr,0.0272251308900523,0.8916230366492146,False
TCTEX1D2,Stim8hr,0.6197147223637289,0.6856851757514009,False
TDRD3,Rest,0.766744852749544,0.1524628616106333,False
TDRD3,Stim48hr,0.9829842931937172,0.3382198952879581,False
TDRD3,Stim8hr,0.4533876719307183,0.4225674987264391,False
TEAD2,Rest,0.3528798540526452,0.8081834766744853,False
TEAD2,Stim48hr,0.3408376963350785,0.8958115183246074,False
TEAD2,Stim8hr,0.466632705043301,0.5448293428425879,False
TEAD4,Rest,0.9809747198332032,0.4050039093041438,False
TEAD4,Stim48hr,0.7345549738219895,0.8714659685863875,False
TEAD4,Stim8hr,0.9075394803871624,0.2259296994396332,False
TEDC1,Rest,0.5149856658848059,0.0880896533750325,False
TEDC1,Stim48hr,0.7484293193717277,0.5971204188481676,False
TEDC1,Stim8hr,0.4286805909322466,0.5127356087620988,False
TEDC2,Rest,0.4302840761011207,0.1178003648683867,False
TEDC2,Stim48hr,0.4526178010471204,0.6727748691099477,False
TEDC2,Stim8hr,0.6984207845134998,0.0815078960774325,False
TEFM,Rest,0.9439666406046392,0.564242898097472,False
TEFM,Stim48hr,0.743193717277487,0.7107329842931938,False
TEFM,Stim8hr,0.8471726948548141,0.7124299541518084,False
TENT2,Rest,0.9022673964034402,0.5311441230127704,False
TENT2,Stim48hr,0.5963350785340314,0.9479057591623036,False
TENT2,Stim8hr,0.9544065206316862,0.6377992868059094,False
TENT5C,Rest,0.2025019546520719,0.5493875423507949,False
TENT5C,Stim48hr,0.2123036649214659,0.6554973821989529,False
TENT5C,Stim8hr,0.7317880794701986,0.7921548650025472,False
TEP1,Rest,0.3051863434975241,0.4417513682564503,False
TEP1,Stim48hr,0.1863874345549738,0.4518324607329843,False
TEP1,Stim8hr,0.826286296484972,0.7799286805909322,False
TESK2,Rest,0.4805837894188168,0.0390930414386239,False
TESK2,Stim48hr,0.5060209424083769,0.0842931937172774,False
TESK2,Stim8hr,0.6930718288334182,0.0033112582781456,False
TESPA1,Rest,0.4115194162105812,0.9859265050820952,False
TESPA1,Stim48hr,0.031675392670157,0.3426701570680628,False
TESPA1,Stim8hr,0.5415180845644422,0.8451349974528782,False
TET2,Rest,0.216314829293719,0.1829554339327599,False
TET2,Stim48hr,0.9672774869109948,0.0013089005235602,False
TET2,Stim8hr,0.7929190015282731,0.0150280183392766,False
TEX22,Rest,0.6351316132395101,0.6267917643992703,False
TEX22,Stim48hr,0.0921465968586387,0.8201570680628272,False
TEX22,Stim8hr,0.2572592969943963,0.9414161996943454,False
TEX45,Rest,0.3124837112327339,0.5045608548345061,False
TEX45,Stim48hr,0.4722513089005236,0.4238219895287958,False
TEX45,Stim8hr,0.2687213448802852,0.5071319409067754,False
TFAM,Rest,0.524628616106333,0.4305446963773781,False
TFAM,Stim48hr,0.312303664921466,0.4853403141361256,False
TFAM,Stim8hr,0.0562913907284768,0.4760570555272542,False
TFAP2C,Rest,0.8423247328642168,0.706020328381548,False
TFAP2C,Stim48hr,0.4243455497382199,0.7994764397905759,False
TFAP2C,Stim8hr,0.3166072338257769,0.8160978094752929,False
TFAP4,Rest,0.2658326817826427,0.5444357571019025,False
TFAP4,Stim48hr,0.4164921465968586,0.9827225130890052,False
TFAP4,Stim8hr,0.6079979623025981,0.9065206316861946,False
TFB1M,Rest,0.3716445139431847,0.2051081574146468,False
TFB1M,Stim48hr,0.3337696335078534,0.4892670157068063,False
TFB1M,Stim8hr,0.021141110545084,0.5539989811512991,False
TFB2M,Rest,0.7797758665624186,0.5634610372686994,False
TFB2M,Stim48hr,0.5905759162303665,0.5654450261780105,False
TFB2M,Stim8hr,0.4309730005094243,0.9658685685175752,False
TFDP1,Rest,0.7151420380505603,0.1566327860307532,False
TFDP1,Stim48hr,0.5719895287958116,0.8518324607329842,False
TFDP1,Stim8hr,0.3278145695364238,0.5056036678553235,False
TFE3,Rest,0.9755016940317957,0.7333854573885848,False
TFE3,Stim48hr,0.6934554973821989,0.7481675392670157,False
TFE3,Stim8hr,0.8107488537952114,0.3458991339786041,False
TFG,Rest,0.1733124837112327,0.870471722700026,False
TFG,Stim48hr,0.156282722513089,0.7507853403141361,False
TFG,Stim8hr,0.6036678553234844,0.2697401935812532,False
TFPT,Stim8hr,0.7870606214977076,0.3140601120733571,False
TGDS,Rest,0.4860568152202241,0.9869689861871254,False
TGDS,Stim48hr,0.7083769633507854,0.7390052356020942,False
TGDS,Stim8hr,0.8683138053998981,0.5608762098828324,False
TGFBR2,Rest,0.2194422726088089,0.7573625228042742,False
TGFBR2,Stim48hr,0.2348167539267015,0.6994764397905759,False
TGFBR2,Stim8hr,0.783239938869078,0.3530310748853795,False
TGFBRAP1,Rest,0.6992442011988532,0.975241073755538,False
TGFBRAP1,Stim48hr,0.0387434554973822,0.7628272251308901,False
TGFBRAP1,Stim8hr,0.6874681609780947,0.8303616912888436,False
TGIF1,Rest,0.9893145686734428,0.2861610633307271,False
TGIF1,Stim48hr,0.3963350785340314,0.5958115183246073,False
TGIF1,Stim8hr,0.825776872134488,0.2906265919510952,False
TGIF2,Rest,0.161845191555903,0.1944227260880896,False
TGIF2,Stim48hr,0.8044502617801047,0.2827225130890052,False
TGIF2,Stim8hr,0.8713703515028018,0.1067244014263881,False
TGS1,Rest,0.7302580140734949,0.6168881939014855,False
TGS1,Stim8hr,0.9656138563423332,0.6816097809475293,False
THAP11,Rest,0.4107375553818087,0.071409955694553,False
THAP11,Stim48hr,0.8667539267015707,0.4882198952879581,False
THAP11,Stim8hr,0.2916454406520631,0.2603158430973,False
THAP12,Rest,0.5801407349491791,0.9371905134219444,False
THAP12,Stim48hr,0.4701570680628272,0.4157068062827225,False
THAP12,Stim8hr,0.9801324503311258,0.5687722873153337,False
THAP2,Rest,0.9992181391712276,0.0020849622100599,False
THAP2,Stim48hr,0.837958115183246,0.0280104712041884,False
THAP2,Stim8hr,0.9638308711156394,0.0005094243504839,False
THAP3,Rest,0.4589523064894449,0.674224654678134,False
THAP3,Stim48hr,0.375130890052356,0.5172774869109947,False
THAP3,Stim8hr,0.8970962812022415,0.0570555272542027,False
THAP5,Rest,0.072452436799583,0.0638519676830857,False
THAP5,Stim48hr,0.4382198952879581,0.4952879581151832,False
THAP5,Stim8hr,0.804635761589404,0.1023942944472745,False
THAP6,Rest,0.3176961167578838,0.3745113369820172,False
THAP6,Stim48hr,0.3141361256544502,0.4659685863874345,False
THAP6,Stim8hr,0.434538970962812,0.5799796230259806,False
THAP7,Rest,0.7680479541308314,0.5624185561636695,False
THAP7,Stim48hr,0.537434554973822,0.8795811518324608,False
THAP7,Stim8hr,0.6362710137544575,0.5112073357106469,False
THG1L,Rest,0.235861350013031,0.2765181131091999,False
THG1L,Stim48hr,0.7531413612565445,0.1787958115183246,False
THG1L,Stim8hr,0.0244523688232297,0.413143148242486,False
THNSL1,Rest,0.927547563200417,0.581183216054209,False
THNSL1,Stim48hr,0.2756544502617801,0.9081151832460732,False
THNSL1,Stim8hr,0.5659704533876719,0.7223637289862456,False
THOC6,Rest,0.0737555381808704,0.8464946572843367,False
THOC6,Stim48hr,0.8829842931937173,0.8162303664921466,False
THOC6,Stim8hr,0.8334182373917474,0.7712684666327051,False
THOC7,Rest,0.3724263747719573,0.1436017722178785,False
THOC7,Stim48hr,0.6664921465968586,0.3840314136125654,False
THOC7,Stim8hr,0.7980132450331126,0.1418746816097809,False
THRA,Rest,0.236382590565546,0.3249934844930935,False
THRA,Stim48hr,0.5094240837696336,0.8573298429319371,False
THRA,Stim8hr,0.4528782475802343,0.7312786551197147,False
THRAP3,Rest,0.1691425592911128,0.4102163148292937,False
THRAP3,Stim48hr,0.7253926701570681,0.793455497382199,False
THRAP3,Stim8hr,0.8920020376974019,0.9034640855832908,False
THUMPD1,Rest,0.852488923638259,0.4644253322908522,False
THUMPD1,Stim48hr,0.7979057591623037,0.3965968586387434,False
THUMPD1,Stim8hr,0.9004075394803872,0.326286296484972,False
TIA1,Rest,0.2569715923898879,0.0190252801667969,False
TIA1,Stim48hr,0.7536649214659686,0.1308900523560209,False
TIA1,Stim8hr,0.4791136016301579,0.1670911869587366,False
TIAF1,Rest,0.1991138910607245,0.9616888193901486,False
TIAF1,Stim48hr,0.1589005235602094,0.9701570680628272,False
TIAF1,Stim8hr,0.456444218033622,0.9882832399388692,False
TIAL1,Rest,0.4753713838936669,0.7988011467292155,False
TIAL1,Stim48hr,0.6675392670157068,0.9465968586387434,False
TIAL1,Stim8hr,0.1023942944472745,0.978604177279674,False
TIAM1,Rest,0.0080792285639822,0.6718790721918165,False
TIAM1,Stim48hr,0.0596858638743455,0.9031413612565444,False
TIAM1,Stim8hr,0.521395822720326,0.6199694345389709,False
TIGAR,Rest,0.6228824602554078,0.1125879593432369,False
TIGAR,Stim48hr,0.6450261780104712,0.3659685863874345,False
TIGAR,Stim8hr,0.4691798267957208,0.1383087111563933,False
TIGD1,Rest,0.6452958040135522,0.8960125097732604,False
TIGD1,Stim48hr,0.8078534031413612,0.4277486910994764,False
TIGD1,Stim8hr,0.8904737646459501,0.6670911869587366,False
TIGD6,Rest,0.7044566067240031,0.5363565285379203,False
TIGD6,Stim48hr,0.487958115183246,0.6973821989528796,False
TIGD6,Stim8hr,0.1851757514009169,0.9238410596026492,False
TIMM10,Rest,0.015897836851707,0.5035183737294762,False
TIMM10,Stim48hr,0.4301047120418848,0.0806282722513089,False
TIMM10,Stim8hr,0.0015282730514518,0.293428425878757,False
TIMM13,Rest,0.7054990878290331,0.1936408652593171,False
TIMM13,Stim48hr,0.5361256544502618,0.0782722513089005,False
TIMM13,Stim8hr,0.1535914416709118,0.0843097300050942,False
TIMM17B,Rest,0.4195986447745634,0.5175918686473807,False
TIMM17B,Stim48hr,0.4599476439790576,0.8070680628272251,False
TIMM17B,Stim8hr,0.8622007131940906,0.9256240448293428,False
TIMM50,Rest,0.6406046390409174,0.6909043523586135,False
TIMM50,Stim8hr,0.195618950585838,0.5458481915435558,False
TIMM8A,Rest,0.4563461037268699,0.3687776909043523,False
TIMM8A,Stim48hr,0.4994764397905759,0.0683246073298429,False
TIMM8A,Stim8hr,0.3922567498726439,0.3428425878757004,False
TIMM8B,Rest,0.0807922856398227,0.2376856919468334,False
TIMM8B,Stim48hr,0.5918848167539267,0.1696335078534031,False
TIMM8B,Stim8hr,0.5374426897605705,0.3751910341314314,False
TIMM9,Rest,0.6265311441230128,0.9124315871774824,False
TIMM9,Stim48hr,0.3306282722513089,0.5235602094240838,False
TIMM9,Stim8hr,0.1174223127865512,0.4388690779419256,False
TIMMDC1,Rest,0.7948918425853532,0.7584050039093041,False
TIMMDC1,Stim48hr,0.8450261780104712,0.0664921465968586,False
TIMMDC1,Stim8hr,0.6398369842078452,0.4378502292409577,False
TIMP1,Rest,0.7482408131352619,0.7294761532447225,False
TIMP1,Stim48hr,0.7039267015706806,0.518324607329843,False
TIMP1,Stim8hr,0.8135506877228732,0.3996434029546612,False
TIPARP,Rest,0.9168621318738598,0.1576752671357831,False
TIPARP,Stim48hr,0.6643979057591624,0.0615183246073298,False
TIPARP,Stim8hr,0.4847172694854814,0.2855323484462557,False
TIPRL,Rest,0.3958821996351316,0.6492051081574146,False
TIPRL,Stim48hr,0.1235602094240837,0.7981675392670157,False
TIPRL,Stim8hr,0.9085583290881304,0.3550687722873153,False
TKFC,Rest,0.1701850403961428,0.3106593692989314,False
TKFC,Stim48hr,0.2049738219895288,0.1704188481675392,False
TLK1,Rest,0.3924941360437842,0.9194683346364348,False
TLK1,Stim48hr,0.3117801047120419,0.36282722513089,False
TLK1,Stim8hr,0.7463066734589914,0.9424350483953132,False
TLN1,Rest,0.5785770132916341,0.6132395100338807,False
TLN1,Stim48hr,0.9007853403141362,0.343979057591623,False
TLN1,Stim8hr,0.9190015282730516,0.3115129903209373,False
TLR5,Rest,0.8173051863434975,0.3651290070367474,False
TLR5,Stim48hr,0.8767015706806283,0.7808900523560209,False
TLR5,Stim8hr,0.8986245542536934,0.5682628629648497,False
TLX3,Rest,0.9744592129267656,0.4016158457127964,False
TLX3,Stim48hr,0.6460732984293194,0.3256544502617801,False
TLX3,Stim8hr,0.8879266428935303,0.1770249617931737,False
TM2D1,Rest,0.5155069064373208,0.7099296325254105,False
TM2D1,Stim48hr,0.019109947643979,0.93848167539267,False
TM2D1,Stim8hr,0.3000509424350484,0.8856342333163525,False
TM2D2,Rest,0.0213708626531144,0.3885848318999218,False
TM2D2,Stim48hr,0.4651832460732984,0.7138743455497382,False
TM2D2,Stim8hr,0.0134997452878247,0.8795211411105451,False
TM9SF2,Rest,0.5728433672139692,0.0192859004430544,False
TM9SF2,Stim48hr,0.8306282722513089,0.4965968586387435,False
TM9SF2,Stim8hr,0.7246561385634234,0.4080489047376464,False
TM9SF3,Rest,0.983059682043263,0.4023977065415689,False
TM9SF3,Stim48hr,0.313089005235602,0.3945026178010471,False
TM9SF3,Stim8hr,0.9500764136525726,0.096790626591951,False
TMBIM4,Rest,0.6810007818608288,0.3012770393536617,False
TMBIM4,Stim48hr,0.3931937172774869,0.7282722513089005,False
TMBIM4,Stim8hr,0.5361691288843606,0.2748344370860927,False
TMC8,Rest,0.6168881939014855,0.7250456085483451,False
TMC8,Stim48hr,0.8321989528795811,0.6641361256544502,False
TMC8,Stim8hr,0.6102903718797759,0.8713703515028018,False
TMCC1,Rest,0.9861871253583528,0.4868386760489966,False
TMCC1,Stim48hr,0.7698952879581152,0.131675392670157,False
TMCC1,Stim8hr,0.3387671930718288,0.3622007131940907,False
TMCO3,Rest,0.4381026843888455,0.4268960125097732,False
TMCO3,Stim48hr,0.662303664921466,0.2518324607329843,False
TMCO3,Stim8hr,0.3744268976057056,0.271013754457463,False
TMED10,Rest,0.8444096950742768,0.4323690383111806,False
TMED10,Stim48hr,0.9806282722513088,0.7816753926701571,False
TMED10,Stim8hr,0.9628120224146716,0.4085583290881304,False
TMED2,Rest,0.7524107375553818,0.836069846234037,False
TMED2,Stim48hr,0.9636125654450262,0.9230366492146596,False
TMED2,Stim8hr,0.6133469179826796,0.7111563932755985,False
TMED3,Rest,0.6458170445660673,0.17982799061767,False
TMED3,Stim48hr,0.8903141361256545,0.3395287958115183,False
TMED3,Stim8hr,0.326286296484972,0.2636271013754457,False
TMED4,Rest,0.7748240813135262,0.471722700026062,False
TMED4,Stim48hr,0.912565445026178,0.2096858638743455,False
TMED4,Stim8hr,0.1533367294956699,0.6291390728476821,False
TMED9,Rest,0.4044826687516288,0.8042741725306228,False
TMED9,Stim48hr,0.4230366492146596,0.8756544502617801,False
TMED9,Stim8hr,0.6609780947529292,0.6230259806418746,False
TMEM119,Rest,0.272869429241595,0.7385978629137346,False
TMEM119,Stim48hr,0.487696335078534,0.8238219895287958,False
TMEM119,Stim8hr,0.423841059602649,0.9653591441670912,False
TMEM123,Rest,0.8209538702111024,0.72556684910086,False
TMEM123,Stim48hr,0.0301047120418848,0.25,False
TMEM123,Stim8hr,0.8609271523178808,0.2009679062659195,False
TMEM126B,Rest,0.5483450612457649,0.2864216836069846,False
TMEM126B,Stim48hr,0.5641361256544503,0.1725130890052356,False
TMEM126B,Stim8hr,0.0606214977075904,0.368823229750382,False
TMEM127,Rest,0.7159238988793328,0.9757623143080532,False
TMEM127,Stim48hr,0.131675392670157,0.856020942408377,False
TMEM127,Stim8hr,0.1563932755985736,0.9090677534386143,False
TMEM131,Rest,0.2465467813395882,0.7659629919207714,False
TMEM131,Stim48hr,0.3531413612565445,0.8489528795811518,False
TMEM131,Stim8hr,0.1892511462047885,0.7860417727967397,False
TMEM131L,Rest,0.6968986187125359,0.8089653375032577,False
TMEM131L,Stim48hr,0.1840314136125654,0.5225130890052356,False
TMEM131L,Stim8hr,0.2335710646968925,0.5379521141110545,False
TMEM138,Rest,0.8464946572843367,0.8477977586656242,False
TMEM138,Stim48hr,0.0089005235602094,0.8235602094240838,False
TMEM138,Stim8hr,0.2997962302598064,0.8973509933774835,False
TMEM140,Rest,0.0909564764138649,0.7941099817565807,False
TMEM140,Stim48hr,0.9212041884816754,0.4096858638743455,False
TMEM140,Stim8hr,0.9396332144676516,0.8863983698420784,False
TMEM150A,Rest,0.2746937711753974,0.6864738076622361,False
TMEM150A,Stim48hr,0.936649214659686,0.6678010471204189,False
TMEM150A,Stim8hr,0.8790117167600612,0.7702496179317372,False
TMEM161A,Rest,0.2720875684128225,0.2869429241594996,False
TMEM161A,Stim48hr,0.3984293193717277,0.7617801047120419,False
TMEM161A,Stim8hr,0.7651553744268976,0.0950076413652572,False
TMEM167A,Rest,0.9812353401094606,0.8094865780557727,False
TMEM167A,Stim48hr,0.8335078534031414,0.6568062827225131,False
TMEM167A,Stim8hr,0.4210392256749872,0.1319409067753438,False
TMEM168,Rest,0.9890539483971852,0.9530883502736512,False
TMEM168,Stim48hr,0.3738219895287958,0.3293193717277486,False
TMEM168,Stim8hr,0.8196637799286806,0.8802852776362711,False
TMEM169,Rest,0.8123534010946052,0.7813395882199635,False
TMEM169,Stim48hr,0.5219895287958115,0.5005235602094241,False
TMEM169,Stim8hr,0.6752419765664799,0.9531329597554764,False
TMEM181,Rest,0.0604639040917383,0.3528798540526452,False
TMEM181,Stim48hr,0.1408376963350785,0.6458115183246074,False
TMEM181,Stim8hr,0.3754457463066734,0.445746306673459,False
TMEM184B,Rest,0.5287985405264529,0.7855095126400834,False
TMEM184B,Stim48hr,0.243717277486911,0.8280104712041885,False
TMEM184B,Stim8hr,0.6069791136016301,0.6158940397350994,False
TMEM185A,Rest,0.0919989575188949,0.5048214751107636,False
TMEM185A,Stim48hr,0.3712041884816754,0.3120418848167539,False
TMEM185A,Stim8hr,0.869587366276108,0.1640346408558329,False
TMEM186,Rest,0.4824081313526192,0.8629137346885588,False
TMEM186,Stim48hr,0.9209424083769634,0.2112565445026178,False
TMEM186,Stim8hr,0.6864493122771268,0.1681100356597045,False
TMEM205,Rest,0.3385457388584832,0.2856398227782121,False
TMEM205,Stim48hr,0.3568062827225131,0.7557591623036649,False
TMEM205,Stim8hr,0.7671930718288335,0.1632705043301069,False
TMEM214,Rest,0.2210059942663539,0.8131352619233776,False
TMEM214,Stim48hr,0.2853403141361256,0.0295811518324607,False
TMEM214,Stim8hr,0.1248089658685685,0.2997962302598064,False
TMEM216,Rest,0.9715923898879332,0.7505863956215794,False
TMEM216,Stim48hr,0.45,0.6081151832460733,False
TMEM216,Stim8hr,0.8453897096281202,0.4039735099337748,False
TMEM217,Rest,0.3640865259317175,0.1370862653114412,False
TMEM217,Stim48hr,0.7725130890052356,0.1371727748691099,False
TMEM217,Stim8hr,0.380539989811513,0.3295975547631177,False
TMEM223,Rest,0.3497524107375553,0.4271566327860308,False
TMEM223,Stim48hr,0.6154450261780104,0.1036649214659685,False
TMEM223,Stim8hr,0.7552215995924605,0.1100356597045338,False
TMEM229B,Rest,0.9494396664060464,0.7070628094865781,False
TMEM229B,Stim48hr,0.1570680628272251,0.9078534031413612,False
TMEM229B,Stim8hr,0.8667855323484462,0.9261334691798268,False
TMEM230,Rest,0.0985144644253323,0.3560072973677352,False
TMEM230,Stim48hr,0.3238219895287958,0.0971204188481675,False
TMEM230,Stim8hr,0.2455425369332654,0.1253183902190524,False
TMEM234,Rest,0.3346364347146208,0.691686213187386,False
TMEM234,Stim48hr,0.0722513089005235,0.8073298429319372,False
TMEM234,Stim8hr,0.3329088130412633,0.5134997452878247,False
TMEM238,Rest,0.7888975762314308,0.6416471201459474,False
TMEM238,Stim48hr,0.4719895287958115,0.5903141361256544,False
TMEM245,Rest,0.0661975501694031,0.4321084180349231,False
TMEM245,Stim48hr,0.1405759162303665,0.3850785340314136,False
TMEM245,Stim8hr,0.0850738665308201,0.0944982170147733,False
TMEM254,Rest,0.3278603075319259,0.8595256710972113,False
TMEM254,Stim48hr,0.7081151832460733,0.4421465968586387,False
TMEM254,Stim8hr,0.7256749872643913,0.3000509424350484,False
TMEM258,Rest,0.7690904352358614,0.5324472243940579,False
TMEM258,Stim48hr,0.4581151832460733,0.3774869109947644,False
TMEM258,Stim8hr,0.0886398369842078,0.7516556291390728,False
TMEM259,Rest,0.8269481365650247,0.8579619494396664,False
TMEM259,Stim48hr,0.3350785340314136,0.8465968586387435,False
TMEM259,Stim8hr,0.6011207335710647,0.8494651044319919,False
TMEM263,Rest,0.9924420119885328,0.8939275475632004,False
TMEM263,Stim48hr,0.7992146596858639,0.938219895287958,False
TMEM263,Stim8hr,0.9001528273051452,0.9026999490575648,False
TMEM265,Rest,0.2809486578055772,0.5793588741204065,False
TMEM265,Stim48hr,0.6337696335078534,0.1183246073298429,False
TMEM265,Stim8hr,0.8143148242485991,0.1930718288334182,False
TMEM268,Rest,0.09043523586135,0.9278081834766744,False
TMEM268,Stim48hr,0.668848167539267,0.2026178010471204,False
TMEM268,Stim8hr,0.5203769740193581,0.7837493632195619,False
TMEM30A,Rest,0.2692207453739901,0.0646338285118582,False
TMEM30A,Stim48hr,0.3924083769633508,0.056806282722513,False
TMEM30A,Stim8hr,0.0191034131431482,0.0774325012735608,False
TMEM33,Rest,0.9184258535314048,0.7756059421422987,False
TMEM33,Stim48hr,0.0366492146596858,0.6984293193717277,False
TMEM33,Stim8hr,0.5787060621497707,0.4032093734080489,False
TMEM39A,Rest,0.672139692468074,0.2567109721136304,False
TMEM39A,Stim8hr,0.1380539989811513,0.3848700967906266,False
TMEM41B,Rest,0.0690643732082356,0.3523586135001303,False
TMEM41B,Stim48hr,0.5445026178010471,0.3568062827225131,False
TMEM41B,Stim8hr,0.8871625063678044,0.1619969434538971,False
TMEM44,Rest,0.8848058378941882,0.2655720615063852,False
TMEM44,Stim48hr,0.8303664921465969,0.574869109947644,False
TMEM44,Stim8hr,0.2878247580234335,0.6581762608252675,False
TMEM45A,Rest,0.8973156111545478,0.5608548345061246,False
TMEM45A,Stim48hr,0.950785340314136,0.5973821989528796,False
TMEM45A,Stim8hr,0.6767702496179318,0.0886398369842078,False
TMEM45B,Rest,0.6041178003648684,0.2144904873599166,False
TMEM45B,Stim48hr,0.7287958115183246,0.2193717277486911,False
TMEM45B,Stim8hr,0.4755476311767702,0.1003565970453387,False
TMEM79,Rest,0.9663799843627834,0.9252019807140996,False
TMEM79,Stim48hr,0.2489528795811518,0.9952879581151832,False
TMEM79,Stim8hr,0.9610290371879776,0.8441161487519103,False
TMEM86A,Rest,0.932238728173052,0.8193901485535575,False
TMEM86A,Stim48hr,0.8243455497382199,0.4746073298429319,False
TMEM86A,Stim8hr,0.3639836984207845,0.7557310239429444,False
TMEM87B,Rest,0.7049778472765181,0.6632786030753193,False
TMEM87B,Stim48hr,0.6740837696335078,0.7630890052356021,False
TMEM87B,Stim8hr,0.2727967396841569,0.4202750891492613,False
TMEM9,Rest,0.8587438102684389,0.3917122752150117,False
TMEM9,Stim48hr,0.5272251308900524,0.4081151832460733,False
TMEM9,Stim8hr,0.2307692307692307,0.3537952114111054,False
TMEM94,Rest,0.8819390148553558,0.5397445921292676,False
TMEM94,Stim48hr,0.868586387434555,0.4120418848167539,False
TMEM94,Stim8hr,0.0183392766174223,0.2615894039735099,False
TMPPE,Rest,0.3838936669272869,0.2582746937711754,False
TMPPE,Stim48hr,0.4036649214659686,0.1976439790575916,False
TMPPE,Stim8hr,0.4317371370351502,0.2002037697401935,False
TMPRSS13,Rest,0.0675006515506906,0.3891060724524368,False
TMPRSS13,Stim48hr,0.300523560209424,0.7363874345549738,False
TMPRSS13,Stim8hr,0.0489047376464595,0.5919510952623536,False
TMTC3,Rest,0.7237425071670576,0.1873859786291373,False
TMTC3,Stim48hr,0.737958115183246,0.7023560209424083,False
TMTC3,Stim8hr,0.9605196128374937,0.0804890473764645,False
TMUB2,Rest,0.6038571800886109,0.6705759708105291,False
TMUB2,Stim48hr,0.2431937172774869,0.762303664921466,False
TMUB2,Stim8hr,0.6497707590422822,0.8336729495669893,False
TMX1,Rest,0.2686995048214751,0.4373208235600729,False
TMX1,Stim48hr,0.938219895287958,0.1659685863874345,False
TMX1,Stim8hr,0.6622516556291391,0.3876719307182883,False
TMX2,Rest,0.7464164712014595,0.0586395621579358,False
TMX2,Stim48hr,0.3965968586387434,0.3790575916230366,False
TMX2,Stim8hr,0.4271523178807947,0.4956698930208864,False
TNFAIP3,Rest,0.3951003388063591,0.3377638780297107,False
TNFAIP3,Stim48hr,0.1306282722513089,0.2293193717277487,False
TNFAIP3,Stim8hr,0.1423841059602649,0.5962812022414672,False
TNFAIP8,Rest,0.777951524628616,0.1326557206150638,False
TNFAIP8,Stim48hr,0.2683246073298429,0.1235602094240837,False
TNFAIP8,Stim8hr,0.6141110545084055,0.2147223637289862,False
TNFRSF10B,Rest,0.7469377117539745,0.5160281469898358,False
TNFRSF10B,Stim48hr,0.3523560209424083,0.9303664921465968,False
TNFRSF10B,Stim8hr,0.8293428425878757,0.8591441670911869,False
TNFRSF10D,Rest,0.8863695595517331,0.126400833984884,False
TNFRSF10D,Stim48hr,0.6070680628272251,0.2400523560209424,False
TNFRSF10D,Stim8hr,0.401681100356597,0.1798267957208354,False
TNFRSF1A,Rest,0.9689861871253584,0.015897836851707,False
TNFRSF1A,Stim48hr,0.5052356020942408,0.0557591623036649,False
TNFRSF1A,Stim8hr,0.0066225165562913,0.1258278145695364,False
TNFRSF4,Rest,0.4308053166536356,0.8058378941881679,False
TNFRSF4,Stim48hr,0.387696335078534,0.9013089005235602,False
TNFRSF4,Stim8hr,0.2142129393785023,0.5998471726948548,False
TNFRSF9,Rest,0.91164972634871,0.9421422986708364,False
TNFRSF9,Stim48hr,0.6570680628272252,0.9675392670157068,False
TNFRSF9,Stim8hr,0.8176260825267447,0.9518593988792664,False
TNIP2,Rest,0.4988272087568413,0.1138910607245243,False
TNIP2,Stim48hr,0.0589005235602094,0.4667539267015707,False
TNIP2,Stim8hr,0.1225165562913907,0.7027508914926134,False
TNK1,Rest,0.8986187125358353,0.3909304143862392,False
TNK1,Stim48hr,0.7774869109947644,0.187696335078534,False
TNK1,Stim8hr,0.9304635761589404,0.4750382068262863,False
TNKS1BP1,Rest,0.4769351055512119,0.1094605160281469,False
TNKS1BP1,Stim48hr,0.0356020942408377,0.587434554973822,False
TNKS1BP1,Stim8hr,0.1136016301579215,0.2763627101375446,False
TNNC1,Rest,0.6976804795413083,0.7477195725827469,False
TNNC1,Stim48hr,0.2544502617801047,0.7157068062827225,False
TNNC1,Stim8hr,0.3115129903209373,0.3785022924095771,False
TNPO1,Rest,0.9499609069585614,0.5976022934584311,False
TNPO1,Stim48hr,0.1698952879581151,0.6764397905759162,False
TNPO1,Stim8hr,0.1719307182883341,0.9215486500254711,False
TNPO3,Rest,0.0880896533750325,0.979410998175658,False
