,target_contrast_gene_name,logfc_pearson_r,logfc_pearson_pval,random_r1,random_r2,random_r3,comparison,condition,donor_correlation_mean,n_degs_MASH_K562,n_degs_MASH_Rest,n_degs_MASH_Stim48hr,n_degs_MASH_Stim8hr
147,MKS1,0.5186538946004035,0.0,-0.04424937367519925,-0.07137035031425697,-0.01985568904344973,K562 vs CD4+T (Rest),Rest,,3.0,17.0,15.0,15.0
148,NCAPD3,0.5179168297479435,0.0,0.04519998432342172,-0.0676935706550349,-0.029146190966613725,K562 vs CD4+T (Rest),Rest,,7.0,23.0,29.0,28.0
149,ACTR8,0.5174597824273501,0.0,-0.002181101813486728,0.038281583547737086,-0.010084623788495846,K562 vs CD4+T (Rest),Rest,0.6525526811919207,365.0,337.0,306.0,362.0
150,LRRC8D,0.5173404523969422,0.0,0.002122349409272881,0.018658990507252646,0.05615868714033663,K562 vs CD4+T (Rest),Rest,,11.0,13.0,19.0,11.0
151,VARS2,0.515865321610359,0.0,0.010774540950708183,0.04179574879411549,0.01698821003985079,K562 vs CD4+T (Rest),Rest,0.001055385272541,28.0,168.0,238.0,225.0
152,CREB1,0.5156869717007421,0.0,0.03689678586208378,0.01531670434780296,0.010480315198250528,K562 vs CD4+T (Rest),Rest,0.556365444209905,9.0,272.0,302.0,302.0
153,BRD8,0.5138847452140567,0.0,0.021224151636903832,0.08535105940597276,0.01921499483240021,K562 vs CD4+T (Rest),Rest,0.4673158121898043,102.0,956.0,713.0,1117.0
154,MTHFD1,0.513080499461761,0.0,0.06110408457287206,0.012230692352492436,0.08384254151830242,K562 vs CD4+T (Rest),Rest,0.3891763687218075,6.0,56.0,107.0,59.0
155,CCAR2,0.5130229453754406,0.0,-5.321277885574202e-05,-0.059563999367313235,0.012959395099343067,K562 vs CD4+T (Rest),Rest,,13.0,30.0,30.0,34.0
156,SCAP,0.5095701136880727,0.0,-0.026411490714803802,0.014664388338549543,0.007343785293950554,K562 vs CD4+T (Rest),Rest,,40.0,32.0,49.0,35.0
157,ZCCHC8,0.5088508544815841,0.0,0.02470468238616097,-0.01681306439339344,-0.020625164114949846,K562 vs CD4+T (Rest),Rest,0.730232766064092,21.0,68.0,74.0,78.0
158,TBC1D22A,0.5086961107214407,0.0,0.007316219132971205,0.011525414742381286,-0.011858128051695022,K562 vs CD4+T (Rest),Rest,,17.0,7.0,8.0,7.0
159,PTPA,0.5077144901170487,0.0,-0.006054280948579283,0.0467515114744071,-0.011127911564340712,K562 vs CD4+T (Rest),Rest,0.3521474883048389,7.0,231.0,316.0,232.0
160,UBR4,0.5076702929629253,0.0,0.04412842795221978,0.005566647403406642,0.07122622886677957,K562 vs CD4+T (Rest),Rest,0.6272948320310895,6.0,300.0,268.0,293.0
161,WAC,0.5075374276386466,0.0,0.0136153213823341,0.01976524611279936,0.021715307365846245,K562 vs CD4+T (Rest),Rest,0.6016524568909466,120.0,705.0,787.0,835.0
162,MCM8,0.5074327091292712,0.0,0.0052700465335606605,0.044676296336235974,0.043663402023742554,K562 vs CD4+T (Rest),Rest,0.3702235607658073,17.0,121.0,132.0,135.0
163,SARNP,0.5068518814500604,0.0,0.021203842235630013,0.011482908357319438,-0.001141691455960537,K562 vs CD4+T (Rest),Rest,,8.0,88.0,101.0,95.0
164,ZNF148,0.5063252602859795,0.0,0.04181046993340384,-0.0005185406320149593,0.02475488612291088,K562 vs CD4+T (Rest),Rest,0.0779539232310373,7.0,594.0,583.0,583.0
165,MYO9A,0.5054352358267127,0.0,0.013727430185796368,0.014136565777105085,-0.006854160089229582,K562 vs CD4+T (Rest),Rest,0.4742866771835061,10.0,279.0,279.0,269.0
166,DHPS,0.5047446959217878,0.0,-0.004058734201033981,0.5047446959217878,-0.01604181995754686,K562 vs CD4+T (Rest),Rest,0.4784451321323884,5.0,150.0,156.0,170.0
167,YY1AP1,0.5045481369249079,0.0,0.015447889358067188,0.009529803662948285,0.05257750724041922,K562 vs CD4+T (Rest),Rest,,6.0,17.0,15.0,18.0
168,SMAD3,0.504494477295413,0.0,0.23027412671039582,0.025007865928952763,0.013869275596660582,K562 vs CD4+T (Rest),Rest,-0.1991874833838266,7.0,240.0,236.0,246.0
169,SP2,0.5043000437072672,0.0,0.00646392942619195,0.0175040864885271,0.005275052344953192,K562 vs CD4+T (Rest),Rest,0.7713852604433685,69.0,527.0,541.0,585.0
170,ARGLU1,0.5036553366923222,0.0,-0.01222709816301783,0.006288933009011781,0.03882377102300677,K562 vs CD4+T (Rest),Rest,,444.0,73.0,72.0,80.0
171,COQ4,0.5033598119880467,0.0,-0.01085849830797422,-0.0008605498924624988,0.10362529530624832,K562 vs CD4+T (Rest),Rest,0.7410920058249254,12.0,42.0,43.0,40.0
172,PHF20,0.5030893933602929,0.0,0.0020082283486888867,-0.00698838826439741,0.005091189326978225,K562 vs CD4+T (Rest),Rest,,6.0,90.0,109.0,91.0
173,RAB4A,0.5022468393676965,0.0,0.035775429204989426,-0.04235956315459685,-0.02177263683070743,K562 vs CD4+T (Rest),Rest,,18.0,16.0,14.0,17.0
174,ADRM1,0.5016735901698404,0.0,-0.04367150277015274,0.027869712323200825,0.029248813084729767,K562 vs CD4+T (Rest),Rest,,39.0,47.0,49.0,50.0
175,RHOC,0.5015927755942476,0.0,0.013917668106438203,0.014882695794906448,-0.008372461524789827,K562 vs CD4+T (Rest),Rest,0.3772274623039189,13.0,69.0,59.0,60.0
176,THOC6,0.500475580580306,0.0,0.012327171816290202,0.010747325061934772,-0.03003241962656802,K562 vs CD4+T (Rest),Rest,0.6836734846260525,67.0,190.0,213.0,196.0
177,PHF12,0.5003493047201483,0.0,-0.01847589411411292,0.016333694856958635,0.0005783333391229874,K562 vs CD4+T (Rest),Rest,0.2990137867342913,59.0,187.0,184.0,201.0
178,MIA2,0.4978945563882824,0.0,-0.038242437008312896,-0.006222878743802536,-0.019997729054331073,K562 vs CD4+T (Rest),Rest,0.5651379800380927,9.0,138.0,309.0,129.0
179,GRSF1,0.49748715726876735,0.0,-0.07308145320426444,0.1531051511418303,0.025783570929196614,K562 vs CD4+T (Rest),Rest,,56.0,81.0,290.0,121.0
180,RANBP3,0.49736867439648924,0.0,-0.05740525636831229,0.05404014949454125,-0.006767646011511112,K562 vs CD4+T (Rest),Rest,0.5101705271922167,14.0,79.0,77.0,74.0
181,PDIA6,0.4971309997531126,0.0,0.02486962981533334,-0.04516439416703584,0.01935800147651396,K562 vs CD4+T (Rest),Rest,0.5977799316417035,11.0,161.0,155.0,163.0
182,TBRG1,0.49661143267894337,0.0,-0.02402927878631217,-4.512928071978778e-05,-0.015391720064712773,K562 vs CD4+T (Rest),Rest,,5.0,79.0,88.0,83.0
183,HDAC1,0.49586278865570915,0.0,0.02849108950283053,0.06241162013632571,0.011183896132465931,K562 vs CD4+T (Rest),Rest,0.5370500718302952,10.0,124.0,140.0,142.0
184,UNG,0.4958146156622006,0.0,0.022027478361316657,0.029172829572646636,-0.0007073596092818952,K562 vs CD4+T (Rest),Rest,,10.0,7.0,5.0,7.0
185,ARF1,0.4954111748235731,0.0,-0.030210903554946912,-0.09384420876685531,-0.015350028321407926,K562 vs CD4+T (Rest),Rest,0.3657499897611792,24.0,259.0,146.0,236.0
186,NUDT22,0.49495971048157517,0.0,0.04608042773434033,-0.002173349336184649,-0.01754087739883194,K562 vs CD4+T (Rest),Rest,,10.0,24.0,26.0,25.0
187,WDR89,0.4949446880354079,0.0,0.004061135410323358,8.095263321288102e-05,0.0012230605924190923,K562 vs CD4+T (Rest),Rest,,3.0,34.0,40.0,38.0
188,RFT1,0.49396576498626643,0.0,-0.04056795132469307,0.02303732549541134,-0.002672469341482582,K562 vs CD4+T (Rest),Rest,,37.0,35.0,31.0,75.0
189,MORF4L1,0.4918583591600515,0.0,-0.010850002051644504,-0.024433307265897656,0.005032673500701351,K562 vs CD4+T (Rest),Rest,,7.0,209.0,214.0,230.0
190,SLC39A6,0.49113694447629863,0.0,0.006884255724877059,0.2369520566815167,-0.009013223295530667,K562 vs CD4+T (Rest),Rest,0.7057547758725585,9.0,182.0,169.0,195.0
191,AVL9,0.49102142193552434,0.0,-0.0006547372153073577,0.06911131815506838,0.009466690584551954,K562 vs CD4+T (Rest),Rest,,3.0,13.0,16.0,15.0
192,CDK13,0.4907698944188029,0.0,-0.02529699056981386,-0.0004171458796514661,0.06041364299587437,K562 vs CD4+T (Rest),Rest,0.6008962720246177,17.0,413.0,448.0,445.0
193,DNAJC8,0.4900712305497037,0.0,0.01684141250551412,0.011535414921833246,-0.008629837537454395,K562 vs CD4+T (Rest),Rest,0.6110640916135868,238.0,415.0,514.0,489.0
194,PCGF6,0.4896765409025835,0.0,0.018393093638437445,0.020235867827781796,0.043124058429947744,K562 vs CD4+T (Rest),Rest,,7.0,33.0,34.0,33.0
195,GTF2A2,0.48935971782484,0.0,0.048431451697328695,0.01084198223462744,0.0032885872901886534,K562 vs CD4+T (Rest),Rest,,47.0,21.0,24.0,21.0
196,ZNF586,0.48915566224377793,0.0,-0.0011198518168000545,0.06159091269368873,0.018454703110864216,K562 vs CD4+T (Rest),Rest,,4.0,31.0,29.0,31.0
197,MMAB,0.4856058716562728,0.0,0.10018167332260752,0.016542152949106537,0.0839500155641495,K562 vs CD4+T (Rest),Rest,0.1578113360071698,8.0,344.0,357.0,326.0
198,ZNF507,0.4852762687746466,0.0,-0.020277663003729074,-0.009357081294275368,-0.0026794934646413426,K562 vs CD4+T (Rest),Rest,,22.0,33.0,50.0,40.0
199,SLC35B1,0.48525875954388187,0.0,0.027764804499240146,-0.05231011083393126,-0.04352682818621047,K562 vs CD4+T (Rest),Rest,0.3646185610033929,26.0,304.0,122.0,387.0
200,L3MBTL2,0.4852299202437007,0.0,0.013715110951158075,0.009533737097750083,-0.012911872018550971,K562 vs CD4+T (Rest),Rest,0.7970887144561879,22.0,284.0,292.0,286.0
201,RTRAF,0.48494815271036157,0.0,0.006200611490172862,0.07405890341071875,0.05122783223881642,K562 vs CD4+T (Rest),Rest,0.6140002298229931,287.0,581.0,428.0,657.0
202,UBN1,0.4846597619350187,0.0,-0.010066796338269252,0.02123290219387271,-0.01761905247903314,K562 vs CD4+T (Rest),Rest,,9.0,66.0,76.0,67.0
203,P4HB,0.4844768201098501,0.0,0.058771052181088454,-0.007608985469176283,0.0766070201123129,K562 vs CD4+T (Rest),Rest,0.6474813523517349,5.0,166.0,167.0,155.0
204,YBX1,0.48402358066488754,0.0,0.04056652611036006,0.054541752619347066,0.010479300213116162,K562 vs CD4+T (Rest),Rest,0.1983402167747752,6.0,30.0,28.0,25.0
205,PGS1,0.4838851284372575,0.0,-0.043083941552796615,-0.0038144565720917086,0.04028707815474447,K562 vs CD4+T (Rest),Rest,0.427393320206436,94.0,141.0,109.0,122.0
206,EIF3L,0.48318495405093115,0.0,-0.005075147562556033,0.007068952244572195,0.01823242300351534,K562 vs CD4+T (Rest),Rest,0.5952862847284363,22.0,82.0,109.0,95.0
207,RNF19B,0.48242038038427326,0.0,0.014907632704860582,0.005389454217590012,-0.02424331883333432,K562 vs CD4+T (Rest),Rest,,9.0,77.0,99.0,108.0
208,GMEB1,0.4824107992540782,0.0,0.007304941441419183,-0.0379621377874031,0.007734656610149877,K562 vs CD4+T (Rest),Rest,0.6102324662445288,5.0,386.0,385.0,411.0
209,CCDC69,0.48228273571463337,0.0,0.012048908017394383,-0.006798646844989607,-0.013274557374613936,K562 vs CD4+T (Rest),Rest,,5.0,15.0,18.0,19.0
210,RBM18,0.4818779082841671,0.0,0.006584290479088532,-0.026837542784847682,0.0024695781137301608,K562 vs CD4+T (Rest),Rest,,25.0,68.0,91.0,71.0
211,CDC25B,0.48089223976972084,0.0,0.02922078124995386,-0.008038336889436361,-0.01551312807610205,K562 vs CD4+T (Rest),Rest,0.4281310915168507,20.0,247.0,162.0,263.0
212,BLZF1,0.48076419293250156,0.0,-0.014380085671349699,0.020994597911021214,-0.01758152385751133,K562 vs CD4+T (Rest),Rest,0.611671265737508,9.0,73.0,67.0,64.0
213,SS18L2,0.4801608202936504,0.0,-0.0018718131626477463,-0.014724746754316174,-0.033822831424254386,K562 vs CD4+T (Rest),Rest,,40.0,31.0,62.0,25.0
214,CSDE1,0.4796800127563267,0.0,-0.019022387727831113,-0.04691074811014413,-0.008287558208486513,K562 vs CD4+T (Rest),Rest,0.5368751814224545,17.0,589.0,518.0,574.0
215,CCDC93,0.47967712350821956,0.0,0.034966661154281486,0.04526006574212101,0.012544256031479852,K562 vs CD4+T (Rest),Rest,0.3070693079704121,7.0,74.0,85.0,74.0
216,ODC1,0.4796469195431854,0.0,0.027509672734002632,0.008493438321268702,-0.009254736642085619,K562 vs CD4+T (Rest),Rest,,4.0,37.0,43.0,47.0
217,DCP2,0.4795494584918036,0.0,0.08605652803220415,-0.04379202409349057,0.01502842858464693,K562 vs CD4+T (Rest),Rest,0.4018826908579771,77.0,350.0,340.0,352.0
218,MTRR,0.4790121677239888,0.0,-0.0037689913383567065,0.037702410534204395,-0.02841185216193627,K562 vs CD4+T (Rest),Rest,0.7454857123365256,4.0,45.0,46.0,41.0
219,PPCS,0.47879275438262925,0.0,0.0302689048879238,-0.03292633728622424,-0.003358373739910732,K562 vs CD4+T (Rest),Rest,0.3057969125395989,25.0,240.0,142.0,249.0
220,KDM5A,0.47869045357348616,0.0,0.039499695972939,-0.00837043755856258,-0.0027078507310491426,K562 vs CD4+T (Rest),Rest,,4.0,23.0,24.0,26.0
221,TBPL1,0.47736031423137665,0.0,-0.0025149135371834944,0.0005006631122563693,-0.00889633371536104,K562 vs CD4+T (Rest),Rest,,8.0,68.0,73.0,73.0
222,FEN1,0.4761308191007614,0.0,0.03623470788467002,-0.031077604553592725,0.003984221060913713,K562 vs CD4+T (Rest),Rest,,17.0,20.0,13.0,20.0
223,ATP23,0.4761306509269905,0.0,-0.0008083963013960785,0.043069641468644726,-0.03887888287139541,K562 vs CD4+T (Rest),Rest,0.7247955300725156,6.0,82.0,93.0,86.0
224,BLVRA,0.47543405866573574,0.0,0.0016269636297840048,0.013824913657549738,-0.004280042754394961,K562 vs CD4+T (Rest),Rest,,4.0,8.0,10.0,8.0
225,TM9SF2,0.474965443688891,0.0,0.035142866952717386,0.00914464371204761,0.008240379751391856,K562 vs CD4+T (Rest),Rest,,4.0,35.0,42.0,42.0
226,UBE2E1,0.474200739259071,0.0,-0.0059585606536665565,-0.016974809738578272,0.085692241822198,K562 vs CD4+T (Rest),Rest,0.6576401732086671,9.0,78.0,103.0,86.0
227,LTB4R,0.4739563713348302,0.0,-0.0321341535355716,0.023774436554543754,-0.010575747187433225,K562 vs CD4+T (Rest),Rest,0.253835458264292,9.0,190.0,209.0,210.0
228,FBXW7,0.4730593503235961,0.0,-0.03921121290473395,0.03294559279841728,-0.014802485979014918,K562 vs CD4+T (Rest),Rest,0.7045873366547899,85.0,132.0,151.0,144.0
229,LAMTOR4,0.47188126606850406,0.0,-0.08463251608208353,-0.025120497766453045,0.10003139499491691,K562 vs CD4+T (Rest),Rest,,38.0,137.0,201.0,178.0
230,SMG9,0.4711277629266103,0.0,-0.01557395359182996,0.017226823053030183,0.02553408657518539,K562 vs CD4+T (Rest),Rest,0.6896856585386599,44.0,495.0,553.0,528.0
231,SLC4A1AP,0.4710441041624478,0.0,0.011686284793101197,-0.008324568191377273,0.001707667249982738,K562 vs CD4+T (Rest),Rest,0.3454480748581023,7.0,175.0,151.0,163.0
232,DMAC2,0.4707819086060966,0.0,-0.024988120700760903,0.01620180673002674,-0.002335637216546925,K562 vs CD4+T (Rest),Rest,,6.0,11.0,12.0,11.0
233,TNRC6A,0.4707154794660363,0.0,-0.058913786754805804,0.004111132055446229,-0.03976942986001914,K562 vs CD4+T (Rest),Rest,0.4804241738626651,96.0,141.0,266.0,153.0
234,MIPEP,0.4691917494523515,0.0,0.08710942916400702,-0.027860821579693943,0.06307625698492005,K562 vs CD4+T (Rest),Rest,0.5885623065593021,20.0,329.0,555.0,343.0
235,USP22,0.46916635840779386,0.0,0.009062138029666988,-0.07794791429728716,-0.09659972821677176,K562 vs CD4+T (Rest),Rest,0.6690849153302283,93.0,906.0,931.0,962.0
236,SCAF4,0.46891131926088864,0.0,0.018553328666497306,0.021292148850477144,0.028225952735974853,K562 vs CD4+T (Rest),Rest,0.7561526303613805,31.0,166.0,208.0,194.0
237,NDUFC1,0.46864704327297824,0.0,0.15061315714326126,0.04937344676130488,-0.0054303835488797615,K562 vs CD4+T (Rest),Rest,,20.0,25.0,35.0,25.0
238,CHTF18,0.4685341607748189,1e-323,0.07815453785300513,-0.009533380102476296,-0.004292971950901496,K562 vs CD4+T (Rest),Rest,0.3071907222905544,18.0,103.0,154.0,92.0
239,RHBDD1,0.4680804249127286,3e-323,-0.022644550142617396,0.016332186462647353,-0.008491128610945402,K562 vs CD4+T (Rest),Rest,,4.0,12.0,12.0,12.0
240,SENP5,0.4676993209235411,1e-322,0.08966887586190198,0.03632291101936436,-0.01869675370686249,K562 vs CD4+T (Rest),Rest,0.6429451568299313,15.0,1741.0,1625.0,2067.0
241,COX6C,0.4673555979837871,3.56e-322,0.124500672308972,-0.019407696032866607,-0.009545801676799498,K562 vs CD4+T (Rest),Rest,0.1074802037146859,28.0,217.0,227.0,298.0
242,XRRA1,0.4667293635839432,3.29e-321,0.0454187159182064,0.0418626749503339,0.047324383358440344,K562 vs CD4+T (Rest),Rest,0.558369120481898,28.0,319.0,204.0,436.0
243,EIF3H,0.46623844868957803,1.896e-320,0.046337486307966774,-0.011239071981243881,-0.02106309853283231,K562 vs CD4+T (Rest),Rest,0.5634777857057793,244.0,306.0,222.0,275.0
244,TTC5,0.46590161811122643,6.2904e-320,-0.010102525590285608,0.020670318311559376,0.012300768879150211,K562 vs CD4+T (Rest),Rest,0.4583774488740268,3.0,114.0,90.0,118.0
245,ZNF490,0.46575838479095744,1.0471e-319,0.005927915231677428,-0.00615246625999834,-0.0010049168035805387,K562 vs CD4+T (Rest),Rest,,3.0,4.0,4.0,4.0
246,SS18,0.4656412265730902,1.5883e-319,0.01835650294295283,0.030974607391137412,-0.08861710342808274,K562 vs CD4+T (Rest),Rest,,9.0,14.0,14.0,16.0
247,IBA57,0.46513916417910706,9.4507e-319,-0.02637626451845421,0.028749348996591158,0.015486981141110287,K562 vs CD4+T (Rest),Rest,,16.0,97.0,141.0,108.0
248,UGP2,0.4642386131042675,2.298839e-317,-0.00884451754203955,-0.0224172669177233,-0.058372159729140984,K562 vs CD4+T (Rest),Rest,,4.0,18.0,21.0,17.0
249,RBM6,0.4637664090741013,1.22073137e-316,0.0036071756420968672,-0.024525570426085986,0.009387313895986812,K562 vs CD4+T (Rest),Rest,,5.0,30.0,29.0,32.0
250,HEXIM1,0.463535577373446,2.75846534e-316,0.04323810323533286,0.013215294947409263,-0.0435214205314909,K562 vs CD4+T (Rest),Rest,0.7583762968764823,50.0,224.0,338.0,255.0
251,BCS1L,0.462339223972214,1.8675070817e-314,0.018157606265814846,0.05025799306158166,0.010135483231010593,K562 vs CD4+T (Rest),Rest,0.476046881905815,33.0,305.0,366.0,334.0
252,LRRC8B,0.4622523700593938,2.5344118715e-314,-0.024758531293852387,-0.01882630917676543,-0.10944476374837699,K562 vs CD4+T (Rest),Rest,0.286413954858183,6.0,59.0,50.0,56.0
253,HCCS,0.4620550195123449,5.0706509667e-314,0.0557752839597547,-0.017937635563255748,0.009326368908736423,K562 vs CD4+T (Rest),Rest,0.4762039502911241,36.0,381.0,350.0,393.0
254,C14orf119,0.4615304130609646,3.1968950224e-313,0.027823134821899534,0.02195215235288409,-0.0058061646908716315,K562 vs CD4+T (Rest),Rest,,5.0,51.0,50.0,57.0
255,ZNF92,0.4612763578708253,7.78906636403e-313,0.0038259409546256883,-0.047783350927483384,0.01989435698465403,K562 vs CD4+T (Rest),Rest,0.0678179557240911,9.0,124.0,152.0,153.0
256,POLG,0.46112341731759177,1.33092654159e-312,0.03714785791412087,0.06063498021665637,-0.03430496097985229,K562 vs CD4+T (Rest),Rest,0.7043430851963303,14.0,197.0,330.0,208.0
257,BCLAF1,0.4606240337804161,7.639074144073e-312,0.048440071819732665,-0.03795784410212106,0.011555985590790678,K562 vs CD4+T (Rest),Rest,0.8501569309288645,6.0,169.0,177.0,179.0
258,RIF1,0.4604244081231512,1.534785263663e-311,0.015508057466488678,0.028432031340041308,0.06978453414672545,K562 vs CD4+T (Rest),Rest,,7.0,50.0,49.0,46.0
259,SCARB1,0.4603079854366163,2.304992938813e-311,0.0754456934632119,-0.01588003467018536,0.04257244260430522,K562 vs CD4+T (Rest),Rest,,4.0,48.0,47.0,45.0
260,HIPK3,0.46015252647272914,3.96648286425e-311,-3.6298659144097956e-05,0.007269264633479629,-0.0015992727829788238,K562 vs CD4+T (Rest),Rest,,15.0,12.0,16.0,12.0
261,METTL17,0.4601073965965674,4.6431963205345e-311,0.00710373512334241,0.016054720387572538,0.009662835310948727,K562 vs CD4+T (Rest),Rest,,15.0,28.0,40.0,26.0
262,TMEM214,0.4594739587586098,4.2261617164866e-310,0.037888333759042325,0.035186241842325466,0.11995539843860561,K562 vs CD4+T (Rest),Rest,0.6936629807725755,66.0,190.0,259.0,246.0
263,MANF,0.4591874385969972,1.145827225807655e-309,-0.010923678126721632,-0.012245147480991064,-0.01458880159333898,K562 vs CD4+T (Rest),Rest,0.550977296381085,22.0,89.0,90.0,87.0
264,PEX6,0.4584730835463152,1.371854870615461e-308,0.018495429786632604,-0.006515272624866729,0.0658130475654769,K562 vs CD4+T (Rest),Rest,-0.060417274268657,11.0,169.0,144.0,195.0
265,PGGT1B,0.45786346587120175,1.1360143171119516e-307,0.01203343837947694,-0.05035269784404693,0.040720656509870244,K562 vs CD4+T (Rest),Rest,0.4241830517183884,20.0,257.0,184.0,563.0
266,POLG2,0.4577481703704355,1.693585636228888e-307,-0.07433846764266522,0.12667038511898004,0.066336973805302,K562 vs CD4+T (Rest),Rest,,54.0,53.0,73.0,47.0
267,EWSR1,0.45771119189302295,1.92492902530189e-307,0.0894277939119385,-0.008883110941718597,-0.007951973649564625,K562 vs CD4+T (Rest),Rest,0.6959820710922533,36.0,1008.0,987.0,996.0
268,EIF1,0.4576389544966104,2.4718618366139704e-307,0.0030482656470962382,0.0328474406103333,-0.002764064036166413,K562 vs CD4+T (Rest),Rest,0.5565381202053256,22.0,179.0,146.0,210.0
269,ATF7IP2,0.45761464704442534,2.688838633949101e-307,0.03253447983417272,0.053314880689013175,0.2353005901860684,K562 vs CD4+T (Rest),Rest,0.2468876814600948,23.0,725.0,805.0,872.0
270,INPP5F,0.45719233667909287,1.1586066388427478e-306,-0.0020512014460060514,-0.005461352675893112,0.00267467507342846,K562 vs CD4+T (Rest),Rest,0.3440670132254269,17.0,127.0,124.0,135.0
271,NDUFAF3,0.456825848251863,4.108941678852134e-306,0.027512310674077948,0.04011807004903667,0.055069598773754835,K562 vs CD4+T (Rest),Rest,,6.0,69.0,238.0,67.0
272,IWS1,0.4567705130477117,4.973745736380614e-306,0.029499084806577765,-0.03843732293761785,0.05545489053118902,K562 vs CD4+T (Rest),Rest,0.5476100891288308,9.0,256.0,225.0,240.0
273,SNUPN,0.45625711508518235,2.9214159417589224e-305,0.02533967239252452,-0.027448199069476726,-0.00035123225635558405,K562 vs CD4+T (Rest),Rest,-0.0210302343570616,11.0,16.0,24.0,25.0
274,LSM14A,0.45506739325756407,1.7472863858269765e-303,0.018170133133820952,0.02569652991992461,-0.004505304465656728,K562 vs CD4+T (Rest),Rest,0.2853384942306546,13.0,77.0,88.0,76.0
275,ISCA2,0.4548753082217407,3.377292514284749e-303,-0.09627696336216007,0.015296585226756915,0.024374661068552753,K562 vs CD4+T (Rest),Rest,0.5457873357230927,160.0,104.0,190.0,130.0
276,COX4I1,0.4546649341073993,6.947252114127652e-303,0.03028499724682021,-0.0016574346384917648,0.07574566350080131,K562 vs CD4+T (Rest),Rest,0.4059764658335225,8.0,96.0,82.0,119.0
277,CNOT9,0.4541113062416863,4.624941049494291e-302,0.08024503411528608,-0.02067899763230751,0.07250066617076362,K562 vs CD4+T (Rest),Rest,0.0681258078044476,47.0,50.0,54.0,63.0
278,RPUSD3,0.45390421492529104,9.390264024887363e-302,-0.004563912051263063,0.052943867674512,0.042864455713205976,K562 vs CD4+T (Rest),Rest,,13.0,40.0,125.0,36.0
279,ATXN7L3,0.4537057807699918,1.8500868309375423e-301,0.018404580607887903,-0.023355758542917826,0.05374409507367761,K562 vs CD4+T (Rest),Rest,0.5825455944089767,46.0,509.0,480.0,580.0
280,FNBP4,0.4530591812060963,1.6807969680256262e-300,0.0061240926144126,-0.07835773662880838,-0.00593797055782175,K562 vs CD4+T (Rest),Rest,0.2231395406764453,79.0,233.0,225.0,231.0
281,SNRPB2,0.45189341627659424,8.872884603983942e-299,-0.04630437636921776,0.025838098640555224,0.012763829705529273,K562 vs CD4+T (Rest),Rest,,3.0,88.0,99.0,109.0
282,CLCC1,0.45173782867399614,1.5047194147763977e-298,0.07290454772207933,0.015774530927032234,-0.07272789112223538,K562 vs CD4+T (Rest),Rest,0.1194237454453148,10.0,272.0,442.0,368.0
