,variable,gene_name,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ENSG00000081665,ENSG00000081665,ZNF506,5.192112232199099,0.0372863523500104,0.0100762925674195,3.7004039035717566,0.0002152565827014,0.0025981469532067,age_bin (Yaza2022 Discovery),3.700403903571776
ENSG00000267481,ENSG00000267481,CTC-559E9.5,0.2232330215912107,0.056540026930787,0.0390551446630568,1.4476972859421902,0.1477017293231387,0.3089718184744782,age_bin (Yaza2022 Discovery),1.447697285942192
ENSG00000256771,ENSG00000256771,ZNF253,1.0820046655966382,0.0350630578552818,0.0203672219047822,1.7215434691684175,0.0851522512786788,0.2147616032995694,age_bin (Yaza2022 Discovery),1.7215434691684208
ENSG00000184635,ENSG00000184635,ZNF93,0.3581823587174934,0.0798142289035152,0.0308061699408354,2.5908520616747124,0.0095738638076318,0.0469243875120065,age_bin (Yaza2022 Discovery),2.5908520616747204
ENSG00000197124,ENSG00000197124,ZNF682,1.413073722503003,0.0209518631005258,0.0173884730563579,1.204928289713449,0.2282309864202428,0.4088029688922264,age_bin (Yaza2022 Discovery),1.2049282897134541
ENSG00000213988,ENSG00000213988,ZNF90,1.0007122025419275,0.0394847992146348,0.0194041850877128,2.034859956043062,0.0418649662168211,0.1320825614510538,age_bin (Yaza2022 Discovery),2.0348599560430665
ENSG00000267383,ENSG00000267383,CTC-260E6.6,0.3114307340441047,0.0394813106082696,0.0349412066779422,1.1299355220377525,0.2585033946199162,0.443123931075954,age_bin (Yaza2022 Discovery),1.1299355220377518
ENSG00000256229,ENSG00000256229,ZNF486,0.3803747815280056,0.0190983557451603,0.0319598278255452,0.597573799502613,0.5501243507836712,0.7064819914426902,age_bin (Yaza2022 Discovery),0.5975737995026105
ENSG00000237440,ENSG00000237440,ZNF737,1.4152803816796244,0.0484095669450603,0.0170344286064431,2.8418662030582977,0.004485030979462,0.0272031778503048,age_bin (Yaza2022 Discovery),2.8418662030583093
ENSG00000188171,ENSG00000188171,ZNF626,1.906353204779168,0.0576433554203356,0.0166470094427234,3.4626853320812008,0.0005348134519466,0.0052058051330612,age_bin (Yaza2022 Discovery),3.462685332081203
ENSG00000160229,ENSG00000160229,ZNF66,0.771927559940964,0.0510588901817096,0.0234974047402873,2.172958705272109,0.0297834254227709,0.1044150047290423,age_bin (Yaza2022 Discovery),2.172958705272117
ENSG00000118620,ENSG00000118620,ZNF430,8.541809369223984,0.0209363464311926,0.0079829625199151,2.622628676880629,0.0087254311709923,0.0444907471114749,age_bin (Yaza2022 Discovery),2.62262867688063
ENSG00000160352,ENSG00000160352,ZNF714,1.5629695079822583,0.0152070517756867,0.0186746763668682,0.8143140730763295,0.4154650496423725,0.5970852533472368,age_bin (Yaza2022 Discovery),0.8143140730763286
ENSG00000196705,ENSG00000196705,ZNF431,6.557791449263729,0.0214658252192462,0.0091178244364131,2.354270513645764,0.0185590994014467,0.07473676438467,age_bin (Yaza2022 Discovery),2.3542705136457673
ENSG00000182141,ENSG00000182141,ZNF708,2.6371721641450523,0.0468660328424099,0.0131330889502957,3.5685460610052755,0.0003589677518511,0.0038155349260388,age_bin (Yaza2022 Discovery),3.568546061005296
ENSG00000172687,ENSG00000172687,ZNF738,1.4144496340579609,0.0444712742072719,0.0174921780914743,2.5423520144096403,0.011010921721001,0.0515408740281096,age_bin (Yaza2022 Discovery),2.542352014409642
ENSG00000196268,ENSG00000196268,ZNF493,5.022954115210313,0.0048297631634418,0.0098047198166991,0.4925957348843299,0.6222982623013751,0.761075593800524,age_bin (Yaza2022 Discovery),0.49259573488432523
ENSG00000197013,ENSG00000197013,ZNF429,4.057004914872096,0.0330609578565088,0.0111612104805642,2.9621301304262766,0.0030551863046815,0.0206011724567074,age_bin (Yaza2022 Discovery),2.96213013042628
ENSG00000268081,ENSG00000268081,RP11-678G14.2,0.0608832842588735,0.0520666026901802,0.0838484249035107,0.6209610108967025,0.5346252767406598,1.0,age_bin (Yaza2022 Discovery),0.620961010896702
ENSG00000197020,ENSG00000197020,ZNF100,0.7400001964126686,0.0485948117820392,0.0261662817270694,1.8571538856347027,0.0632892636220501,0.1761294023364948,age_bin (Yaza2022 Discovery),1.8571538856347005
ENSG00000198521,ENSG00000198521,ZNF43,1.8157845076661188,0.058333337373319,0.0151368832449386,3.853721828291439,0.000116335763614,0.0015527975778433,age_bin (Yaza2022 Discovery),3.8537218282914503
ENSG00000160321,ENSG00000160321,ZNF208,1.149233464727801,0.1081392155129604,0.0232490075682101,4.651347598201407,3.297729370757684e-06,7.530409582035588e-05,age_bin (Yaza2022 Discovery),4.651347598201408
ENSG00000197134,ENSG00000197134,ZNF257,0.4622594406493873,0.0809115915303295,0.0314098046002134,2.575997926767734,0.0099951245620844,0.0483854454553007,age_bin (Yaza2022 Discovery),2.5759979267677386
ENSG00000229676,ENSG00000229676,ZNF492,0.0996509843067376,0.0869287907159235,0.0578197738245982,1.503443977135405,0.1327245933634897,1.0,age_bin (Yaza2022 Discovery),1.5034439771354051
ENSG00000284428,ENSG00000284428,RP11-15H20.6,1.103732947760464,0.0447813498610871,0.0193060664808101,2.3195481019191018,0.0203653361242605,0.0798541938589622,age_bin (Yaza2022 Discovery),2.319548101919104
ENSG00000167232,ENSG00000167232,ZNF91,4.586830886087418,0.0276228955258678,0.0098349144437268,2.80865641322248,0.0049748709357689,0.0295156451830662,age_bin (Yaza2022 Discovery),2.8086564132224923
ENSG00000213967,ENSG00000213967,ZNF726,0.4645423962606717,-0.0080102974528452,0.0288768307844576,-0.2773953108855925,0.7814765817829006,0.8736035511357141,age_bin (Yaza2022 Discovery),-0.27739531088559033
ENSG00000268362,ENSG00000268362,CTD-2017D11.1,2.847712419685675,0.0357788831439159,0.0130258091327797,2.7467685714722823,0.0060185586663936,0.0338553942558988,age_bin (Yaza2022 Discovery),2.746768571472282
ENSG00000213096,ENSG00000213096,ZNF254,2.049587418164991,0.0388061995250256,0.0151912971600605,2.5545020360111934,0.0106339807805901,0.0504189133643131,age_bin (Yaza2022 Discovery),2.5545020360111925
ENSG00000261824,ENSG00000261824,LINC00662,5.097878882561609,0.055730723234988,0.0095051474489511,5.863215014211888,4.539897214127048e-09,2.1428822101765045e-07,age_bin (Yaza2022 Discovery),5.863215014211896
ENSG00000261770,ENSG00000261770,CTC-459F4.1,0.1247217394478342,0.1075391057253994,0.0517931806646478,2.076317853921681,0.0378645631054813,1.0,age_bin (Yaza2022 Discovery),2.0763178539216804
ENSG00000267575,ENSG00000267575,CTC-459F4.3,1.6481116854297169,0.0262761993395589,0.0167488025319202,1.5688404761762036,0.1166851143906439,0.2659488889901675,age_bin (Yaza2022 Discovery),1.568840476176204
ENSG00000267498,ENSG00000267498,UQCRFS1-DT,0.2789351927865549,0.0609002420056175,0.0396431206572036,1.536212109339865,0.1244863670364796,0.2775159142720887,age_bin (Yaza2022 Discovery),1.5362121093398644
ENSG00000105176,ENSG00000105176,URI1,7.41031268824244,0.0101341014425536,0.0127481852428842,0.7949446332536063,0.4266457095864885,0.6075131243456812,age_bin (Yaza2022 Discovery),0.794944633253605
ENSG00000287859,ENSG00000287859,CTC-448F2.8,0.1318611685273345,0.0516884410102891,0.0521277101611902,0.9915732122216226,0.321405762070595,1.0,age_bin (Yaza2022 Discovery),0.9915732122216229
ENSG00000168813,ENSG00000168813,ZNF507,2.2240544835025213,0.0236715523809413,0.0140705186467391,1.682351089910052,0.0925007796384947,0.2269645212517691,age_bin (Yaza2022 Discovery),1.6823510899100567
ENSG00000267213,ENSG00000267213,DPY19L3-DT,0.1238898361308878,0.0244126351162491,0.0553578069355572,0.4409971504952907,0.6592150598955077,1.0,age_bin (Yaza2022 Discovery),0.44099715049528954
ENSG00000178904,ENSG00000178904,DPY19L3,0.3896763135805133,0.0410564502743824,0.033680689162094,1.2189908014290094,0.2228476838123534,0.4019236701143552,age_bin (Yaza2022 Discovery),1.218990801429012
ENSG00000105186,ENSG00000105186,ANKRD27,1.629633998413657,0.0335033380153573,0.0169716477681661,1.9740769118600163,0.0483729981833786,0.1462266410201666,age_bin (Yaza2022 Discovery),1.9740769118600179
ENSG00000267475,ENSG00000267475,NUDT19-DT,0.1830150085841366,0.0322110409986066,0.0478142878350321,0.6736697848505128,0.5005212756306642,1.0,age_bin (Yaza2022 Discovery),0.6736697848505135
ENSG00000213965,ENSG00000213965,NUDT19,2.010870739385832,0.011739727628155,0.0164283250999905,0.7146028311895172,0.4748544948155782,0.6460346897429803,age_bin (Yaza2022 Discovery),0.7146028311895161
ENSG00000173809,ENSG00000173809,TDRD12,0.1083922461937839,0.1220688284530542,0.0657557452967885,1.85639791476922,0.0633968617416317,1.0,age_bin (Yaza2022 Discovery),1.8563979147692211
ENSG00000121289,ENSG00000121289,CEP89,1.698910772508892,0.0206166851199099,0.0157710514440626,1.3072486126263656,0.1911282903615807,0.365762836979614,age_bin (Yaza2022 Discovery),1.3072486126263674
ENSG00000131944,ENSG00000131944,FAAP24,0.6198324618204228,0.0411084390335489,0.0277236866122381,1.4827912177957716,0.1381298901039262,0.2952744813321407,age_bin (Yaza2022 Discovery),1.482791217795773
ENSG00000076650,ENSG00000076650,GPATCH1,2.0599213604846134,0.017950204487406,0.0140858599187083,1.2743421126576209,0.2025421979021004,0.3797778584276181,age_bin (Yaza2022 Discovery),1.274342112657618
ENSG00000153885,ENSG00000153885,KCTD15,0.1773685427534726,-0.0080497136059146,0.0486165193980951,-0.1655756871445238,0.8684908820072396,1.0,age_bin (Yaza2022 Discovery),-0.16557568714452242
ENSG00000166398,ENSG00000166398,GARRE1,11.79204964662682,0.0044543482941265,0.0080728996621417,0.5517655960739171,0.5811089613550893,0.7299716940959187,age_bin (Yaza2022 Discovery),0.5517655960739123
ENSG00000142279,ENSG00000142279,WTIP,0.0839038170916579,0.0832821090403603,0.0611671113162561,1.361550468024583,0.1733397960666394,1.0,age_bin (Yaza2022 Discovery),1.3615504680245838
ENSG00000205209,ENSG00000205209,SCGB2B2,0.1688773529373934,0.053259687775282,0.0451373034052701,1.1799483743431498,0.2380207484141421,1.0,age_bin (Yaza2022 Discovery),1.1799483743431505
ENSG00000268683,ENSG00000268683,CTD-2553L13.4,0.139517656014192,0.0692902534250798,0.0512754030333181,1.351335130024349,0.1765881035366648,1.0,age_bin (Yaza2022 Discovery),1.3513351300243486
ENSG00000089335,ENSG00000089335,ZNF302,6.531277419526643,0.0245104837224311,0.009602386357751,2.552540879866412,0.010694035915898,0.0506366939215445,age_bin (Yaza2022 Discovery),2.552540879866426
ENSG00000197841,ENSG00000197841,ZNF181,1.3711688488188043,0.0523307499820466,0.0179178505817093,2.9205930557020228,0.0034936584398861,0.0227937607402303,age_bin (Yaza2022 Discovery),2.920593055702021
ENSG00000271109,ENSG00000271109,CTC-523E23.11,18.30763666242924,-0.00239987297247,0.0060386371642494,-0.3974196341316877,0.6910580392263754,0.8106761682713363,age_bin (Yaza2022 Discovery),-0.39741963413168624
ENSG00000168661,ENSG00000168661,ZNF30,0.6586594111714371,-0.0055013898517982,0.0253107987733985,-0.2173534664413726,0.8279328926805737,0.9028400890885604,age_bin (Yaza2022 Discovery),-0.21735346644137238
ENSG00000180884,ENSG00000180884,ZNF792,1.166059908442695,0.0291617077066994,0.0193801517745394,1.5047202955866694,0.1323960028948245,0.2876471903132242,age_bin (Yaza2022 Discovery),1.5047202955866672
ENSG00000105711,ENSG00000105711,SCN1B,0.124702762877961,0.075449058014143,0.0562120832641383,1.342221345179665,0.1795242375031961,1.0,age_bin (Yaza2022 Discovery),1.3422213451796643
ENSG00000266964,ENSG00000266964,FXYD1,6.535667260097688,0.0342375665115974,0.0110928363453026,3.086457371751949,0.002025569879656,0.0149900995199607,age_bin (Yaza2022 Discovery),3.0864573717519708
ENSG00000221946,ENSG00000221946,FXYD7,6.5090317805248485,0.0443864259202493,0.0117090451685784,3.790780997186832,0.0001501743271554,0.001931237275702,age_bin (Yaza2022 Discovery),3.790780997186833
ENSG00000268947,ENSG00000268947,AD000684.2,0.1252553445444833,0.0609969878152485,0.0499741045397397,1.2205719017284906,0.2222481504033232,1.0,age_bin (Yaza2022 Discovery),1.220571901728491
ENSG00000105698,ENSG00000105698,USF2,9.80268815607617,0.0063829999053956,0.0085234614868615,0.7488741417128135,0.4539330671197564,0.6290438714277222,age_bin (Yaza2022 Discovery),0.7488741417128103
ENSG00000012124,ENSG00000012124,CD22,0.3457937838515127,-0.0088893426502345,0.0358385777836086,-0.2480383765200702,0.8041047142069462,0.887972909467323,age_bin (Yaza2022 Discovery),-0.2480383765200693
ENSG00000161249,ENSG00000161249,DMKN,0.3853026047040762,0.0417883636091768,0.0435472157774374,0.959610456446864,0.3372513044529432,0.525617449230349,age_bin (Yaza2022 Discovery),0.9596104564468645
ENSG00000236144,ENSG00000236144,TMEM147-AS1,0.8720624552394738,0.0424704465532237,0.0212213619094504,2.001306359810515,0.04535938479782,0.1398691394732779,age_bin (Yaza2022 Discovery),2.0013063598105147
ENSG00000249115,ENSG00000249115,HAUS5,1.8981795565253117,0.0241419596866422,0.0147327346993908,1.638661129738564,0.1012838535534572,0.2414636790838487,age_bin (Yaza2022 Discovery),1.6386611297385592
ENSG00000105672,ENSG00000105672,ETV2,0.7774133712221516,-0.0180749926430088,0.0238730619262441,-0.7571292152993011,0.4489724525140411,0.6253492006744368,age_bin (Yaza2022 Discovery),-0.7571292152993004
ENSG00000126267,ENSG00000126267,COX6B1,106.53587008960749,0.0112019336233086,0.0030122185947553,3.718831575773602,0.0002001464425897,0.0024587230875187,age_bin (Yaza2022 Discovery),3.7188315757736694
ENSG00000011590,ENSG00000011590,ZBTB32,0.1582799616414776,0.036967782330041,0.0495146554031006,0.7466028396862501,0.4553033337950447,1.0,age_bin (Yaza2022 Discovery),0.7466028396862494
ENSG00000272333,ENSG00000272333,KMT2B,1.8720625523708556,0.000636331181874,0.0159901030867562,0.0397953145405983,0.968256311729062,0.9823243969499093,age_bin (Yaza2022 Discovery),0.03979531454059487
ENSG00000126246,ENSG00000126246,IGFLR1,14.195086165925092,0.0088849385057311,0.0096093300510634,0.924615811770125,0.3551657852963769,0.5421491815662309,age_bin (Yaza2022 Discovery),0.9246158117701311
ENSG00000161265,ENSG00000161265,U2AF1L4,15.282479239610716,0.0242236702847147,0.006830383724106,3.5464581878794905,0.0003904466964697,0.0040676386611265,age_bin (Yaza2022 Discovery),3.5464581878795154
ENSG00000167595,ENSG00000167595,PROSER3,2.094700246465916,0.0310617071156273,0.0147783303650387,2.1018414359656235,0.0355671680636085,0.1180310302315116,age_bin (Yaza2022 Discovery),2.101841435965622
ENSG00000004777,ENSG00000004777,ARHGAP33,0.4403526442393521,0.0404764301781457,0.0296784628870765,1.363831756791258,0.1726205229728606,0.343250364461685,age_bin (Yaza2022 Discovery),1.3638317567912583
ENSG00000167604,ENSG00000167604,NFKBID,5.388401710212047,0.0357151818328733,0.0120986968180751,2.951985851857683,0.0031573739730225,0.021138393580085,age_bin (Yaza2022 Discovery),2.951985851857686
ENSG00000126264,ENSG00000126264,HCST,146.78436972577236,0.0205277380360114,0.0036471044949032,5.6285028478614505,1.8178050181014e-08,7.641111740268023e-07,age_bin (Yaza2022 Discovery),5.628502847861571
ENSG00000011600,ENSG00000011600,TYROBP,7.790974940903784,-0.0042873372156788,0.0132488499714305,-0.3236007068480582,0.7462403527530694,0.8498493145635723,age_bin (Yaza2022 Discovery),-0.3236007068480593
ENSG00000181392,ENSG00000181392,SYNE4,0.1183105609117692,0.0499517053274055,0.0490784299929457,1.0177934651655596,0.3087761182418548,1.0,age_bin (Yaza2022 Discovery),1.017793465165559
ENSG00000239382,ENSG00000239382,ALKBH6,3.751543985812528,0.0195801833532976,0.0108575914995152,1.80336342126814,0.0713311583373264,0.1902990075124947,age_bin (Yaza2022 Discovery),1.8033634212681395
ENSG00000267698,ENSG00000267698,AC002116.7,0.1909718090495022,0.0637568949063522,0.0449547922169759,1.4182446800916615,0.1561193414270154,1.0,age_bin (Yaza2022 Discovery),1.4182446800916635
ENSG00000075702,ENSG00000075702,WDR62,0.1792133650652644,-0.0033967630003102,0.0446481525300473,-0.0760784670322994,0.9393566713020944,1.0,age_bin (Yaza2022 Discovery),-0.07607846703229763
ENSG00000105258,ENSG00000105258,POLR2I,24.11056854821274,0.012544552285736,0.0049000786120401,2.560071639445189,0.0104650587998445,0.0499401434083773,age_bin (Yaza2022 Discovery),2.560071639445229
ENSG00000126247,ENSG00000126247,CAPNS1,10.962711476350352,0.0057464521213241,0.0077601272919658,0.7405100335497745,0.4589905753111647,0.6326282823497603,age_bin (Yaza2022 Discovery),0.7405100335497725
ENSG00000196357,ENSG00000196357,ZNF565,0.3639161411755516,0.0620117654513265,0.0318210139899354,1.9487677379149528,0.0513231682018711,0.1526864254005667,age_bin (Yaza2022 Discovery),1.9487677379149535
ENSG00000232677,ENSG00000232677,LINC00665,0.7644570308213474,0.0565313190839641,0.029232893610944,1.9338256361594048,0.0531345696725206,0.1562596516404895,age_bin (Yaza2022 Discovery),1.933825636159409
ENSG00000267053,ENSG00000267053,CTD-3162L10.1,0.0870135051650128,0.0915271028075411,0.063654141740506,1.4378813429087254,0.1504677242270222,1.0,age_bin (Yaza2022 Discovery),1.4378813429087252
ENSG00000142065,ENSG00000142065,ZFP14,7.031817309616065,0.0108714077568396,0.0085711660840924,1.2683697469141677,0.2046659401294325,0.382203973617809,age_bin (Yaza2022 Discovery),1.2683697469141706
ENSG00000181007,ENSG00000181007,ZFP82,0.9670124731845544,0.0416229807989348,0.0216576446324911,1.9218609181762691,0.0546232605844926,0.1592518732499581,age_bin (Yaza2022 Discovery),1.9218609181762738
ENSG00000186017,ENSG00000186017,ZNF566,1.928332542642992,0.0090972043132112,0.0154760523630561,0.5878246015067613,0.5566500292801683,0.7114106939023055,age_bin (Yaza2022 Discovery),0.5878246015067597
ENSG00000267309,ENSG00000267309,ZNF566-AS1,0.133564214622558,0.0797963304636495,0.0492238315330034,1.6210914099636469,0.1049980359738212,1.0,age_bin (Yaza2022 Discovery),1.6210914099636469
ENSG00000254004,ENSG00000254004,ZNF260,0.9002697929442396,0.0320934648903386,0.0213609698800966,1.5024348178236082,0.1329848499936246,0.2885832575002189,age_bin (Yaza2022 Discovery),1.502434817823612
ENSG00000186020,ENSG00000186020,ZNF529,2.3527670220503856,-0.020406356148429,0.013666001726088,-1.493220662300505,0.1353794351946084,0.2915215415611376,age_bin (Yaza2022 Discovery),-1.4932206623005073
ENSG00000233527,ENSG00000233527,ZNF529-AS1,0.9256730352011796,0.0309302726622439,0.0218581500019826,1.4150453107622754,0.1570552113915548,0.3217651505934157,age_bin (Yaza2022 Discovery),1.4150453107622754
ENSG00000161298,ENSG00000161298,ZNF382,0.7000833005394537,0.0273937876068478,0.0254878210332918,1.0747795023774886,0.2824734595861123,0.4689758813210971,age_bin (Yaza2022 Discovery),1.0747795023774867
ENSG00000197808,ENSG00000197808,ZNF461,0.5670629564130382,0.0125627028824975,0.0262513587602892,0.4785543863543291,0.6322556747420114,0.7679635632847845,age_bin (Yaza2022 Discovery),0.4785543863543276
ENSG00000225975,ENSG00000225975,LINC01534,1.064700104676434,-0.0071108742390244,0.0200122096371488,-0.3553267913916133,0.72234478668048,0.8342114683793569,age_bin (Yaza2022 Discovery),-0.35532679139161305
ENSG00000189042,ENSG00000189042,ZNF567,2.498794158378769,0.0159177610713858,0.0132637966355061,1.2000908570005735,0.230104056041983,0.411286052358518,age_bin (Yaza2022 Discovery),1.2000908570005704
ENSG00000267041,ENSG00000267041,ZNF850,0.1221531166546895,0.0541117682293661,0.0555229811063012,0.9745832653647808,0.3297670179418145,1.0,age_bin (Yaza2022 Discovery),0.9745832653647816
ENSG00000267260,ENSG00000267260,CTD-2162K18.4,0.0982114323312658,0.0557888090901842,0.0604715868655815,0.9225623467463088,0.3562353255104656,1.0,age_bin (Yaza2022 Discovery),0.9225623467463099
ENSG00000267254,ENSG00000267254,ZNF790-AS1,1.6499517846173233,0.0027857683138049,0.0167625671297286,0.1661898378837426,0.8680075564354497,0.9250499299095756,age_bin (Yaza2022 Discovery),0.16618983788373973
ENSG00000251247,ENSG00000251247,ZNF345,1.2211048160090234,0.0828932539728911,0.0188004300353161,4.40911478179904,1.037940056976816e-05,0.0002020634917372,age_bin (Yaza2022 Discovery),4.409114781799053
ENSG00000185869,ENSG00000185869,ZNF829,0.6952613357262228,0.0565842795762023,0.0238533082278558,2.3721774370115822,0.0176835961892452,0.072282875763393,age_bin (Yaza2022 Discovery),2.372177437011584
ENSG00000198453,ENSG00000198453,ZNF568,2.186717046667992,0.0207250454457038,0.0141091075784113,1.4689125680362465,0.1418565053034644,0.3012935176744521,age_bin (Yaza2022 Discovery),1.4689125680362458
ENSG00000267672,ENSG00000267672,CTD-2293H3.1,1.41213600061335,0.0329874257012961,0.0177913964049378,1.8541223493924743,0.0637216579430736,0.1768297596683457,age_bin (Yaza2022 Discovery),1.8541223493924746
ENSG00000196967,ENSG00000196967,ZNF585A,6.519578085167063,0.0214360001666295,0.0086131336695003,2.4887574010996345,0.0128190405032024,0.0577643057128308,age_bin (Yaza2022 Discovery),2.488757401099655
ENSG00000245680,ENSG00000245680,ZNF585B,0.5612568823307688,0.0628571504241185,0.0274422342948696,2.290525973530872,0.0219908446767723,0.084685800671855,age_bin (Yaza2022 Discovery),2.290525973530873
ENSG00000188283,ENSG00000188283,ZNF383,1.55102015371407,0.0308912201237652,0.0164533764377516,1.87750035627256,0.0604495485555797,0.1704164950771082,age_bin (Yaza2022 Discovery),1.8775003562725616
ENSG00000181666,ENSG00000181666,ZNF875,2.329171871066712,0.001891323835321,0.0138973459728169,0.1360924480847217,0.8917481975394378,0.939683277751398,age_bin (Yaza2022 Discovery),0.13609244808472168
ENSG00000196437,ENSG00000196437,ZNF569,1.5432445213236097,0.0299123176327884,0.0166436905940575,1.79721663676374,0.0723012343775106,0.1924444480338222,age_bin (Yaza2022 Discovery),1.797216636763745
ENSG00000171827,ENSG00000171827,ZNF570,0.754155657402114,0.0421575297222935,0.0241179123801558,1.7479759051194137,0.0804681997590053,0.206570970889176,age_bin (Yaza2022 Discovery),1.7479759051194117
ENSG00000188227,ENSG00000188227,ZNF793,1.1920745673882986,0.0554983655500481,0.0193863917822562,2.862748580209959,0.0041998367515564,0.0260531723303236,age_bin (Yaza2022 Discovery),2.8627485802099666
ENSG00000267470,ENSG00000267470,ZNF571-AS1,0.1670324002283699,0.0432680703300844,0.0456007573743448,0.948845431993356,0.3426992312552465,1.0,age_bin (Yaza2022 Discovery),0.948845431993356
ENSG00000171817,ENSG00000171817,ZNF540,0.853318924584947,0.0768758878406342,0.0225140828701835,3.4145689293186594,0.0006388302710013,0.0059838990683931,age_bin (Yaza2022 Discovery),3.4145689293186665
ENSG00000180479,ENSG00000180479,ZNF571,0.5966507121771576,0.0681904113024066,0.0272315136180491,2.5040991940018262,0.0122763610707756,0.0558551290721505,age_bin (Yaza2022 Discovery),2.50409919400183
ENSG00000120784,ENSG00000120784,ZFP30,0.4794526133804013,0.0929989745616398,0.029608738197051,3.14093001676452,0.0016841227008469,0.0130764686220907,age_bin (Yaza2022 Discovery),3.140930016764524
ENSG00000196381,ENSG00000196381,ZNF781,1.1794533098840798,0.004194948278589,0.0192148108880093,0.2183184785444275,0.8271809778966903,0.9022530444421814,age_bin (Yaza2022 Discovery),0.21831847854442282
ENSG00000198182,ENSG00000198182,ZNF607,0.2072948677613543,0.0373887413684366,0.0403522220012015,0.9265596667098848,0.3541552043326741,0.5414441565867096,age_bin (Yaza2022 Discovery),0.9265596667098862
ENSG00000267152,ENSG00000267152,CTD-2528L19.6,0.269777628591385,0.0730085230287176,0.0374113428911422,1.9515076815380372,0.0509966833329527,0.1521974487743264,age_bin (Yaza2022 Discovery),1.9515076815380414
ENSG00000105738,ENSG00000105738,SIPA1L3,0.7895828553965304,0.0005592789921309,0.0242216357018328,0.0230900587811508,0.9815784355170504,0.9901332619010936,age_bin (Yaza2022 Discovery),0.023090058781149142
ENSG00000167641,ENSG00000167641,PPP1R14A,0.1128230754232985,0.028609456214913,0.0534680396212024,0.5350758400270239,0.5925974155848377,1.0,age_bin (Yaza2022 Discovery),0.5350758400270226
ENSG00000167644,ENSG00000167644,C19orf33,0.2443986575204193,0.0405186389648635,0.0382661796354878,1.0588629267627958,0.2896622103540101,0.4768815306471222,age_bin (Yaza2022 Discovery),1.0588629267627956
ENSG00000099337,ENSG00000099337,KCNK6,3.204572265442479,0.0148520134270035,0.0125378218767483,1.1845768406190926,0.2361847982994414,0.4186124104954857,age_bin (Yaza2022 Discovery),1.184576840619097
ENSG00000099338,ENSG00000099338,CATSPERG,0.5609653112047935,0.0434131954677492,0.0285869740257912,1.5186355655754855,0.1288542536902274,0.2833653278055002,age_bin (Yaza2022 Discovery),1.518635565575488
ENSG00000188766,ENSG00000188766,SPRED3,0.1238618120006954,0.0853538849230039,0.0529846897328808,1.6109160090077064,0.1071980302120284,1.0,age_bin (Yaza2022 Discovery),1.6109160090077057
ENSG00000130244,ENSG00000130244,FAM98C,6.44758518128059,0.0202974196527243,0.0083790255258756,2.42240814162018,0.0154180231857385,0.0656587086170891,age_bin (Yaza2022 Discovery),2.4224081416201724
ENSG00000130402,ENSG00000130402,ACTN4,6.90539885938774,0.0456707082261993,0.0106923458429063,4.271345960671384,1.942967138495173e-05,0.0003434336684758,age_bin (Yaza2022 Discovery),4.271345960671385
ENSG00000182472,ENSG00000182472,CAPN12,1.94840448573726,-0.0200748075985245,0.0221200845878037,-0.907537560213178,0.3641225964090637,0.5506201307366275,age_bin (Yaza2022 Discovery),-0.9075375602131784
ENSG00000267892,ENSG00000267892,CTD-2540F13.2,0.1574487161381809,0.0704724627989317,0.0487988473061039,1.4441419559948645,0.148699048241458,1.0,age_bin (Yaza2022 Discovery),1.4441419559948663
ENSG00000171747,ENSG00000171747,LGALS4,0.2336348688323515,0.0136601589733006,0.0404416324327525,0.3377746681223899,0.7355330009837346,0.8434471125558597,age_bin (Yaza2022 Discovery),0.33777466812238854
ENSG00000104824,ENSG00000104824,HNRNPL,10.513993856922196,0.0112289199941527,0.0073917654977905,1.519112044004807,0.1287342956165934,0.2832947969501513,age_bin (Yaza2022 Discovery),1.5191120440048023
ENSG00000269688,ENSG00000269688,AC008982.2,1.822683741127394,-0.005492489422255,0.0166320855254907,-0.330234558608849,0.7412227361772166,0.8470973756203575,age_bin (Yaza2022 Discovery),-0.3302345586088461
ENSG00000287271,ENSG00000287271,CTB-189B5.4,0.0865452343139936,0.0743510874293202,0.0632482204848657,1.1755443372056813,0.2397770098619441,1.0,age_bin (Yaza2022 Discovery),1.1755443372056806
ENSG00000130669,ENSG00000130669,PAK4,1.0506871351638691,0.0150585008033486,0.0199743525251948,0.7538918112291462,0.4509141880665519,0.6270200748805624,age_bin (Yaza2022 Discovery),0.7538918112291473
ENSG00000182393,ENSG00000182393,IFNL1,0.2385723160330586,0.0389874959739701,0.058112110458845,0.6709013950126805,0.5022833476148172,0.6676828200122074,age_bin (Yaza2022 Discovery),0.6709013950126808
ENSG00000128011,ENSG00000128011,LRFN1,0.4519204196924272,-0.0213360101359831,0.0314592542899163,-0.678210930855471,0.4976379628585126,0.663516974283378,age_bin (Yaza2022 Discovery),-0.6782109308554709
ENSG00000269246,ENSG00000269246,CTC-246B18.10,0.891702838702608,0.0207911297750886,0.0218099368156897,0.953287024661707,0.3404446638765298,0.5285696445670551,age_bin (Yaza2022 Discovery),0.9532870246617043
ENSG00000179134,ENSG00000179134,SAMD4B,3.261207643885724,0.0324639303326472,0.0118439313167151,2.740975902725081,0.0061256999891669,0.0341451519862216,age_bin (Yaza2022 Discovery),2.7409759027250957
